ticker,close_time_utc,close_date_utc,close_time_et,close_date_et,close_hour_et,close_hour_bucket_et,horizon_seconds,selected_timestamp_utc,selected_remaining_seconds,horizon_abs_error_seconds,yes_mid,more_likely_side,more_likely_mid,cost,price_bin,official_outcome,official_raw_result,official_status,official_settlement_ts,official_settlement_value_dollars,official_expiration_value,official_floor_strike,resolved,success,gross_pnl
KXBTC15M-26JUN011930-30,2026-06-01T23:30:00Z,2026-06-01,2026-06-01T19:30:00-04:00,2026-06-01,19,16-19,225,2026-06-01T23:26:15.301000Z,224.699,0.301,0.375000,NO,0.625000,0.630000,0.60-0.70,NO,no,finalized,2026-06-01T23:30:01.818842Z,0.0000,71167.90,71266.4,1,1,0.370000
KXBTC15M-26JUN011930-30,2026-06-01T23:30:00Z,2026-06-01,2026-06-01T19:30:00-04:00,2026-06-01,19,16-19,240,2026-06-01T23:25:57.456000Z,242.544,2.544,0.295000,NO,0.705000,0.710000,0.70-0.80,NO,no,finalized,2026-06-01T23:30:01.818842Z,0.0000,71167.90,71266.4,1,1,0.290000
KXBTC15M-26JUN011930-30,2026-06-01T23:30:00Z,2026-06-01,2026-06-01T19:30:00-04:00,2026-06-01,19,16-19,255,2026-06-01T23:25:46.823000Z,253.177,1.823,0.325000,NO,0.675000,0.680000,0.60-0.70,NO,no,finalized,2026-06-01T23:30:01.818842Z,0.0000,71167.90,71266.4,1,1,0.320000
KXBTC15M-26JUN011930-30,2026-06-01T23:30:00Z,2026-06-01,2026-06-01T19:30:00-04:00,2026-06-01,19,16-19,270,2026-06-01T23:25:27.774000Z,272.226,2.226,0.375000,NO,0.625000,0.630000,0.60-0.70,NO,no,finalized,2026-06-01T23:30:01.818842Z,0.0000,71167.90,71266.4,1,1,0.370000
KXBTC15M-26JUN011930-30,2026-06-01T23:30:00Z,2026-06-01,2026-06-01T19:30:00-04:00,2026-06-01,19,16-19,285,2026-06-01T23:25:16.180000Z,283.820,1.180,0.555000,YES,0.555000,0.560000,0.50-0.60,NO,no,finalized,2026-06-01T23:30:01.818842Z,0.0000,71167.90,71266.4,1,0,-0.560000
KXBTC15M-26JUN011930-30,2026-06-01T23:30:00Z,2026-06-01,2026-06-01T19:30:00-04:00,2026-06-01,19,16-19,300,2026-06-01T23:25:16.180000Z,283.820,16.180,0.555000,YES,0.555000,0.560000,0.50-0.60,NO,no,finalized,2026-06-01T23:30:01.818842Z,0.0000,71167.90,71266.4,1,0,-0.560000
KXBTC15M-26JUN011930-30,2026-06-01T23:30:00Z,2026-06-01,2026-06-01T19:30:00-04:00,2026-06-01,19,16-19,315,2026-06-01T23:25:16.180000Z,283.820,31.180,0.555000,YES,0.555000,0.560000,0.50-0.60,NO,no,finalized,2026-06-01T23:30:01.818842Z,0.0000,71167.90,71266.4,1,0,-0.560000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,150,2026-06-01T23:41:54.092000Z,185.908,35.908,0.998500,YES,0.998500,0.999000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.001000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,165,2026-06-01T23:41:54.092000Z,185.908,20.908,0.998500,YES,0.998500,0.999000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.001000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,180,2026-06-01T23:41:54.092000Z,185.908,5.908,0.998500,YES,0.998500,0.999000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.001000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,195,2026-06-01T23:41:44.735000Z,195.265,0.265,0.998500,YES,0.998500,0.999000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.001000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,210,2026-06-01T23:41:30.648000Z,209.352,0.648,0.998500,YES,0.998500,0.999000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.001000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,225,2026-06-01T23:41:16.175000Z,223.825,1.175,0.997500,YES,0.997500,0.998000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.002000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,240,2026-06-01T23:41:01.215000Z,238.785,1.215,0.997000,YES,0.997000,0.998000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.002000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,255,2026-06-01T23:40:45.859000Z,254.141,0.859,0.996000,YES,0.996000,0.997000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.003000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,270,2026-06-01T23:40:30.333000Z,269.667,0.333,0.994500,YES,0.994500,0.995000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.005000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,285,2026-06-01T23:40:15.697000Z,284.303,0.697,0.995000,YES,0.995000,0.996000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.004000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,300,2026-06-01T23:39:58.101000Z,301.899,1.899,0.989500,YES,0.989500,0.990000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.010000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,315,2026-06-01T23:39:42.897000Z,317.103,2.103,0.989500,YES,0.989500,0.990000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.010000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,330,2026-06-01T23:39:27.286000Z,332.714,2.714,0.991500,YES,0.991500,0.992000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.008000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,345,2026-06-01T23:39:17.295000Z,342.705,2.295,0.993500,YES,0.993500,0.995000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.005000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,360,2026-06-01T23:39:01.618000Z,358.382,1.618,0.992000,YES,0.992000,0.993000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.007000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,375,2026-06-01T23:38:46.009000Z,373.991,1.009,0.989500,YES,0.989500,0.990000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.010000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,390,2026-06-01T23:38:29.694000Z,390.306,0.306,0.988000,YES,0.988000,0.989000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.011000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,405,2026-06-01T23:38:14.337000Z,405.663,0.663,0.986500,YES,0.986500,0.988000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.012000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,420,2026-06-01T23:37:58.575000Z,421.425,1.425,0.986500,YES,0.986500,0.988000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.012000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,435,2026-06-01T23:37:46.731000Z,433.269,1.731,0.979500,YES,0.979500,0.980000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.020000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,450,2026-06-01T23:37:30.889000Z,449.111,0.889,0.969500,YES,0.969500,0.970000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.030000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,465,2026-06-01T23:37:12.340000Z,467.660,2.660,0.935000,YES,0.935000,0.937000,0.90-1.00,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.063000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,480,2026-06-01T23:36:59.937000Z,480.063,0.063,0.895000,YES,0.895000,0.900000,0.80-0.90,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.100000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,495,2026-06-01T23:36:43.212000Z,496.788,1.788,0.845000,YES,0.845000,0.850000,0.80-0.90,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.150000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,510,2026-06-01T23:36:27.766000Z,512.234,2.234,0.805000,YES,0.805000,0.810000,0.80-0.90,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.190000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,525,2026-06-01T23:36:17.856000Z,522.144,2.856,0.765000,YES,0.765000,0.770000,0.70-0.80,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.230000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,540,2026-06-01T23:36:00.173000Z,539.827,0.173,0.845000,YES,0.845000,0.850000,0.80-0.90,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.150000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,555,2026-06-01T23:35:44.729000Z,555.271,0.271,0.835000,YES,0.835000,0.840000,0.80-0.90,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.160000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,570,2026-06-01T23:35:28.811000Z,571.189,1.189,0.805000,YES,0.805000,0.810000,0.80-0.90,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.190000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,585,2026-06-01T23:35:12.982000Z,587.018,2.018,0.815000,YES,0.815000,0.820000,0.80-0.90,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.180000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,600,2026-06-01T23:34:58.731000Z,601.269,1.269,0.785000,YES,0.785000,0.790000,0.70-0.80,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.210000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,615,2026-06-01T23:34:42.326000Z,617.674,2.674,0.745000,YES,0.745000,0.750000,0.70-0.80,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.250000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,630,2026-06-01T23:34:31.848000Z,628.152,1.848,0.765000,YES,0.765000,0.770000,0.70-0.80,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.230000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,645,2026-06-01T23:34:16.253000Z,643.747,1.253,0.715000,YES,0.715000,0.720000,0.70-0.80,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.280000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,660,2026-06-01T23:33:58.809000Z,661.191,1.191,0.725000,YES,0.725000,0.730000,0.70-0.80,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.270000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,675,2026-06-01T23:33:48.015000Z,671.985,3.015,0.705000,YES,0.705000,0.710000,0.70-0.80,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.290000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,690,2026-06-01T23:33:29.935000Z,690.065,0.065,0.565000,YES,0.565000,0.570000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.430000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,705,2026-06-01T23:33:14.411000Z,705.589,0.589,0.525000,YES,0.525000,0.530000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.470000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,720,2026-06-01T23:32:57.366000Z,722.634,2.634,0.545000,YES,0.545000,0.550000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.450000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,735,2026-06-01T23:32:42.806000Z,737.194,2.194,0.535000,YES,0.535000,0.540000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.460000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,750,2026-06-01T23:32:31.615000Z,748.385,1.615,0.495000,NO,0.505000,0.510000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.510000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,765,2026-06-01T23:32:14.814000Z,765.186,0.186,0.410000,NO,0.590000,0.600000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.600000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,780,2026-06-01T23:31:57.141000Z,782.859,2.859,0.435000,NO,0.565000,0.570000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.570000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,795,2026-06-01T23:31:46.018000Z,793.982,1.018,0.455000,NO,0.545000,0.550000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.550000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,810,2026-06-01T23:31:31.211000Z,808.789,1.211,0.535000,YES,0.535000,0.540000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.460000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,825,2026-06-01T23:31:12.895000Z,827.105,2.105,0.535000,YES,0.535000,0.540000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.460000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,840,2026-06-01T23:30:59.938000Z,840.062,0.062,0.505000,YES,0.505000,0.510000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,1,0.490000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,855,2026-06-01T23:30:47.368000Z,852.632,2.368,0.465000,NO,0.535000,0.540000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.540000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,870,2026-06-01T23:30:30.730000Z,869.270,0.730,0.485000,NO,0.515000,0.520000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.520000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,885,2026-06-01T23:30:30.730000Z,869.270,15.730,0.485000,NO,0.515000,0.520000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.520000
KXBTC15M-26JUN011945-45,2026-06-01T23:45:00Z,2026-06-01,2026-06-01T19:45:00-04:00,2026-06-01,19,16-19,900,2026-06-01T23:30:30.730000Z,869.270,30.730,0.485000,NO,0.515000,0.520000,0.50-0.60,YES,yes,finalized,2026-06-01T23:45:11.820132Z,1.0000,71426.05,71167.9,1,0,-0.520000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,60,2026-06-01T23:58:52.410000Z,67.590,7.590,0.001500,NO,0.998500,0.999000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.001000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,75,2026-06-01T23:58:43.057000Z,76.943,1.943,0.001500,NO,0.998500,0.999000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.001000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,90,2026-06-01T23:58:32.806000Z,87.194,2.806,0.002500,NO,0.997500,0.998000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.002000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,105,2026-06-01T23:58:16.249000Z,103.751,1.249,0.002500,NO,0.997500,0.998000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.002000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,120,2026-06-01T23:57:58.266000Z,121.734,1.734,0.004000,NO,0.996000,0.997000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.003000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,135,2026-06-01T23:57:46.894000Z,133.106,1.894,0.006500,NO,0.993500,0.994000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.006000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,150,2026-06-01T23:57:31.782000Z,148.218,1.782,0.005000,NO,0.995000,0.996000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.004000
KXBTC15M-26JUN012000-00,2026-06-02T00:00:00Z,2026-06-02,2026-06-01T20:00:00-04:00,2026-06-01,20,20-23,165,2026-06-01T23:57:16.253000Z,163.747,1.253,0.006000,NO,0.994000,0.995000,0.90-1.00,NO,no,finalized,2026-06-02T00:00:11.825004Z,0.0000,71334.79,71426.05,1,1,0.005000
