ticker,close_time_utc,close_date_utc,close_time_et,close_date_et,close_hour_et,close_hour_bucket_et,horizon_seconds,selected_timestamp_utc,selected_remaining_seconds,horizon_abs_error_seconds,yes_mid,more_likely_side,more_likely_mid,cost,price_bin,official_outcome,official_raw_result,official_status,official_settlement_ts,official_settlement_value_dollars,official_expiration_value,official_floor_strike,resolved,success,gross_pnl
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,240,2026-06-04T15:25:58.650000Z,241.350,1.350,0.028500,NO,0.971500,0.973000,0.90-1.00,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.027000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,300,2026-06-04T15:24:59.371000Z,300.629,0.629,0.013500,NO,0.986500,0.988000,0.90-1.00,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.012000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,360,2026-06-04T15:23:59.928000Z,360.072,0.072,0.014000,NO,0.986000,0.989000,0.90-1.00,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.011000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,420,2026-06-04T15:23:00.059000Z,419.941,0.059,0.016500,NO,0.983500,0.987000,0.90-1.00,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.013000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,480,2026-06-04T15:22:00.486000Z,479.514,0.486,0.038000,NO,0.962000,0.964000,0.90-1.00,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.036000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,540,2026-06-04T15:20:50.410000Z,549.590,9.590,0.083000,NO,0.917000,0.921000,0.90-1.00,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.079000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,600,2026-06-04T15:19:59.621000Z,600.379,0.379,0.175000,NO,0.825000,0.830000,0.80-0.90,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.170000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,660,2026-06-04T15:18:59.621000Z,660.379,0.379,0.150500,NO,0.849500,0.851000,0.80-0.90,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.149000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,720,2026-06-04T15:18:01.644000Z,718.356,1.644,0.175000,NO,0.825000,0.830000,0.80-0.90,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.170000
KXETH15M-26JUN041130-30,2026-06-04T15:30:00Z,2026-06-04,2026-06-04T11:30:00-04:00,2026-06-04,11,08-11,780,2026-06-04T15:17:02.745000Z,777.255,2.745,0.255000,NO,0.745000,0.750000,0.70-0.80,NO,no,finalized,2026-06-04T15:30:08.145337Z,0.0000,1777.25,1786.29,1,1,0.250000
