ledger,n_trades,n_days,win_rate,true_mean_ev,true_ev_ci_lo,true_ev_ci_hi,true_ev_p_neg,median,win_capped_ev,win_capped_ci_lo,win_capped_ci_hi,trim10_mean,sharpe_per_trade,top1_share,top5_share,top10_share,trades_to_flip_negative,GATE_PASS
2026-06-17-research/band_huber_results/cv_baseline_records.csv,1161,9,0.5322997416020672,0.04041935635619434,-0.022059392209743085,0.10122211317841437,0.1014,0.1363636363636364,-0.14588433591045358,-0.19133760534017563,-0.09525064513352187,-0.17594676680872742,0.028552936491057845,0.3338527746555784,1.1923313380556368,2.0310613038433827,4,False
2026-06-17-research/band_huber_results/cv_huber_records.csv,940,9,0.6510638297872341,0.02538527410856905,-0.016809964022026624,0.06526534040410832,0.1236,0.1904761904761904,-0.033269126805662734,-0.06645459010236932,8.058668311394658e-05,-0.04158640850707841,0.028450296350877067,0.2804569388521666,0.938449917672343,1.4496093639771397,6,False
2026-06-17-research/band_huber_results/cv_binary_cut_records.csv,893,9,0.5431131019036954,0.020050745449151666,-0.02134771200302975,0.06223993165532971,0.1624,0.36986301369863,-0.07259969666543094,-0.11777954995106595,-0.02746416165825977,-0.08206967863347231,0.019653723286201918,0.1589558037429373,0.7788675268485266,1.5043179024320879,7,False
2026-06-17-research/band_huber_results/cv_huber_cut_records.csv,737,9,0.5644504748982361,0.021384856913140897,-0.017559943160635635,0.06642299013530162,0.1532,0.3888888888888888,-0.051524683747766115,-0.09108827755682401,0.0010379884034985192,-0.061549904007062554,0.021973422700416804,0.18058618992143086,0.8764615023499732,1.654209108124848,6,False
