2026-06-21T21:31:55.206Z,order_placed,0xe079cb68bfa0ad47b2dad66cfe07414ca9193dcf6ecad9c833b96e7fa12d03c3,xrp-updown-5m-1782077400,2026-06-21T21:35:00.000Z,184.8,0.875,0.88,0.13,0.000999,0.8441,-0.04586,0.01586,NO,75549949860779869264063354587842602562441565490688675351909545202089053922224,0.12,10.0,True,dry-eb0d469f1807,open,,,,
2026-06-21T21:36:30.588Z,settled,0xe079cb68bfa0ad47b2dad66cfe07414ca9193dcf6ecad9c833b96e7fa12d03c3,xrp-updown-5m-1782077400,,,,,,,,,,,,,,,,dry_run,0.12,0.0,,0.0
2026-06-21T22:01:55.136Z,order_placed,0x0ea101c37d69523eb3256722ed38dbd4ec1f2f2dc8ee505fd291512da6c5113c,xrp-updown-5m-1782079200,2026-06-21T22:05:00.000Z,184.9,0.245,0.25,0.76,0.000698,0.2195,-0.0405,0.0105,NO,15425181216887565610654155076031211627717003127684851185022515207716082085643,0.76,10.0,True,dry-facd41972501,open,,,,
2026-06-21T23:16:55.059Z,order_placed,0x9c2191e7bcd36d2cb05491ab0f76ab8312d1adc0c00897247ba8df4a4bfb49c8,xrp-updown-5m-1782083700,2026-06-21T23:20:00.000Z,184.9,0.73,0.74,0.28,0.000293,0.6972,-0.05276,0.01276,NO,37769127086870273144861884031588316033189652464801982574644917728575130051280,0.27,10.0,True,dry-a1451218dda3,open,,,,
2026-06-21T23:23:31.263Z,settled,0x9c2191e7bcd36d2cb05491ab0f76ab8312d1adc0c00897247ba8df4a4bfb49c8,xrp-updown-5m-1782083700,,,,,,,,,,,,,,,,dry_run,0.27,10.0,,0.0
2026-06-21T23:26:55.423Z,order_placed,0xd1799179c29d43cdb7e87ebb07e77d6e7f1ee9859f2ffa4eb1f9746b7f48db33,xrp-updown-5m-1782084300,2026-06-21T23:30:00.000Z,184.6,0.475,0.48,0.53,-0.000159,0.4537,-0.03632,0.00632,NO,79377740250641159625782903990171899081872822793932311295619079606487764803326,0.53,10.0,True,dry-9f50e2c4ecf2,open,,,,
