timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,kalshi_btc_60_sma,kalshi_btc_60_sma_sample_count,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T16:00:22.125Z,2026-05-17T16:00:21.639Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.61,0.62,0.38,0.39,0.615,0.61,5459.45,4218.22,620.11,606.24,2026-05-17T16:00:21.686Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.62,0.63,0.37,0.38,0.625,0.51,288.574502,,15.0,107.73,2026-05-17T16:00:21.686Z,BRTI,78013.93,78020.51,78020.71616666667,60,Polymarket RTDS,78029.74901,78014.67802525606,1.0,1.02,
2026-05-17T16:00:24.166Z,2026-05-17T16:00:23.654Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.6,0.61,0.39,0.4,0.605,0.61,5459.45,4218.22,765.0,85.58,2026-05-17T16:00:23.704Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.59,0.6,0.4,0.41,0.595,0.51,288.574502,,206.95,5.0,2026-05-17T16:00:23.704Z,BRTI,78016.94,78020.51,78015.435,2,Polymarket RTDS,78029.772515,78014.67802525606,1.02,1.0,
2026-05-17T16:00:26.187Z,2026-05-17T16:00:25.639Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.61,0.63,0.37,0.39,0.62,0.61,5459.45,4218.22,927.7,675.9,2026-05-17T16:00:25.695Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.6,0.61,0.39,0.4,0.605,0.51,288.574502,,390.19,21.31,2026-05-17T16:00:25.695Z,BRTI,78019.05,78020.51,78016.64,3,Polymarket RTDS,78029.76341,78014.67802525606,1.03,1.0,
2026-05-17T16:00:28.178Z,2026-05-17T16:00:27.661Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.6,0.61,0.39,0.4,0.605,0.61,5459.45,4218.22,767.0,354.9,2026-05-17T16:00:27.724Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.6,0.61,0.39,0.4,0.605,0.51,288.574502,,371.63,9.76,2026-05-17T16:00:27.724Z,BRTI,78016.94,78020.51,78016.715,4,Polymarket RTDS,78030.43793487817,78014.67802525606,1.01,1.01,
2026-05-17T16:00:30.203Z,2026-05-17T16:00:29.648Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.6,0.61,0.39,0.4,0.605,0.61,5459.45,4218.22,738.49,80.0,2026-05-17T16:00:29.693Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.6,0.62,0.38,0.4,0.61,0.51,288.574502,,285.71,87.85,2026-05-17T16:00:29.693Z,BRTI,78019.05,78020.51,78017.182,5,Polymarket RTDS,78030.53058987817,78014.67802525606,1.01,1.02,
2026-05-17T16:00:32.119Z,2026-05-17T16:00:31.640Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.6,0.61,0.39,0.4,0.605,0.61,5459.45,4218.22,782.96,33.0,2026-05-17T16:00:31.688Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.62,0.63,0.37,0.38,0.625,0.51,288.574502,,31.95,98.98,2026-05-17T16:00:31.688Z,BRTI,78020.13,78020.51,78017.67333333334,6,Polymarket RTDS,78030.47714987816,78014.67802525606,0.99,1.03,
2026-05-17T16:00:34.136Z,2026-05-17T16:00:33.645Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.6,0.61,0.39,0.4,0.605,0.61,5459.45,4218.22,708.16,12.21,2026-05-17T16:00:33.690Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.62,0.63,0.37,0.38,0.625,0.51,288.574502,,182.97,158.72,2026-05-17T16:00:33.690Z,BRTI,78016.94,78020.51,78017.56857142856,7,Polymarket RTDS,78030.0222,78014.67802525606,0.99,1.03,
2026-05-17T16:00:36.153Z,2026-05-17T16:00:35.658Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.61,0.62,0.38,0.39,0.615,0.61,5459.45,4218.22,480.83,115.01,2026-05-17T16:00:35.715Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.62,0.63,0.37,0.38,0.625,0.51,288.574502,,187.97,141.44,2026-05-17T16:00:35.715Z,BRTI,78020.13,78020.51,78017.88875,8,Polymarket RTDS,78030.006865,78014.67802525606,1.0,1.02,
2026-05-17T16:00:38.596Z,2026-05-17T16:00:37.649Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.6,0.61,0.39,0.4,0.605,0.61,5459.45,4218.22,1135.6,16.69,2026-05-17T16:00:37.705Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.62,0.63,0.37,0.38,0.625,0.51,288.574502,,99.04,144.86,2026-05-17T16:00:37.705Z,BRTI,78016.94,78020.51,78017.78333333334,9,Polymarket RTDS,78029.82647,78014.67802525606,0.99,1.03,
2026-05-17T16:00:40.222Z,2026-05-17T16:00:39.669Z,KXBTC15M-26MAY171215-15,BTC price up in next 15 mins?,KXBTC15M-26MAY171215,2026-05-17T16:15:00Z,active,0.6,0.62,0.38,0.4,0.61,0.61,5459.45,4218.22,808.66,120.09,2026-05-17T16:00:39.725Z,btc-updown-15m-1779033600,"Bitcoin Up or Down - May 17, 12:00PM-12:15PM ET",btc-updown-15m-1779033600,2026-05-17T16:15:00Z,,0.62,0.63,0.37,0.38,0.625,0.51,288.574502,,115.65,184.5,2026-05-17T16:00:39.725Z,BRTI,78016.94,78020.51,78017.699,10,Polymarket RTDS,78029.81876,78014.67802525606,1.0,1.03,
