UP,FLAT,DOWN,ALL,v3.2,v3p1_on_UP,v3p1_on_FLAT,v3p1_on_DOWN
-0.13361357740333438,-0.07334115064109302,0.05874802982949146,0.09574026406179552,0.07783400301148115,0.012224474454164023,0.04078229319804409,0.0427334964095874
0.07579357062189883,-0.06566193311043089,-0.029098832575879474,0.09631001990515406,-0.0002700726681677547,0.01252807978839094,0.0660033473526935,0.01777859276406963
-0.07420770260782993,-0.054160627934065696,0.2125797942086691,0.01665007775535715,0.011965297899381925,-0.011863506594652037,0.021171323802372764,0.007342260547636423
-0.046710538693066114,0.020821923951082344,0.07616758056650633,0.15539191419699597,0.11680730646557184,-0.024473046627279244,0.06304136176001433,0.11682359906426086
0.03643500821876872,0.049017486917416205,0.12701800629240817,0.09071059925729272,0.10794995277043415,0.004413965907309108,0.05363576599850998,0.03266086735147363
0.024679833049380876,-0.06141168840887831,0.15710343785176306,0.06397089983673648,0.05805920510818093,-0.015252242626465917,0.023758038129776126,0.05546510433342628
-0.05153168070920324,-0.08064974272487366,0.06154356243734855,0.04933748609579612,0.06605902659999692,0.009088193468207684,0.021490409563964984,0.018758883063623458
-0.032113291014675284,0.014647241130974204,-0.031940152990142315,0.05538499929958118,0.06820754709898752,0.023096829451924497,0.04186985071115231,-0.009581680863495631
-0.1116605986361578,-0.038330068986273176,-0.012222000143328735,0.08827960736284603,0.12345477128415451,0.0382297475719647,0.024365225515246284,0.02568463427563504
0.007084769719822475,0.06694004428450409,0.11965841268999261,0.13288980482203072,0.09720382842662288,0.07520391119714742,-0.01658392726098995,0.07426982088587326
-0.03376349885811911,0.036560919738487775,0.2122552271961647,0.1001381030290751,0.13811488969231417,0.05567541038612412,-0.006672439049791104,0.051135131692742086
-0.05571278161238819,0.0006691875138805304,0.041761508911712174,-0.07570922479848867,-0.06978586304170652,-0.04225078857500507,-0.03766019177489856,0.004201755551414963
-0.012970664547308703,-0.08784485373774684,0.04494479466677277,0.14320151902773226,0.07068056794670756,0.022741978344072926,0.029946340694698075,0.09051319998896125
-0.05154934526578553,0.03141158571586751,0.029763673241372426,0.08941807087473685,0.08249042522540055,0.08367345271911805,-0.004547074633674563,0.010291692789293382
-0.012065220399784188,-0.07559509329709815,0.19613393577563168,0.03577502991011903,0.006703947550298479,0.002103147651132487,-0.037039555621180144,0.07071143788016669
-0.016119677614880538,-0.053382072304714555,-0.035590587610427236,0.06603216597308344,0.14090900749514745,0.022084722305453643,-0.016249958137395253,0.06019740180502503
-0.15873037072635346,-0.06491553653508769,-0.0677798507442742,0.08278223280307209,0.12064445095667355,-0.011027503336502405,0.013376901310976708,0.0804328348285978
0.018520174161717383,-0.01814325748148106,-0.01708103138119445,0.10131121135919921,0.0623536618507667,0.0221132582629142,0.06930087045828766,0.00989708263799736
-0.04660800103249182,-0.0724587983409175,0.025449551219773037,0.07358373715273325,0.0436117206339599,-0.0035347621064241936,-0.03378413201559131,0.11090263127474877
-0.029112961883900623,-0.02314419016032682,-0.027436394569699717,-0.087515202960536,-0.05226365652998284,-0.043602570800827085,-0.023282193527117395,-0.020630438632591515
-0.11094404576845948,0.16141380547669254,-0.011500230585256708,0.10273700114068954,0.11961302759135416,0.027084061231149297,0.032970331670883035,0.04268260823865721
-0.11914541097938171,0.03751949239241197,-0.10829054436038062,0.015468948011923715,0.034426009546289084,-0.014031208449276609,0.02110261321273168,0.008397543248468644
-0.06507924669973479,0.04431167266914789,0.052978968230808575,0.013651142155424557,0.01592768978963654,-0.029440069290141573,0.025479544825713477,0.01761166661985265
0.0359532287366329,0.0009384461334601622,0.27452793273376963,0.06409626661080399,0.04836199476168389,-0.005197222377240824,0.02798765148745571,0.0413058375005891
-0.1105971725757378,-0.01497459898869153,-0.010027464666718475,0.018522441287290872,0.046859489584289024,0.010749138272036649,-0.026414315581266744,0.034187618596520974
-0.11565600922240557,0.1167496122896595,-0.02468510033889194,0.01468141722590803,0.024236286570412473,-0.035769607772365666,-0.023698117647796835,0.07414914264607053
0.07372607656015413,0.1199628048804027,0.20199995751841926,0.030120810448940383,0.08360129498080252,-0.036908953840504015,-0.001205347277946306,0.0682351115673907
-0.08199500934105938,-0.1123934678660265,0.1206159725809131,0.12349672194486518,0.06976727144815728,-0.02469449721726545,0.09346588199389116,0.05472533716823946
