contract_id,source_file,entry_time,decision_horizon,direction,profit_margin,all_in_cost,fee_adjusted_edge,predicted_diverge_prob,diverge,realized_profit,model_expected_profit,sample
KXBTC15M-26MAY182230-30,combined_KXBTC15M-26MAY182230-30.csv,2026-05-19 02:28:00.727000+00:00,2m,NK+P,0.0,0.91944325,0.08055674999999995,0.06332157759339603,0,0.08055674999999995,0.017235172406603924,calibration
KXBTC15M-26MAY190215-15,combined_KXBTC15M-26MAY190215-15.csv,2026-05-19 06:14:00.808000+00:00,1m,NK+P,0.0,0.66565388,0.33434611999999997,0.004376132767799467,0,0.33434611999999997,0.3299699872322005,calibration
KXBTC15M-26MAY190630-30,combined_KXBTC15M-26MAY190630-30.csv,2026-05-19 10:29:02.043000+00:00,1m,NK+P,0.0,0.96101337,0.03898663000000002,0.11030836735471937,0,0.03898663000000002,-0.07132173735471935,calibration
KXBTC15M-26MAY190800-00,combined_KXBTC15M-26MAY190800-00.csv,2026-05-19 11:58:00.692000+00:00,2m,NK+P,0.0,0.84234628,0.15765372,0.02660062753911487,0,0.15765372,0.13105309246088512,calibration
KXBTC15M-26MAY190915-15,combined_KXBTC15M-26MAY190915-15.csv,2026-05-19 13:13:01.665000+00:00,2m,K+NP,0.0,0.9983389199999999,0.0016610800000000925,0.030907863274896655,0,0.0016610800000000925,-0.029246783274896562,calibration
KXBTC15M-26MAY191000-00,combined_KXBTC15M-26MAY191000-00.csv,2026-05-19 13:58:11.702000+00:00,2m,K+NP,0.0,0.99501355,0.004986449999999976,0.049284285216914754,0,0.004986449999999976,-0.04429783521691478,calibration
KXBTC15M-26MAY191115-15,combined_KXBTC15M-26MAY191115-15.csv,2026-05-19 15:13:05.196000+00:00,2m,NK+P,0.0,0.95879248,0.04120752000000005,0.05608668914288245,0,0.04120752000000005,-0.014879169142882398,calibration
KXBTC15M-26MAY191245-45,combined_KXBTC15M-26MAY191245-45.csv,2026-05-19 16:43:01.089000+00:00,2m,NK+P,0.0,0.81013972,0.18986028,0.04379489547037839,0,0.18986028,0.1460653845296216,calibration
KXBTC15M-26MAY191415-15,combined_KXBTC15M-26MAY191415-15.csv,2026-05-19 18:13:01.138000+00:00,2m,NK+P,0.0,0.7397043299999999,0.2602956700000001,0.045988548095151065,0,0.2602956700000001,0.21430712190484902,calibration
KXBTC15M-26MAY191600-00,combined_KXBTC15M-26MAY191600-00.csv,2026-05-19 19:58:00.673000+00:00,2m,K+NP,0.0,0.97801468,0.021985319999999975,0.036089612409052715,0,0.021985319999999975,-0.01410429240905274,calibration
KXBTC15M-26MAY191615-15,combined_KXBTC15M-26MAY191615-15.csv,2026-05-19 20:13:00.982000+00:00,2m,NK+P,0.0,0.95772325,0.042276749999999974,0.04415492364639877,0,0.042276749999999974,-0.0018781736463987925,calibration
KXBTC15M-26MAY191830-30,combined_KXBTC15M-26MAY191830-30.csv,2026-05-19 22:28:07.812000+00:00,2m,K+NP,0.0,0.99774505,0.002254949999999978,0.0044456084380479705,0,0.002254949999999978,-0.0021906584380479927,calibration
KXBTC15M-26MAY191900-00,combined_KXBTC15M-26MAY191900-00.csv,2026-05-19 22:59:01.936000+00:00,1m,K+NP,0.0,0.57445972,0.42554028,0.03133581985044358,0,0.42554028,0.3942044601495564,calibration
KXBTC15M-26MAY192215-15,combined_KXBTC15M-26MAY192215-15.csv,2026-05-20 02:13:00.055000+00:00,2m,K+NP,0.0,0.96954572,0.030454279999999945,0.06868811672393028,0,0.030454279999999945,-0.03823383672393034,calibration
KXBTC15M-26MAY192245-45,combined_KXBTC15M-26MAY192245-45.csv,2026-05-20 02:43:00.828000+00:00,2m,K+NP,0.0,0.9545147199999999,0.04548528000000007,0.04235649319458191,0,0.04548528000000007,0.003128786805418164,calibration
