mean_predicted,observed_fraction
0.005733594353494235,0.034482758620689655
0.016563500774740218,0.0
0.027706917548003005,0.0
0.0368322216092391,0.0
0.0485283935184167,0.0
0.07104996105396219,0.06896551724137931
0.11910338148506107,0.10344827586206896
0.25352742436664955,0.41379310344827586
