horizon,contracts_test,test_divergences,test_base_rate,auc_roc,brier,log_loss,classification_threshold,precision,recall,f1,mean_predicted_prob,contracts_total,contracts_core_train,contracts_calibration,train_base_rate,calibration_base_rate,recommended_trade_threshold,tradable_test_contracts,nontradable_test_contracts,trade_threshold_pass_contracts,trade_threshold_fail_contracts,trade_threshold_pass_divergences,trade_threshold_fail_divergences,trade_threshold_pass_diverge_rate,trade_threshold_fail_diverge_rate,trade_threshold_pass_mean_fee_adjusted_edge,trade_threshold_fail_mean_fee_adjusted_edge,trade_threshold_pass_mean_raw_entry_cost,trade_threshold_fail_mean_raw_entry_cost,trade_threshold_pass_mean_total_fee,trade_threshold_fail_mean_total_fee,trade_threshold_pass_mean_all_in_cost,trade_threshold_fail_mean_all_in_cost,trade_threshold_pass_mean_predicted_diverge_prob,trade_threshold_fail_mean_predicted_diverge_prob,trade_threshold_pass_expected_return,trade_threshold_fail_expected_return,trade_threshold_pass_test_return,trade_threshold_fail_test_return
1m,232,18,0.07758620689655173,0.8862928348909658,0.05592975838437432,0.22914672785442808,0.23,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.07238067433869574,1159,695,232,0.07625899280575539,0.07758620689655173,0.13288135593220338,211,21,174,37,3,14,0.017241379310344827,0.3783783783783784,0.22463142902298847,0.2365059989189189,0.767235632183908,0.7477837837837837,0.008132938793103449,0.015710217297297296,0.7753685709770114,0.7634940010810811,0.041551290902850285,0.2299791824690197,0.18308013812013832,0.006526816449899192,0.20739004971264377,-0.14187237945945952
