sample,profit_margin,contracts_evaluated,model_signal_contracts,model_signal_rate,approved_trades,approved_trade_rate,approved_trade_rate_ci_low,approved_trade_rate_ci_high,expected_minutes_between_trades,minutes_between_trades_ci_low,minutes_between_trades_ci_high,divergent_trades,divergence_rate,divergence_rate_ci_low,divergence_rate_ci_high,expected_entry_price,entry_price_ci_low,entry_price_ci_high,expected_profit_per_traded_contract,profit_per_traded_contract_ci_low,profit_per_traded_contract_ci_high,expected_profit_per_15m_contract,profit_per_15m_contract_ci_low,profit_per_15m_contract_ci_high,total_profit,total_profit_ci_low,total_profit_ci_high
all,0.52,1158,991,0.8557858376511226,136,0.11744386873920552,0.09930915371329879,0.13730569948186527,127.72058823529412,109.24528301886792,151.04347826086956,8,0.058823529411764705,0.022058823529411766,0.1016949152542373,0.39020300088235294,0.3744358035363754,0.40489607441133846,0.5509734697058823,0.5071163620602058,0.5920452198143751,0.06470845585492228,0.053473555091753014,0.07675627752957684,74.93239188,61.92237679625,88.88376937924998
all,0.53,1158,991,0.8557858376511226,121,0.10449050086355786,0.08721934369602763,0.1234887737478411,143.55371900826447,121.46853146853147,171.98019801980197,8,0.06611570247933884,0.02459016393442623,0.11304347826086956,0.3738214347933884,0.3569984607402707,0.38965150903356527,0.5600628627272727,0.5114894463811545,0.6049801027801763,0.05852124904145078,0.04773812635578584,0.07004122283376511,67.76760639,55.28075032,81.1077360415
all,0.54,1158,991,0.8557858376511226,109,0.09412780656303972,0.07772020725388601,0.11139896373056994,159.3577981651376,134.65116279069767,193.0,7,0.06422018348623854,0.01979712677150068,0.11206896551724138,0.36242503449541286,0.3453401776831683,0.378609056932601,0.5733547820183486,0.5232000306126823,0.6190389041587069,0.05396862801381692,0.043601641302677026,0.06505050127331606,62.49567123999999,50.490700628499994,75.3284804745
all,0.55,1158,991,0.8557858376511226,100,0.08635578583765112,0.07081174438687392,0.10276338514680483,173.70000000000002,145.96638655462183,211.82926829268294,7,0.07,0.021972049689440998,0.1224537928378898,0.35195517010000005,0.3347508928680555,0.36848287427963916,0.5780448299,0.5231829084937188,0.6275862711042521,0.04991751553540587,0.03972486359045769,0.060619312803756466,57.80448299,46.00139203775,70.19716422674999
all,0.56,1158,991,0.8557858376511226,95,0.08203799654576857,0.06649395509499137,0.09844559585492228,182.8421052631579,152.3684210526316,225.58441558441558,7,0.07368421052631578,0.023249131248329325,0.12941176470588237,0.34489433052631585,0.32708822938180915,0.3618486585885093,0.5814214589473684,0.5234836317093937,0.6340534631050958,0.04769865164075993,0.0377655720123057,0.058233629248704656,55.2350386,43.73253239025,67.43454267
all,0.57,1158,991,0.8557858376511226,89,0.0768566493955095,0.06217616580310881,0.0924006908462867,195.1685393258427,162.33644859813083,241.25,7,0.07865168539325842,0.024691358024691357,0.13725490196078433,0.33701648247191013,0.3190560388802271,0.35386510090594053,0.5843318321348314,0.522491104497255,0.6403339348907737,0.04490978675302245,0.03523534154145078,0.055186942020293596,52.00553306,40.802525505,63.90647885949998
all,0.58,1158,991,0.8557858376511226,79,0.06822107081174439,0.054404145077720206,0.08290155440414508,219.873417721519,180.9375,275.7142857142857,7,0.08860759493670886,0.028169014084507043,0.15492957746478872,0.32268059493670886,0.3043608146057335,0.3398854046146578,0.5887118101265822,0.5186043676157022,0.6525666061689144,0.04016255008635578,0.030840568723445594,0.05005794834542313,46.508233,35.71337858175,57.967104183999986
all,0.59,1158,991,0.8557858376511226,76,0.06563039723661486,0.05181347150259067,0.08031088082901554,228.55263157894734,186.7741935483871,289.5,6,0.07894736842105263,0.024089213998852558,0.14290017211703895,0.3179206535526316,0.29972200363908724,0.3351327293888889,0.6031319780263158,0.5358447724547483,0.6637253982817614,0.03958379130397237,0.03036547845768567,0.04949587468221071,45.83803033,35.163224054000004,57.316222882
all,0.6,1158,991,0.8557858376511226,74,0.06390328151986183,0.05008635578583765,0.07858376511226252,234.72972972972974,190.87912087912088,299.48275862068965,6,0.08108108108108109,0.024691358024691357,0.14814814814814814,0.3137090548648649,0.2955948433451899,0.3309133575022572,0.6052098640540541,0.5372856166966166,0.6662388404537116,0.038674896321243525,0.029631549708765113,0.04843373042724523,44.78552994,34.31333456275,56.086259834749974
all,0.61,1158,991,0.8557858376511226,68,0.05872193436960276,0.045768566493955096,0.07253886010362694,255.44117647058823,206.78571428571428,327.7358490566038,6,0.08823529411764706,0.02702702702702703,0.16049933862433854,0.30205924544117646,0.284089955194365,0.3190876443333333,0.6097054604411765,0.5365832726009324,0.674294244693662,0.0358030840328152,0.027046017626727117,0.04535477831390326,41.45997131,31.31928841175,52.52083328749998
all,0.62,1158,991,0.8557858376511226,63,0.054404145077720206,0.04229274611398964,0.06822107081174439,275.7142857142857,219.873417721519,354.67442602040546,6,0.09523809523809523,0.028985507246376812,0.1728454415954415,0.2949301238095238,0.2768439275672794,0.31226592977284945,0.6098317809523809,0.5309452217943145,0.6794541633907004,0.03317737668393782,0.024628736621761658,0.04245608386528497,38.41940219999999,28.520077007999998,49.16414511599999
all,0.63,1158,991,0.8557858376511226,60,0.05181347150259067,0.039723661485319514,0.06563039723661486,289.5,228.55263157894737,377.60869565217394,6,0.1,0.030303030303030304,0.18181818181818182,0.2861920213333333,0.2679535899733037,0.30328215510843104,0.6138079786666667,0.5291407051024147,0.6868094357059658,0.03180352221070812,0.023287583753022454,0.041096077593480135,36.82847872,26.967021986,47.58925785325
all,0.64,1158,991,0.8557858376511226,57,0.04922279792746114,0.037132987910189985,0.06217616580310881,304.7368421052631,241.25,403.95348837209303,6,0.10526315789473684,0.03225806451612903,0.19230769230769232,0.28159156456140355,0.2629693759956795,0.29884216293750004,0.6131452775438596,0.5241003941906606,0.6909135370961363,0.03018072609671848,0.021917692148963733,0.039224856123272867,34.94928082,25.3806875085,45.42238339074998
all,0.65,1158,991,0.8557858376511226,55,0.047495682210708115,0.03540587219343696,0.06044905008635579,315.8181818181818,248.14285714285714,423.6585365853659,6,0.10909090909090909,0.03278688524590164,0.2,0.27660977345454546,0.2580570497924016,0.2934795769247076,0.6142993174545454,0.5212361218544914,0.6945612315003918,0.02917656516407599,0.020953221935664935,0.03828767663946459,33.786462459999996,24.263831001499998,44.337129548499995
all,0.66,1158,991,0.8557858376511226,52,0.044905008635578586,0.03367875647668394,0.05699481865284974,334.03846153846155,263.1818181818182,445.38461538461536,6,0.11538461538461539,0.034482758620689655,0.21052631578947367,0.2709731684615385,0.25216055012499994,0.28752457666640624,0.6136422161538462,0.5158796729836487,0.6988174223254902,0.02755560901554404,0.01947743484671848,0.03632662226338514,31.90939524,22.554869552499998,42.066228581
all,0.67,1158,991,0.8557858376511226,47,0.04058721934369603,0.02936096718480138,0.05267702936096719,369.57446808510633,284.75409836065575,510.88235294117646,6,0.1276595744680851,0.038461538461538464,0.23215323920265765,0.2599332865957447,0.2402176806330128,0.2778788601940299,0.6124071389361702,0.5082755140170455,0.7048244343597488,0.024855902875647668,0.01709552500215889,0.03318817039615716,28.78313553,19.7966179525,38.431901318749986
all,0.68,1158,991,0.8557858376511226,46,0.039723661485319514,0.02849740932642487,0.05181347150259067,377.60869565217394,289.5,526.3636363636364,6,0.13043478260869565,0.039980392156862755,0.23684210526315788,0.25787591021739137,0.23812355014885916,0.2758852455771325,0.611689307173913,0.5042475624484889,0.7062014539294118,0.024298538972366147,0.01657031945595855,0.032576130384067356,28.13770813,19.18842993,37.72315898475
all,0.69,1158,991,0.8557858376511226,41,0.03540587219343696,0.025043177892918825,0.046632124352331605,423.6585365853659,321.6666666666667,598.9655172413793,6,0.14634146341463414,0.044444444444444446,0.2619047619047619,0.24641248,0.22584141806029412,0.26475267679093567,0.6072460565853659,0.48842988149623656,0.7137448793808823,0.021500076269430055,0.014332225284758204,0.02950250171761657,24.89708832,16.59671687975,34.16389698899999
all,0.7,1158,991,0.8557858376511226,35,0.030224525043177894,0.02072538860103627,0.04058721934369603,496.2857142857143,369.5744680851064,723.75,6,0.17142857142857143,0.0525978407557355,0.3076923076923077,0.22870921600000002,0.20730172730208335,0.24726474275208335,0.5998622125714286,0.46077541862255644,0.724257434672256,0.018130550466321244,0.011398008476899826,0.025678064170336787,20.99517744,13.19889381625,29.73519830925
all,0.71,1158,991,0.8557858376511226,32,0.027633851468048358,0.018998272884283247,0.037132987910189985,542.8125,403.95348837209303,789.5454545454545,6,0.1875,0.05714285714285714,0.3333333333333333,0.2193201928125,0.19892778991518353,0.23792033370108695,0.5931798071875001,0.445743053319079,0.7278266829847669,0.01639184268566494,0.009835227885362693,0.023627380054835907,18.981753830000002,11.389193891249999,27.36050610349998
all,0.72,1158,991,0.8557858376511226,29,0.025043177892918825,0.016407599309153715,0.03454231433506045,598.9655172413793,434.25,914.2105263157895,6,0.20689655172413793,0.0625,0.36363636363636365,0.21119729379310345,0.1904432777082552,0.22995454966618775,0.5819061544827586,0.4197297119110962,0.7300451360312499,0.014572779343696026,0.00830069429037133,0.021580001327720207,16.87527848,9.61220398825,24.9896415375
all,0.73,1158,991,0.8557858376511226,27,0.023316062176165803,0.015544041450777202,0.03195164075993091,643.3333333333334,469.4594594594595,965.0,6,0.2222222222222222,0.06666666666666667,0.391304347826087,0.1974626825925926,0.17187970193402777,0.21958135499166664,0.5803150951851852,0.4113605969006696,0.733180113521347,0.013530662841105354,0.007567905114421416,0.020301702966537133,15.668507570000001,8.7636341225,23.50937203525
all,0.74,1158,991,0.8557858376511226,25,0.02158894645941278,0.013816925734024179,0.030224525043177894,694.8000000000001,496.2857142857143,1085.625,5,0.2,0.047619047619047616,0.37037037037037035,0.19157987240000002,0.16560034571557972,0.21432450605442585,0.6084201276000001,0.4395185418309524,0.7565981872165776,0.013135149559585493,0.007389123270941279,0.019698086186960277,15.21050319,8.55660474775,22.8103838045
all,0.75,1158,991,0.8557858376511226,24,0.02072538860103627,0.012953367875647668,0.02936096718480138,723.75,510.88235294117646,1158.0,5,0.20833333333333334,0.05,0.38461538461538464,0.17422449750000002,0.14903694251644736,0.19669804259749998,0.6174421691666667,0.4410204993124999,0.7722895788666667,0.012796728894645943,0.007107406984455959,0.019390522388169254,14.818612060000001,8.230377288,22.454224925499997
all,0.76,1158,991,0.8557858376511226,23,0.019861830742659757,0.012089810017271158,0.02849740932642487,755.2173913043479,526.3636363636364,1240.7142857142858,5,0.21739130434782608,0.05263157894736842,0.4,0.1713214443478261,0.1449004951104762,0.1937705394133333,0.6112872513043479,0.427189765221579,0.7724627208077485,0.012141283920552678,0.00663101639119171,0.01865701527720207,14.059606780000001,7.678716981,21.604823690999996
all,0.77,1158,991,0.8557858376511226,21,0.018134715025906734,0.011226252158894647,0.02677029360967185,827.1428571428572,560.3225806451613,1336.1538461538462,5,0.23809523809523808,0.058823529411764705,0.4375,0.16500255476190478,0.13909511311111114,0.18770203300588237,0.5969022071428571,0.39708014081118426,0.7735133371125,0.010824651424870466,0.0055398071500431766,0.016868544259283236,12.53494635,6.4150966797499995,19.533774252249987
all,0.78,1158,991,0.8557858376511226,20,0.017271157167530225,0.010362694300518135,0.025043177892918825,868.5,598.9655172413793,1447.5,5,0.25,0.0625,0.46153846153846156,0.1587592325,0.1338016122901786,0.1817426088240489,0.5912407675,0.38279296020000003,0.7744123661420452,0.010211412219343696,0.005040087999352331,0.01615629714723661,11.82481535,5.83642190325,18.708992096499994
all,0.79,1158,991,0.8557858376511226,19,0.016407599309153715,0.009499136442141624,0.024179620034542316,914.2105263157894,620.3571428571429,1579.090909090909,5,0.2631578947368421,0.06666666666666667,0.47619047619047616,0.1545687594736842,0.1295233714375,0.17731828663333335,0.5822733457894737,0.3670074019485646,0.7755673422281746,0.00955370774611399,0.0044842602618739204,0.015297905408678742,11.06319357,5.1927733832500005,17.714974463249984
all,0.8,1158,991,0.8557858376511226,19,0.016407599309153715,0.009499136442141624,0.024179620034542316,914.2105263157894,620.3571428571429,1579.090909090909,5,0.2631578947368421,0.06666666666666667,0.47619047619047616,0.13984013263157893,0.11286937233049243,0.1645754275303309,0.597001972631579,0.3890367736555727,0.7853858294181985,0.009795369153713299,0.004700449148747841,0.015661980451208975,11.34303748,5.44312011425,18.136573362499995
all,0.81,1158,991,0.8557858376511226,16,0.013816925734024179,0.007772020725388601,0.02072538860103627,1085.625,723.75,1930.0,5,0.3125,0.08333333333333333,0.5555555555555556,0.11507457125000001,0.0891955583794643,0.14191102114204543,0.5724254287499999,0.3290047574693181,0.8004219912727272,0.007909159637305698,0.003387667139248704,0.01325668676144214,9.158806859999999,3.9229185472499997,15.351243269749999
all,0.82,1158,991,0.8557858376511226,15,0.012953367875647668,0.0069084628670120895,0.019861830742659757,1158.0,755.2173913043479,2171.25,5,0.3333333333333333,0.09090909090909091,0.6,0.10925668133333334,0.08428710347321429,0.1347514634636364,0.5574099853333333,0.29166907325490193,0.799594087866666,0.007220336597582038,0.002807005808074267,0.012267880522884278,8.36114978,3.2505127257500006,14.206205645499992
all,0.83,1158,991,0.8557858376511226,15,0.012953367875647668,0.0069084628670120895,0.019861830742659757,1158.0,755.2173913043479,2171.25,5,0.3333333333333333,0.09090909090909091,0.6,0.10911407066666667,0.08427785522727273,0.13451850577272728,0.5575525960000001,0.29166907325490193,0.7998009778377186,0.007222183886010363,0.002807005808074267,0.012273330023747834,8.36328894,3.2505127257500006,14.212516167499992
all,0.84,1158,991,0.8557858376511226,13,0.011226252158894647,0.006044905008635579,0.018134715025906734,1336.1538461538462,827.1428571428571,2481.4285714285716,4,0.3076923076923077,0.07142857142857142,0.5833333333333334,0.10003533384615386,0.07502266429166667,0.1251912369652406,0.5922723584615385,0.30983245272916665,0.8319513542576923,0.00664899884283247,0.0025324122376943004,0.011548955025043163,7.69954066,2.93253337125,13.373689918999982
all,0.85,1158,991,0.8557858376511226,10,0.008635578583765112,0.0034542314335060447,0.01468048359240069,1737.0,1021.7647058823529,4342.5,3,0.3,0.0,0.625,0.083719586,0.060864235553571434,0.1082735705714286,0.616280414,0.28467483003571425,0.9142262184821428,0.005321937944732297,0.001460336252374784,0.009612658085276315,6.16280414,1.6910693802499999,11.131458062749973
all,0.86,1158,991,0.8557858376511226,10,0.008635578583765112,0.0034542314335060447,0.01468048359240069,1737.0,1021.7647058823529,4342.5,3,0.3,0.0,0.625,0.075284733,0.056923716888888885,0.09560089220833334,0.624715267,0.3073921195,0.9142262184821428,0.005394777780656304,0.0014966585915371332,0.009616670821243442,6.24715267,1.733130649,11.136104810999905
all,0.87,1158,991,0.8557858376511226,10,0.008635578583765112,0.0034542314335060447,0.01468048359240069,1737.0,1021.7647058823529,4342.5,3,0.3,0.0,0.625,0.072166233,0.0565987041875,0.08803038555000002,0.627833767,0.3079269196363636,0.9195325230285714,0.005421707832469776,0.0015111564287564768,0.009618017323834096,6.27833767,1.7499191445000002,11.137664060999882
all,0.88,1158,991,0.8557858376511226,10,0.008635578583765112,0.0034542314335060447,0.01468048359240069,1737.0,1021.7647058823529,4342.5,3,0.3,0.0,0.625,0.072166233,0.0565987041875,0.08803038555000002,0.627833767,0.3079269196363636,0.9195325230285714,0.005421707832469776,0.0015111564287564768,0.009618017323834096,6.27833767,1.7499191445000002,11.137664060999882
all,0.89,1158,991,0.8557858376511226,10,0.008635578583765112,0.0034542314335060447,0.01468048359240069,1737.0,1021.7647058823529,4342.5,3,0.3,0.0,0.625,0.071738457,0.056540550611111115,0.0869060857666667,0.628261543,0.30815054543750003,0.9198769308194444,0.005425401925734024,0.001512545475388601,0.00961866379015533,6.28261543,1.7515276604999999,11.138412668999871
all,0.9,1158,991,0.8557858376511226,8,0.0069084628670120895,0.0025906735751295338,0.012089810017271158,2171.25,1240.7142857142858,5790.0,3,0.375,0.0,0.75,0.06351179125,0.04884041340714286,0.07664826893452381,0.5614882087499999,0.19377327500000002,0.9286946564999999,0.0038790204404145073,0.0006929712174006909,0.007729253024611394,4.4919056699999995,0.8024606697500001,8.950475002499994
all,0.91,1158,991,0.8557858376511226,8,0.0069084628670120895,0.0025906735751295338,0.012089810017271158,2171.25,1240.7142857142858,5790.0,3,0.375,0.0,0.75,0.05903169125,0.046279280900000004,0.06942087599999999,0.56596830875,0.195069217625,0.935828074,0.0039099710449050085,0.0007055071675302246,0.0078033116332038,4.52774647,0.8169773,9.03623487125
all,0.92,1158,991,0.8557858376511226,8,0.0069084628670120895,0.0025906735751295338,0.012089810017271158,2171.25,1240.7142857142858,5790.0,3,0.375,0.0,0.75,0.05903169125,0.046279280900000004,0.06942087599999999,0.56596830875,0.195069217625,0.935828074,0.0039099710449050085,0.0007055071675302246,0.0078033116332038,4.52774647,0.8169773,9.03623487125
all,0.93,1158,991,0.8557858376511226,8,0.0069084628670120895,0.0025906735751295338,0.012089810017271158,2171.25,1240.7142857142858,5790.0,3,0.375,0.0,0.75,0.05360334125,0.042500102,0.06308950298809524,0.57139665875,0.2000432818125,0.9449280938285716,0.003947472599309154,0.0007064093914075993,0.007891772564766837,4.57117327,0.81802207525,9.138672629999999
all,0.94,1158,991,0.8557858376511226,5,0.004317789291882556,0.0008635578583765112,0.008635578583765112,3474.0,1737.0,17370.0,2,0.4,0.0,1.0,0.038376864,0.02322295,0.05154320999999999,0.561623136,-0.022900809999999997,0.9551898750000001,0.0024249703626943006,-3.843960276338514e-05,0.0056959425397236614,2.8081156800000002,-0.04451305999999999,6.595901461
all,0.95,1158,991,0.8557858376511226,5,0.004317789291882556,0.0008635578583765112,0.008635578583765112,3474.0,1737.0,17370.0,2,0.4,0.0,1.0,0.033761536,0.02322295,0.044810125,0.5662384639999999,-0.022900809999999997,0.962453235,0.002444898376511226,-3.843960276338514e-05,0.005737689143350605,2.8311923199999995,-0.04451305999999999,6.644244027999999
all,0.96,1158,991,0.8557858376511226,4,0.0034542314335060447,0.0008635578583765112,0.0069084628670120895,4342.5,2171.25,17370.0,2,0.5,0.0,1.0,0.02429225,0.01798157,0.032741530000000005,0.47570775,-0.02418937,0.98201843,0.0016432046632124352,-6.099764248704663e-05,0.004188962979274611,1.902831,-0.07063527,4.85081913
all,0.97,1158,991,0.8557858376511226,3,0.0025906735751295338,0.0,0.006044905008635579,5790.0,2481.4285714285716,17370.0,2,0.6666666666666666,0.0,1.0,0.021475823333333335,0.01798157,0.02418937,0.31185751,-0.02418937,0.98201843,0.0008079210103626943,-8.188656303972366e-05,0.0025440891968911915,0.93557253,-0.09482464,2.94605529
all,0.98,1158,991,0.8557858376511226,2,0.0017271157167530224,0.0,0.004317789291882556,8685.0,3474.0,17370.0,1,0.5,0.0,1.0,0.01584297,0.013704370000000002,0.01798157,0.48415703,-0.013704370000000002,0.98201843,0.0008361952158894646,-3.550354922279793e-05,0.0025440891968911915,0.96831406,-0.04111311000000001,2.94605529
all,0.99,1158,991,0.8557858376511226,0,0.0,0.0,0.0,inf,,,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
