feature,importance,importance_normalized,importance_type
implied_prob_spread_roll10_std_min,0.15427560418461317,0.0024774461094482936,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_range,0.15377027398152066,0.002469331227304386,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_range,0.15377027398152066,0.002469331227304386,abs_scaled_logit_coefficient
best_entry_cost_mean,0.15215109372098817,0.002443329502286661,abs_scaled_logit_coefficient
best_all_in_cost_mean,0.15215109372098817,0.002443329502286661,abs_scaled_logit_coefficient
fee_adjusted_edge_mean,0.15215109372098778,0.002443329502286655,abs_scaled_logit_coefficient
entry_edge_mean,0.15215109372098778,0.002443329502286655,abs_scaled_logit_coefficient
k_no_p_yes_total_fee_change,0.1510575399580885,0.0024257685889479174,abs_scaled_logit_coefficient
arb_available_last,0.14830340202116712,0.0023815410628087565,abs_scaled_logit_coefficient
best_raw_entry_cost_mean,0.14783759287263007,0.0023740608324192025,abs_scaled_logit_coefficient
price_spread_roll10_std_mean,0.14669609296455327,0.0023557299723901835,abs_scaled_logit_coefficient
price_spread_change,0.1464977856175298,0.0023525454393076204,abs_scaled_logit_coefficient
fee_adjusted_edge_last,0.1410339058867975,0.0022648033257509125,abs_scaled_logit_coefficient
entry_edge_last,0.1410339058867975,0.0022648033257509125,abs_scaled_logit_coefficient
best_entry_cost_last,0.14103390588679718,0.002264803325750907,abs_scaled_logit_coefficient
best_all_in_cost_last,0.14103390588679718,0.002264803325750907,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_change,0.1403195300552256,0.002253331469043783,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_min,0.13947850825236735,0.0022398258587143683,abs_scaled_logit_coefficient
nk_plus_p_min,0.13947850825236668,0.002239825858714358,abs_scaled_logit_coefficient
best_raw_entry_cost_last,0.1372143926107092,0.0022034673915580527,abs_scaled_logit_coefficient
best_raw_entry_cost_min,0.13350069616581683,0.002143830724713042,abs_scaled_logit_coefficient
arb_available_std,0.13270148110543886,0.0021309964710252293,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_max,0.13048705126631105,0.002095435886974439,abs_scaled_logit_coefficient
k_plus_np_max,0.13048705126630833,0.002095435886974395,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_last,0.12974228744394115,0.0020834760424874245,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_last,0.12853069307460127,0.002064019565409178,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_last,0.12853069307460083,0.002064019565409171,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_change,0.128319322214458,0.0020606252509426724,abs_scaled_logit_coefficient
k_yes_p_no_kalshi_fee_min,0.1282990746379549,0.002060300103749774,abs_scaled_logit_coefficient
k_yes_p_no_total_fee_change,0.1282619173244536,0.0020597034103045733,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_mean,0.1267559839692753,0.0020355202690257334,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_mean,0.1267559839692735,0.002035520269025705,abs_scaled_logit_coefficient
nk_plus_p_mean,0.12673950417317303,0.0020352556270108544,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_mean,0.1267395041731725,0.002035255627010846,abs_scaled_logit_coefficient
arb_available_min,0.12452648931044664,0.001999717765462427,abs_scaled_logit_coefficient
arb_available_range,0.12452648931044583,0.001999717765462414,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_std,0.12339199634722763,0.001981499426971527,abs_scaled_logit_coefficient
kalshi_yes_mid_last,0.12278516547714234,0.001971754588919317,abs_scaled_logit_coefficient
kalshi_last_price_change,0.12255570317737811,0.0019680697517422373,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_std,0.12237685390219069,0.0019651976875339483,abs_scaled_logit_coefficient
nk_plus_p_std,0.12237685390218757,0.0019651976875338984,abs_scaled_logit_coefficient
k_plus_np_last,0.12201292100690542,0.001959353444432195,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_last,0.12201292100690532,0.001959353444432194,abs_scaled_logit_coefficient
k_no_p_yes_total_fee_last,0.12189021987125062,0.0019573830392423434,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_min,0.12105802954764472,0.0019440192498704943,abs_scaled_logit_coefficient
k_no_p_yes_kalshi_fee_last,0.11965926866100078,0.001921557145541169,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_mean,0.11865591486901707,0.0019054447150536132,abs_scaled_logit_coefficient
price_spread_std,0.11827650148865737,0.0018993518774464441,abs_scaled_logit_coefficient
k_yes_p_no_total_fee_last,0.11605093773784285,0.001863612498657905,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_last,0.11451936549424879,0.0018390176334082409,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_mean,0.11161065519699633,0.0017923078956792798,abs_scaled_logit_coefficient
k_yes_p_no_kalshi_fee_mean,0.10990434050656768,0.0017649069160257608,abs_scaled_logit_coefficient
arb_available_change,0.10915212986797988,0.001752827486294117,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_max,0.1082794378865851,0.0017388132980789405,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_min,0.1071769760910033,0.0017211093344437624,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_max,0.10717697609100321,0.001721109334443761,abs_scaled_logit_coefficient
k_no_p_yes_polymarket_fee_last,0.10526328934690837,0.001690378255450953,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_range,0.10333245185918646,0.0016593717599832098,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_max,0.1032752382049423,0.0016584529903185977,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_min,0.10327523820494222,0.0016584529903185964,abs_scaled_logit_coefficient
implied_prob_spread_change,0.10261399738975903,0.0016478344061708157,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_range,0.10069029042388337,0.0016169424167113277,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_range,0.10069029042388337,0.0016169424167113277,abs_scaled_logit_coefficient
best_raw_entry_cost_max,0.10039615432540272,0.0016122190105922552,abs_scaled_logit_coefficient
k_yes_p_no_kalshi_fee_last,0.10002150290261762,0.0016062026432301965,abs_scaled_logit_coefficient
k_no_p_yes_total_fee_min,0.09738419616035708,0.001563851259402741,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_std,0.09708939265490678,0.001559117135679877,abs_scaled_logit_coefficient
feeds_on_same_side_range,0.09702912019620182,0.0015581492459793979,abs_scaled_logit_coefficient
entry_edge_max,0.0967581293580388,0.0015537975197213714,abs_scaled_logit_coefficient
fee_adjusted_edge_max,0.0967581293580388,0.0015537975197213714,abs_scaled_logit_coefficient
best_entry_cost_min,0.09675812935803871,0.0015537975197213697,abs_scaled_logit_coefficient
best_all_in_cost_min,0.09675812935803871,0.0015537975197213697,abs_scaled_logit_coefficient
arb_available_mean,0.09675781445743498,0.0015537924628669195,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_min,0.09442831237425535,0.0015163839827418378,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_change,0.09308124163748581,0.0014947519484769273,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_mean,0.09030796614252101,0.0014502171004577478,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_std,0.08856401591958517,0.0014222117478440337,abs_scaled_logit_coefficient
spread_vs_distance_ratio_min,0.08844188322731299,0.00142025047104395,abs_scaled_logit_coefficient
polymarket_yes_mid_change,0.08685805363709558,0.0013948164273592612,abs_scaled_logit_coefficient
polymarket_distance_to_target_min,0.08672928374102608,0.0013927485665350076,abs_scaled_logit_coefficient
target_spread_abs_mean,0.08494574002464729,0.00136410739890175,abs_scaled_logit_coefficient
target_spread_abs_min,0.08494574002464729,0.00136410739890175,abs_scaled_logit_coefficient
target_spread_abs_max,0.08494574002464729,0.00136410739890175,abs_scaled_logit_coefficient
target_spread_abs_last,0.08494574002464729,0.00136410739890175,abs_scaled_logit_coefficient
time_to_close_seconds_std,0.0847914132727454,0.0013616291314329312,abs_scaled_logit_coefficient
elapsed_fraction_std,0.08479141327274521,0.001361629131432928,abs_scaled_logit_coefficient
polymarket_distance_to_target_last,0.0842987595316699,0.0013537178151844327,abs_scaled_logit_coefficient
price_spread_roll10_std_max,0.0827630770953793,0.0013290569461037742,abs_scaled_logit_coefficient
polymarket_distance_to_own_target_min,0.0824480957387632,0.0013239987948774564,abs_scaled_logit_coefficient
polymarket_yes_mid_mean,0.08155333963795072,0.0013096302883817024,abs_scaled_logit_coefficient
spread_vs_distance_ratio_range,0.08122297696928785,0.00130432513522731,abs_scaled_logit_coefficient
spread_vs_distance_ratio_max,0.08109433976164497,0.0013022594051898908,abs_scaled_logit_coefficient
polymarket_distance_to_own_target_last,0.07995590566273669,0.001283977777682352,abs_scaled_logit_coefficient
best_entry_cost_range,0.07967700070695523,0.001279498961985868,abs_scaled_logit_coefficient
best_all_in_cost_range,0.07967700070695523,0.001279498961985868,abs_scaled_logit_coefficient
entry_edge_range,0.07967700070695523,0.001279498961985868,abs_scaled_logit_coefficient
fee_adjusted_edge_range,0.07967700070695523,0.001279498961985868,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_std,0.07947248610664098,0.0012762147492708907,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_std,0.07947248610664083,0.0012762147492708883,abs_scaled_logit_coefficient
kalshi_last_price_max,0.07886751120898536,0.0012664997154881205,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_change,0.07839939411903783,0.001258982422852086,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_max,0.078346629498295,0.0012581350983183936,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_last,0.0776219955483016,0.0012464985108639245,abs_scaled_logit_coefficient
best_raw_entry_cost_range,0.07695729469703966,0.0012358243634729004,abs_scaled_logit_coefficient
time_to_close_seconds_max,0.07692047941126705,0.0012352331625050763,abs_scaled_logit_coefficient
elapsed_fraction_min,0.07692047941113542,0.0012352331625029626,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_range,0.07580265208107474,0.0012172824503049416,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_max,0.07564232418789396,0.0012147078130685743,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_change,0.07254813915276903,0.0011650196156526673,abs_scaled_logit_coefficient
k_plus_np_mean,0.07200868185436352,0.0011563567010446716,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_mean,0.07200868185436027,0.0011563567010446196,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_range,0.07167810285912085,0.001151048073994025,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_mean,0.07008861606424648,0.001125523183673267,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_mean,0.07008861606424409,0.0011255231836732286,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_min,0.06954273267012347,0.0011167570751356908,abs_scaled_logit_coefficient
k_plus_np_min,0.06954273267012315,0.0011167570751356856,abs_scaled_logit_coefficient
kalshi_last_price_last,0.06598793274912224,0.0010596720597782856,abs_scaled_logit_coefficient
price_spread_abs_mean,0.06579259584481639,0.0010565352277680535,abs_scaled_logit_coefficient
kalshi_yes_mid_mean,0.06537494550587108,0.0010498283591558804,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_last,0.06520645771255246,0.001047122685564434,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_last,0.06520645771255183,0.001047122685564424,abs_scaled_logit_coefficient
k_yes_p_no_total_fee_std,0.06481942636901115,0.0010409075143365607,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_mean,0.06354166878335478,0.0010203885503945083,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_mean,0.0633008950222425,0.0010165220672854157,abs_scaled_logit_coefficient
spread_vs_distance_ratio_change,0.06231711247003481,0.001000723922987802,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_last,0.061100414259550755,0.0009811854855020583,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_last,0.06067242490639769,0.0009743125870716265,abs_scaled_logit_coefficient
implied_prob_spread_std,0.059171962827606304,0.0009502173066860892,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_range,0.05908331612300619,0.0009487937670760019,abs_scaled_logit_coefficient
polymarket_yes_mid_max,0.058918927569002334,0.0009461539214198647,abs_scaled_logit_coefficient
best_total_fee_min,0.058780961406105926,0.0009439383816700141,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_change,0.05794640261425511,0.0009305365580770725,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_max,0.05778843960919098,0.0009279998975700452,abs_scaled_logit_coefficient
nk_plus_p_last,0.057077941785633905,0.0009165903161391626,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_last,0.05707794178563309,0.0009165903161391496,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_std,0.056943606940170415,0.0009144330901667489,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_min,0.0545064056577688,0.0008752951145487575,abs_scaled_logit_coefficient
best_total_fee_max,0.05439331644547208,0.0008734790631354063,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_mean,0.05373834221907534,0.0008629611114634509,abs_scaled_logit_coefficient
time_to_close_seconds_range,0.05257621506772918,0.0008442990073349101,abs_scaled_logit_coefficient
time_to_close_seconds_change,0.05257621506772918,0.0008442990073349101,abs_scaled_logit_coefficient
window_actual_seconds,0.05257621506772349,0.0008442990073348188,abs_scaled_logit_coefficient
elapsed_fraction_change,0.05257621506771259,0.0008442990073346437,abs_scaled_logit_coefficient
elapsed_fraction_range,0.05257621506771259,0.0008442990073346437,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_max,0.05210209084682604,0.0008366852487456642,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_mean,0.05176962739724594,0.0008313463600467723,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_mean,0.05148927449624429,0.0008268442924157297,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_mean,0.04915379915028792,0.000789339890212072,abs_scaled_logit_coefficient
best_total_fee_mean,0.0481649239092546,0.0007734599645972866,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_last,0.04812598644236231,0.0007728346844282415,abs_scaled_logit_coefficient
best_raw_entry_cost_std,0.04665610994913708,0.0007492305649126719,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_change,0.04654870373352861,0.0007475057743186168,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_change,0.04654870373352861,0.0007475057743186168,abs_scaled_logit_coefficient
