contract_id,source_file,entry_time,decision_horizon,direction,profit_margin,all_in_cost,fee_adjusted_edge,predicted_diverge_prob,diverge,realized_profit,model_expected_profit,sample
KXBTC15M-26MAY270400-00,combined_KXBTC15M-26MAY270400-00.csv,2026-05-27 07:58:00.301000+00:00,2m,NK+P,0.05,0.47562937,0.52437063,0.014080339784440449,0,0.52437063,0.5102902902155595,all
KXBTC15M-26MAY270430-30,combined_KXBTC15M-26MAY270430-30.csv,2026-05-27 08:28:01.342000+00:00,2m,NK+P,0.05,0.5146397199999999,0.4853602800000001,0.0510682126939725,0,0.4853602800000001,0.4342920673060276,all
KXBTC15M-26MAY270445-45,combined_KXBTC15M-26MAY270445-45.csv,2026-05-27 08:43:00.963000+00:00,2m,K+NP,0.05,0.5776682500000001,0.4223317499999999,0.031322800543278906,0,0.4223317499999999,0.391008949456721,all
KXBTC15M-26MAY270500-00,combined_KXBTC15M-26MAY270500-00.csv,2026-05-27 08:58:01.011000+00:00,2m,K+NP,0.05,0.53461972,0.46538028,0.05476782238538385,0,0.46538028,0.4106124576146161,all
KXBTC15M-26MAY270515-15,combined_KXBTC15M-26MAY270515-15.csv,2026-05-27 09:13:01.102000+00:00,2m,K+NP,0.05,0.5478032500000001,0.4521967499999999,0.044915017775989885,0,0.4521967499999999,0.40728173222401004,all
KXBTC15M-26MAY270530-30,combined_KXBTC15M-26MAY270530-30.csv,2026-05-27 09:28:01.668000+00:00,2m,NK+P,0.05,0.53996657,0.46003342999999997,0.030794477022605814,0,0.46003342999999997,0.4292389529773942,all
KXBTC15M-26MAY270545-45,combined_KXBTC15M-26MAY270545-45.csv,2026-05-27 09:43:00.097000+00:00,2m,NK+P,0.05,0.56451472,0.43548528,0.03615769341931111,0,0.43548528,0.39932758658068884,all
KXBTC15M-26MAY270615-15,combined_KXBTC15M-26MAY270615-15.csv,2026-05-27 10:13:02.045000+00:00,2m,K+NP,0.05,0.8753882500000001,0.12461174999999991,0.07446270489387524,0,0.12461174999999991,0.05014904510612467,all
KXBTC15M-26MAY270630-30,combined_KXBTC15M-26MAY270630-30.csv,2026-05-27 10:28:00.624000+00:00,2m,NK+P,0.05,0.53568937,0.46431062999999995,0.032862703428925846,0,0.46431062999999995,0.4314479265710741,all
KXBTC15M-26MAY270645-45,combined_KXBTC15M-26MAY270645-45.csv,2026-05-27 10:43:00.466000+00:00,2m,K+NP,0.05,0.55455972,0.44544028,0.0406424418664082,0,0.44544028,0.4047978381335918,all
KXBTC15M-26MAY270715-15,combined_KXBTC15M-26MAY270715-15.csv,2026-05-27 11:13:22.829000+00:00,2m,NK+P,0.05,0.56624733,0.43375266999999995,0.033883402800898486,0,0.43375266999999995,0.3998692671991015,all
KXBTC15M-26MAY270800-00,combined_KXBTC15M-26MAY270800-00.csv,2026-05-27 11:58:00.050000+00:00,2m,K+NP,0.05,0.51105052,0.48894948000000005,0.030296561960382776,0,0.48894948000000005,0.4586529180396173,all
KXBTC15M-26MAY270815-15,combined_KXBTC15M-26MAY270815-15.csv,2026-05-27 12:13:00.595000+00:00,2m,K+NP,0.05,0.5378282500000001,0.4621717499999999,0.0639241503652421,0,0.4621717499999999,0.39824759963475775,all
KXBTC15M-26MAY270830-30,combined_KXBTC15M-26MAY270830-30.csv,2026-05-27 12:28:02.468000+00:00,2m,NK+P,0.05,0.57873748,0.42126252,0.06548365134497923,0,0.42126252,0.35577886865502073,all
KXBTC15M-26MAY270845-45,combined_KXBTC15M-26MAY270845-45.csv,2026-05-27 12:43:01.583000+00:00,2m,K+NP,0.05,0.9301869999999999,0.06981300000000012,0.04781312684026393,0,0.06981300000000012,0.021999873159736193,all
KXBTC15M-26MAY270915-15,combined_KXBTC15M-26MAY270915-15.csv,2026-05-27 13:13:01.278000+00:00,2m,K+NP,0.05,0.58546437,0.41453563000000004,0.03451843121067483,0,0.41453563000000004,0.3800171987893252,all
KXBTC15M-26MAY270930-30,combined_KXBTC15M-26MAY270930-30.csv,2026-05-27 13:28:00.963000+00:00,2m,K+NP,0.05,0.45766825,0.54233175,0.0130693051425133,0,0.54233175,0.5292624448574867,all
KXBTC15M-26MAY270945-45,combined_KXBTC15M-26MAY270945-45.csv,2026-05-27 13:43:01.528000+00:00,2m,K+NP,0.05,0.31798657,0.68201343,0.012722531624427156,0,0.68201343,0.6692908983755729,all
KXBTC15M-26MAY271000-00,combined_KXBTC15M-26MAY271000-00.csv,2026-05-27 13:58:51.879000+00:00,2m,NK+P,0.05,0.58653388,0.41346612000000005,0.019812169057414734,0,0.41346612000000005,0.3936539509425853,all
KXBTC15M-26MAY271015-15,combined_KXBTC15M-26MAY271015-15.csv,2026-05-27 14:14:04.277000+00:00,1m,K+NP,0.05,0.94799497,0.05200503000000001,0.038592419170617155,0,0.05200503000000001,0.013412610829382852,all
KXBTC15M-26MAY271030-30,combined_KXBTC15M-26MAY271030-30.csv,2026-05-27 14:28:00.862000+00:00,2m,K+NP,0.05,0.48204433,0.51795567,0.031033250342191034,0,0.51795567,0.48692241965780897,all
KXBTC15M-26MAY271045-45,combined_KXBTC15M-26MAY271045-45.csv,2026-05-27 14:43:17.377000+00:00,2m,NK+P,0.05,0.79499748,0.20500251999999997,0.0394595755683613,0,0.20500251999999997,0.16554294443163867,all
KXBTC15M-26MAY271100-00,combined_KXBTC15M-26MAY271100-00.csv,2026-05-27 14:59:11.339000+00:00,1m,K+NP,0.05,0.928783,0.07121699999999997,0.069842776924189,0,0.07121699999999997,0.0013742230758109764,all
KXBTC15M-26MAY271115-15,combined_KXBTC15M-26MAY271115-15.csv,2026-05-27 15:14:02.727000+00:00,1m,NK+P,0.05,0.5631130000000001,0.4368869999999999,0.06945352631492134,0,0.4368869999999999,0.36743347368507856,all
KXBTC15M-26MAY271130-30,combined_KXBTC15M-26MAY271130-30.csv,2026-05-27 15:28:35.546000+00:00,2m,NK+P,0.05,0.52463472,0.47536528,0.07016069060003748,0,0.47536528,0.4052045893999625,all
KXBTC15M-26MAY271145-45,combined_KXBTC15M-26MAY271145-45.csv,2026-05-27 15:44:01.623000+00:00,1m,K+NP,0.05,0.38486436999999996,0.61513563,0.061163721455014884,0,0.61513563,0.5539719085449851,all
KXBTC15M-26MAY271200-00,combined_KXBTC15M-26MAY271200-00.csv,2026-05-27 15:58:37.515000+00:00,2m,NK+P,0.05,0.5167788799999999,0.48322112000000006,0.028773523665867915,0,0.48322112000000006,0.4544475963341321,all
KXBTC15M-26MAY271215-15,combined_KXBTC15M-26MAY271215-15.csv,2026-05-27 16:14:02.383000+00:00,1m,K+NP,0.05,0.9141243299999999,0.08587567000000007,0.07999771374960457,0,0.08587567000000007,0.0058779562503955,all
KXBTC15M-26MAY271230-30,combined_KXBTC15M-26MAY271230-30.csv,2026-05-27 16:28:00.374000+00:00,2m,K+NP,0.05,0.56986157,0.43013842999999996,0.023737795147054205,0,0.43013842999999996,0.40640063485294575,all
KXBTC15M-26MAY271245-45,combined_KXBTC15M-26MAY271245-45.csv,2026-05-27 16:44:12.920000+00:00,1m,NK+P,0.05,0.29435888,0.70564112,0.06002736298458721,0,0.70564112,0.6456137570154128,all
KXBTC15M-26MAY271300-00,combined_KXBTC15M-26MAY271300-00.csv,2026-05-27 16:58:01.672000+00:00,2m,NK+P,0.05,0.53461972,0.46538028,0.024163374475925904,0,0.46538028,0.44121690552407405,all
KXBTC15M-26MAY271400-00,combined_KXBTC15M-26MAY271400-00.csv,2026-05-27 17:58:26.037000+00:00,2m,K+NP,0.05,0.937583,0.062416999999999945,0.024756606348358606,0,0.062416999999999945,0.03766039365164134,all
KXBTC15M-26MAY271415-15,combined_KXBTC15M-26MAY271415-15.csv,2026-05-27 18:13:13.624000+00:00,2m,K+NP,0.05,0.53996657,0.46003342999999997,0.056710218275804476,0,0.46003342999999997,0.4033232117241955,all
KXBTC15M-26MAY271430-30,combined_KXBTC15M-26MAY271430-30.csv,2026-05-27 18:28:02.013000+00:00,2m,NK+P,0.05,0.84026437,0.15973563000000002,0.027487805875661395,0,0.15973563000000002,0.1322478241243386,all
KXBTC15M-26MAY271445-45,combined_KXBTC15M-26MAY271445-45.csv,2026-05-27 18:43:00.232000+00:00,2m,NK+P,0.05,0.56204433,0.43795567,0.03965647391628644,0,0.43795567,0.39829919608371356,all
KXBTC15M-26MAY271545-45,combined_KXBTC15M-26MAY271545-45.csv,2026-05-27 19:44:10.027000+00:00,1m,K+NP,0.05,0.5730680000000001,0.42693199999999987,0.014881663435574547,0,0.42693199999999987,0.4120503365644253,all
KXBTC15M-26MAY271645-45,combined_KXBTC15M-26MAY271645-45.csv,2026-05-27 20:43:00.649000+00:00,2m,K+NP,0.05,0.93647872,0.06352128000000001,0.0660056414010974,0,0.06352128000000001,-0.002484361401097382,all
KXBTC15M-26MAY271700-00,combined_KXBTC15M-26MAY271700-00.csv,2026-05-27 20:59:00.027000+00:00,1m,NK+P,0.05,0.90024325,0.09975674999999995,0.12607020657302545,0,0.09975674999999995,-0.0263134565730255,all
KXBTC15M-26MAY271715-15,combined_KXBTC15M-26MAY271715-15.csv,2026-05-27 21:13:01.229000+00:00,2m,K+NP,0.05,0.7322197199999999,0.2677802800000001,0.032714858302962134,0,0.2677802800000001,0.23506542169703795,all
KXBTC15M-26MAY271730-30,combined_KXBTC15M-26MAY271730-30.csv,2026-05-27 21:28:02.049000+00:00,2m,K+NP,0.05,0.80674977,0.19325022999999997,0.02504890588215907,0,0.19325022999999997,0.1682013241178409,all
KXBTC15M-26MAY271800-00,combined_KXBTC15M-26MAY271800-00.csv,2026-05-27 21:58:01.726000+00:00,2m,K+NP,0.05,0.93967248,0.06032751999999997,0.044673442690364766,0,0.06032751999999997,0.015654077309635202,all
KXBTC15M-26MAY271815-15,combined_KXBTC15M-26MAY271815-15.csv,2026-05-27 22:13:03.280000+00:00,2m,K+NP,0.05,0.94915173,0.05084827000000003,0.07390429539911032,0,0.05084827000000003,-0.023056025399110294,all
KXBTC15M-26MAY271845-45,combined_KXBTC15M-26MAY271845-45.csv,2026-05-27 22:44:05.014000+00:00,2m,K+NP,0.05,0.8259450000000002,0.17405499999999985,0.053630061945976144,0,0.17405499999999985,0.12042493805402371,all
KXBTC15M-26MAY271900-00,combined_KXBTC15M-26MAY271900-00.csv,2026-05-27 22:58:00.185000+00:00,2m,K+NP,0.05,0.8874197199999999,0.11258028000000009,0.056546183917407664,0,0.11258028000000009,0.056034096082592424,all
KXBTC15M-26MAY271915-15,combined_KXBTC15M-26MAY271915-15.csv,2026-05-27 23:14:05.636000+00:00,1m,NK+P,0.05,0.9329307299999999,0.06706927000000007,0.09962229105537994,0,0.06706927000000007,-0.03255302105537987,all
KXBTC15M-26MAY271930-30,combined_KXBTC15M-26MAY271930-30.csv,2026-05-27 23:28:02.332000+00:00,2m,K+NP,0.05,0.8015043700000001,0.19849562999999992,0.034919097347554134,0,0.19849562999999992,0.1635765326524458,all
KXBTC15M-26MAY271945-45,combined_KXBTC15M-26MAY271945-45.csv,2026-05-27 23:44:00.405000+00:00,1m,NK+P,0.05,0.94074157,0.05925842999999997,0.08030933510979339,0,0.05925842999999997,-0.02105090510979342,all
KXBTC15M-26MAY272000-00,combined_KXBTC15M-26MAY272000-00.csv,2026-05-27 23:58:00.749000+00:00,2m,NK+P,0.05,0.38593387999999995,0.61406612,0.014186459628019532,0,0.61406612,0.5998796603719805,all
KXBTC15M-26MAY272015-15,combined_KXBTC15M-26MAY272015-15.csv,2026-05-28 00:13:00.778000+00:00,2m,K+NP,0.05,0.9267,0.07330000000000003,0.07008809189005424,0,0.07330000000000003,0.003211908109945788,all
KXBTC15M-26MAY272030-30,combined_KXBTC15M-26MAY272030-30.csv,2026-05-28 00:28:01.179000+00:00,2m,K+NP,0.05,0.7789119999999999,0.22108800000000006,0.07774106344098575,0,0.22108800000000006,0.14334693655901432,all
KXBTC15M-26MAY272045-45,combined_KXBTC15M-26MAY272045-45.csv,2026-05-28 00:43:54.253000+00:00,2m,NK+P,0.05,0.80043472,0.19956527999999996,0.05196512795950323,0,0.19956527999999996,0.14760015204049673,all
KXBTC15M-26MAY272100-00,combined_KXBTC15M-26MAY272100-00.csv,2026-05-28 00:58:51.233000+00:00,2m,NK+P,0.05,0.9075520000000001,0.09244799999999986,0.0588936292896933,0,0.09244799999999986,0.033554370710306564,all
KXBTC15M-26MAY272145-45,combined_KXBTC15M-26MAY272145-45.csv,2026-05-28 01:43:02.462000+00:00,2m,K+NP,0.05,0.947505,0.05249499999999996,0.06821672022780437,0,0.05249499999999996,-0.01572172022780441,all
KXBTC15M-26MAY272200-00,combined_KXBTC15M-26MAY272200-00.csv,2026-05-28 01:59:07.508000+00:00,1m,NK+P,0.05,0.7462724799999999,0.2537275200000001,0.06113540607397277,0,0.2537275200000001,0.19259211392602732,all
KXBTC15M-26MAY272215-15,combined_KXBTC15M-26MAY272215-15.csv,2026-05-28 02:13:03.279000+00:00,2m,NK+P,0.05,0.898987,0.10101300000000002,0.07382062925342715,0,0.10101300000000002,0.027192370746572866,all
KXBTC15M-26MAY272230-30,combined_KXBTC15M-26MAY272230-30.csv,2026-05-28 02:28:00.964000+00:00,2m,K+NP,0.05,0.7126397199999999,0.28736028000000013,0.017886208791843463,0,0.28736028000000013,0.2694740712081567,all
KXBTC15M-26MAY272245-45,combined_KXBTC15M-26MAY272245-45.csv,2026-05-28 02:43:50.735000+00:00,2m,NK+P,0.05,0.94124272,0.05875728000000002,0.07777058575915621,0,0.05875728000000002,-0.01901330575915619,all
KXBTC15M-26MAY272300-00,combined_KXBTC15M-26MAY272300-00.csv,2026-05-28 02:59:01.143000+00:00,1m,NK+P,0.05,0.94481668,0.055183320000000036,0.09523159634013564,0,0.055183320000000036,-0.04004827634013561,all
KXBTC15M-26MAY272315-15,combined_KXBTC15M-26MAY272315-15.csv,2026-05-28 03:14:31.992000+00:00,2m,K+NP,0.05,0.50677388,0.49322612,0.05886717067630139,0,0.49322612,0.4343589493236986,all
KXBTC15M-26MAY272330-30,combined_KXBTC15M-26MAY272330-30.csv,2026-05-28 03:28:00.756000+00:00,2m,K+NP,0.05,0.5146397199999999,0.4853602800000001,0.030444693708434452,0,0.4853602800000001,0.45491558629156564,all
KXBTC15M-26MAY272345-45,combined_KXBTC15M-26MAY272345-45.csv,2026-05-28 03:43:01.192000+00:00,2m,K+NP,0.05,0.62510437,0.37489563000000004,0.013417904029645492,0,0.37489563000000004,0.36147772597035455,all
KXBTC15M-26MAY280000-00,combined_KXBTC15M-26MAY280000-00.csv,2026-05-28 03:58:00.505000+00:00,2m,K+NP,0.05,0.46665388,0.53334612,0.0010121827814562315,0,0.53334612,0.5323339372185438,all
KXBTC15M-26MAY280015-15,combined_KXBTC15M-26MAY280015-15.csv,2026-05-28 04:13:32.982000+00:00,2m,K+NP,0.05,0.47776825,0.52223175,0.02804277635863453,0,0.52223175,0.4941889736413655,all
KXBTC15M-26MAY280030-30,combined_KXBTC15M-26MAY280030-30.csv,2026-05-28 04:28:41.574000+00:00,2m,K+NP,0.05,0.72350437,0.27649563,0.007223018032003872,0,0.27649563,0.2692726119679961,all
KXBTC15M-26MAY280045-45,combined_KXBTC15M-26MAY280045-45.csv,2026-05-28 04:43:01.499000+00:00,2m,NK+P,0.05,0.54566437,0.45433563,0.012490545947799542,0,0.45433563,0.44184508405220047,all
KXBTC15M-26MAY280100-00,combined_KXBTC15M-26MAY280100-00.csv,2026-05-28 04:58:00.976000+00:00,2m,K+NP,0.05,0.82579948,0.17420051999999997,0.0784763912996593,0,0.17420051999999997,0.09572412870034067,all
KXBTC15M-26MAY280145-45,combined_KXBTC15M-26MAY280145-45.csv,2026-05-28 05:44:16.589000+00:00,2m,NK+P,0.05,0.7179865699999999,0.2820134300000001,0.06952378749091467,0,0.2820134300000001,0.21248964250908545,all
KXBTC15M-26MAY280200-00,combined_KXBTC15M-26MAY280200-00.csv,2026-05-28 05:59:01.270000+00:00,1m,K+NP,0.05,0.90982332,0.09017668000000001,0.04792060624577496,0,0.09017668000000001,0.04225607375422505,all
KXBTC15M-26MAY280515-15,combined_KXBTC15M-26MAY280515-15.csv,2026-05-28 09:13:59.835000+00:00,2m,K+NP,0.05,0.94278717,0.05721282999999999,0.06816601784530209,0,0.05721282999999999,-0.010953187845302095,all
KXBTC15M-26MAY280530-30,combined_KXBTC15M-26MAY280530-30.csv,2026-05-28 09:28:01.202000+00:00,2m,NK+P,0.05,0.53889748,0.46110251999999996,0.03532729998552883,0,0.46110251999999996,0.4257752200144711,all
KXBTC15M-26MAY280545-45,combined_KXBTC15M-26MAY280545-45.csv,2026-05-28 09:43:00.368000+00:00,2m,NK+P,0.05,0.42744325,0.57255675,0.016937866759556046,0,0.57255675,0.555618883240444,all
KXBTC15M-26MAY280600-00,combined_KXBTC15M-26MAY280600-00.csv,2026-05-28 09:58:32.899000+00:00,2m,NK+P,0.05,0.85958437,0.14041563,0.04108931021534173,0,0.14041563,0.09932631978465828,all
KXBTC15M-26MAY280615-15,combined_KXBTC15M-26MAY280615-15.csv,2026-05-28 10:13:37.479000+00:00,2m,NK+P,0.05,0.94292928,0.05707072000000002,0.0674770918624441,0,0.05707072000000002,-0.010406371862444086,all
KXBTC15M-26MAY280630-30,combined_KXBTC15M-26MAY280630-30.csv,2026-05-28 10:28:01.106000+00:00,2m,K+NP,0.05,0.57445972,0.42554028,0.029721694871182532,0,0.42554028,0.39581858512881746,all
KXBTC15M-26MAY280645-45,combined_KXBTC15M-26MAY280645-45.csv,2026-05-28 10:43:01.126000+00:00,2m,NK+P,0.05,0.41413972000000004,0.5858602799999999,0.011409225205727586,0,0.5858602799999999,0.5744510547942723,all
KXBTC15M-26MAY280715-15,combined_KXBTC15M-26MAY280715-15.csv,2026-05-28 11:13:00.918000+00:00,2m,K+NP,0.05,0.9221079999999999,0.07789200000000007,0.06446070940455076,0,0.07789200000000007,0.013431290595449313,all
KXBTC15M-26MAY280730-30,combined_KXBTC15M-26MAY280730-30.csv,2026-05-28 11:28:02.434000+00:00,2m,K+NP,0.05,0.50463472,0.49536528,0.009585376882468282,0,0.49536528,0.4857799031175317,all
KXBTC15M-26MAY280745-45,combined_KXBTC15M-26MAY280745-45.csv,2026-05-28 11:43:19.483000+00:00,2m,NK+P,0.05,0.41413972000000004,0.5858602799999999,0.05883709171077667,0,0.5858602799999999,0.5270231882892232,all
KXBTC15M-26MAY280815-15,combined_KXBTC15M-26MAY280815-15.csv,2026-05-28 12:13:00.582000+00:00,2m,K+NP,0.05,0.6437947199999999,0.35620528000000007,0.03693657620361271,0,0.35620528000000007,0.3192687037963874,all
KXBTC15M-26MAY280830-30,combined_KXBTC15M-26MAY280830-30.csv,2026-05-28 12:28:35.959000+00:00,2m,K+NP,0.05,0.91852195,0.08147804999999997,0.013573621378718634,0,0.08147804999999997,0.06790442862128133,all
KXBTC15M-26MAY280845-45,combined_KXBTC15M-26MAY280845-45.csv,2026-05-28 12:43:00.852000+00:00,2m,NK+P,0.05,0.85851472,0.14148528000000005,0.04603441491962556,0,0.14148528000000005,0.09545086508037448,all
KXBTC15M-26MAY280915-15,combined_KXBTC15M-26MAY280915-15.csv,2026-05-28 13:13:01.035000+00:00,2m,K+NP,0.05,0.81120937,0.18879062999999996,0.013062590501911758,0,0.18879062999999996,0.1757280394980882,all
KXBTC15M-26MAY280930-30,combined_KXBTC15M-26MAY280930-30.csv,2026-05-28 13:28:00.683000+00:00,2m,K+NP,0.05,0.56879248,0.43120751999999996,0.005407891428921512,0,0.43120751999999996,0.42579962857107845,all
KXBTC15M-26MAY280945-45,combined_KXBTC15M-26MAY280945-45.csv,2026-05-28 13:43:02.271000+00:00,2m,K+NP,0.05,0.48459472,0.51540528,0.02948645155824581,0,0.51540528,0.48591882844175416,all
KXBTC15M-26MAY281000-00,combined_KXBTC15M-26MAY281000-00.csv,2026-05-28 13:58:00.962000+00:00,2m,NK+P,0.05,0.5655843700000001,0.43441562999999994,0.04134628712077467,0,0.43441562999999994,0.3930693428792253,all
KXBTC15M-26MAY281015-15,combined_KXBTC15M-26MAY281015-15.csv,2026-05-28 14:13:11.900000+00:00,2m,NK+P,0.05,0.936397,0.06360299999999997,0.000942976493966504,1,-0.936397,0.06266002350603346,all
KXBTC15M-26MAY281030-30,combined_KXBTC15M-26MAY281030-30.csv,2026-05-28 14:28:01.108000+00:00,2m,K+NP,0.05,0.40888208000000004,0.59111792,0.0065975080940099224,0,0.59111792,0.58452041190599,all
KXBTC15M-26MAY281045-45,combined_KXBTC15M-26MAY281045-45.csv,2026-05-28 14:44:28.951000+00:00,1m,K+NP,0.05,0.45081052,0.54918948,0.0500039243150493,0,0.54918948,0.4991855556849507,all
KXBTC15M-26MAY281100-00,combined_KXBTC15M-26MAY281100-00.csv,2026-05-28 14:58:12.427000+00:00,2m,NK+P,0.05,0.5431730000000001,0.45682699999999987,0.017482970627893734,0,0.45682699999999987,0.43934402937210615,all
KXBTC15M-26MAY281115-15,combined_KXBTC15M-26MAY281115-15.csv,2026-05-28 15:13:28.564000+00:00,2m,K+NP,0.05,0.5531480000000001,0.4468519999999999,0.03154397247561529,0,0.4468519999999999,0.4153080275243846,all
KXBTC15M-26MAY281130-30,combined_KXBTC15M-26MAY281130-30.csv,2026-05-28 15:29:32.983000+00:00,2m,NK+P,0.05,0.52570437,0.47429562999999997,0.04025592195723733,0,0.47429562999999997,0.43403970804276265,all
KXBTC15M-26MAY281200-00,combined_KXBTC15M-26MAY281200-00.csv,2026-05-28 15:58:17.467000+00:00,2m,K+NP,0.05,0.52960208,0.47039792,0.0585777784053156,0,0.47039792,0.41182014159468444,all
KXBTC15M-26MAY281215-15,combined_KXBTC15M-26MAY281215-15.csv,2026-05-28 16:13:02.077000+00:00,2m,NK+P,0.05,0.239273,0.7607269999999999,0.003881311388573279,0,0.7607269999999999,0.7568456886114266,all
KXBTC15M-26MAY281230-30,combined_KXBTC15M-26MAY281230-30.csv,2026-05-28 16:29:30.072000+00:00,2m,NK+P,0.05,0.52570437,0.47429562999999997,0.055304480034130715,0,0.47429562999999997,0.4189911499658693,all
KXBTC15M-26MAY281245-45,combined_KXBTC15M-26MAY281245-45.csv,2026-05-28 16:43:00.473000+00:00,2m,NK+P,0.05,0.65900657,0.34099343000000004,0.028215822053884794,0,0.34099343000000004,0.31277760794611525,all
KXBTC15M-26MAY281300-00,combined_KXBTC15M-26MAY281300-00.csv,2026-05-28 16:58:11.949000+00:00,2m,NK+P,0.05,0.94287933,0.057120669999999985,0.05509276380336555,0,0.057120669999999985,0.002027906196634434,all
KXBTC15M-26MAY281315-15,combined_KXBTC15M-26MAY281315-15.csv,2026-05-28 17:14:22.465000+00:00,1m,NK+P,0.05,0.6437947199999999,0.35620528000000007,0.08401429535151919,0,0.35620528000000007,0.2721909846484809,all
KXBTC15M-26MAY281330-30,combined_KXBTC15M-26MAY281330-30.csv,2026-05-28 17:28:38.953000+00:00,2m,K+NP,0.05,0.76365388,0.23634612,0.026453239516683512,0,0.23634612,0.20989288048331647,all
KXBTC15M-26MAY281345-45,combined_KXBTC15M-26MAY281345-45.csv,2026-05-28 17:43:07.247000+00:00,2m,NK+P,0.05,0.51570937,0.48429063000000006,0.006108085318648266,0,0.48429063000000006,0.4781825446813518,all
KXBTC15M-26MAY281400-00,combined_KXBTC15M-26MAY281400-00.csv,2026-05-28 17:58:18.596000+00:00,2m,NK+P,0.05,0.51211933,0.48788067,0.05633634512939352,0,0.48788067,0.4315443248706065,all
KXBTC15M-26MAY281415-15,combined_KXBTC15M-26MAY281415-15.csv,2026-05-28 18:13:00.399000+00:00,2m,NK+P,0.05,0.42851248000000003,0.57148752,0.04092769539540877,0,0.57148752,0.5305598246045913,all
KXBTC15M-26MAY281430-30,combined_KXBTC15M-26MAY281430-30.csv,2026-05-28 18:29:05.515000+00:00,1m,K+NP,0.05,0.9343730000000001,0.06562699999999988,0.06714240891710786,0,0.06562699999999988,-0.0015154089171079826,all
KXBTC15M-26MAY281445-45,combined_KXBTC15M-26MAY281445-45.csv,2026-05-28 18:44:02.222000+00:00,1m,NK+P,0.05,0.91007488,0.08992511999999997,0.0793562538801216,0,0.08992511999999997,0.010568866119878367,all
KXBTC15M-26MAY281500-00,combined_KXBTC15M-26MAY281500-00.csv,2026-05-28 18:58:01.179000+00:00,2m,NK+P,0.05,0.66458437,0.33541562999999996,0.03671122055507435,0,0.33541562999999996,0.2987044094449256,all
KXBTC15M-26MAY281515-15,combined_KXBTC15M-26MAY281515-15.csv,2026-05-28 19:13:01.567000+00:00,2m,K+NP,0.05,0.83058937,0.16941063,0.03783293233033931,0,0.16941063,0.1315776976696607,all
KXBTC15M-26MAY281530-30,combined_KXBTC15M-26MAY281530-30.csv,2026-05-28 19:29:01.627000+00:00,1m,NK+P,0.05,0.6240347199999999,0.37596528000000007,0.0234856733972532,0,0.37596528000000007,0.35247960660274685,all
KXBTC15M-26MAY281600-00,combined_KXBTC15M-26MAY281600-00.csv,2026-05-28 19:59:00.607000+00:00,1m,NK+P,0.05,0.9450520000000001,0.054947999999999886,0.08502392918575177,1,-0.9450520000000001,-0.030075929185751887,all
KXBTC15M-26MAY281615-15,combined_KXBTC15M-26MAY281615-15.csv,2026-05-28 20:14:24.147000+00:00,2m,NK+P,0.05,0.9075520000000001,0.09244799999999986,0.05722825725930381,0,0.09244799999999986,0.03521974274069605,all
KXBTC15M-26MAY281630-30,combined_KXBTC15M-26MAY281630-30.csv,2026-05-28 20:28:01.784000+00:00,2m,NK+P,0.05,0.93539472,0.06460527999999999,0.04511179661567799,0,0.06460527999999999,0.019493483384321997,all
KXBTC15M-26MAY281645-45,combined_KXBTC15M-26MAY281645-45.csv,2026-05-28 20:44:03.944000+00:00,1m,NK+P,0.05,0.5331880000000001,0.4668119999999999,0.059344826524181854,0,0.4668119999999999,0.40746717347581807,all
KXBTC15M-26MAY281700-00,combined_KXBTC15M-26MAY281700-00.csv,2026-05-28 20:58:01.191000+00:00,2m,K+NP,0.05,0.52463472,0.47536528,0.02417721894090071,0,0.47536528,0.4511880610590993,all
KXBTC15M-26MAY281715-15,combined_KXBTC15M-26MAY281715-15.csv,2026-05-28 21:13:13.883000+00:00,2m,NK+P,0.05,0.59752825,0.40247175,0.03592288934715386,0,0.40247175,0.36654886065284614,all
KXBTC15M-26MAY281730-30,combined_KXBTC15M-26MAY281730-30.csv,2026-05-28 21:29:22.283000+00:00,2m,NK+P,0.05,0.91091748,0.08908252000000005,0.04335543101160786,0,0.08908252000000005,0.045727088988392194,all
KXBTC15M-26MAY281745-45,combined_KXBTC15M-26MAY281745-45.csv,2026-05-28 21:43:13.549000+00:00,2m,NK+P,0.05,0.5146397199999999,0.4853602800000001,0.021699682701245008,0,0.4853602800000001,0.4636605972987551,all
KXBTC15M-26MAY281800-00,combined_KXBTC15M-26MAY281800-00.csv,2026-05-28 21:59:17.724000+00:00,1m,K+NP,0.05,0.72671248,0.27328752,0.02501457522781864,0,0.27328752,0.24827294477218137,all
KXBTC15M-26MAY281815-15,combined_KXBTC15M-26MAY281815-15.csv,2026-05-28 22:13:01.213000+00:00,2m,K+NP,0.05,0.56451472,0.43548528,0.02211897344363949,0,0.43548528,0.4133663065563605,all
KXBTC15M-26MAY281830-30,combined_KXBTC15M-26MAY281830-30.csv,2026-05-28 22:28:00.601000+00:00,2m,K+NP,0.05,0.50570437,0.49429563,0.026941548858348277,0,0.49429563,0.4673540811416517,all
KXBTC15M-26MAY281845-45,combined_KXBTC15M-26MAY281845-45.csv,2026-05-28 22:43:01.439000+00:00,2m,K+NP,0.05,0.81120937,0.18879062999999996,0.01293789745084657,0,0.18879062999999996,0.1758527325491534,all
