mean_predicted,observed_fraction
0.05570923329350496,0.06896551724137931
0.06758115544573232,0.0
0.0728879306214678,0.13793103448275862
0.07574777561003425,0.10344827586206896
0.07883444697706775,0.034482758620689655
0.0841404861216409,0.034482758620689655
0.08877402133558415,0.034482758620689655
0.0986857368949309,0.20689655172413793
