sample,contract_id,source_file,threshold_2m,threshold_1m,decision_horizon,entry_time,direction,all_in_cost,fee_adjusted_edge,predicted_diverge_prob,diverge,realized_profit,model_expected_profit,selection
test,KXBTC15M-26MAY280015-15,combined_KXBTC15M-26MAY280015-15.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 04:13:32.982000+00:00,K+NP,0.47776825,0.52223175,0.02804277635863453,0,0.52223175,0.4941889736413655,saved_thresholds_test
test,KXBTC15M-26MAY280045-45,combined_KXBTC15M-26MAY280045-45.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 04:43:01.499000+00:00,NK+P,0.54566437,0.45433563,0.012490545947799542,0,0.45433563,0.44184508405220047,saved_thresholds_test
test,KXBTC15M-26MAY280145-45,combined_KXBTC15M-26MAY280145-45.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 05:44:16.589000+00:00,NK+P,0.7179865699999999,0.2820134300000001,0.06952378749091467,0,0.2820134300000001,0.21248964250908545,saved_thresholds_test
test,KXBTC15M-26MAY280530-30,combined_KXBTC15M-26MAY280530-30.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 09:28:01.202000+00:00,NK+P,0.53889748,0.46110251999999996,0.03532729998552883,0,0.46110251999999996,0.4257752200144711,saved_thresholds_test
test,KXBTC15M-26MAY280545-45,combined_KXBTC15M-26MAY280545-45.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 09:43:00.368000+00:00,NK+P,0.42744325,0.57255675,0.016937866759556046,0,0.57255675,0.555618883240444,saved_thresholds_test
test,KXBTC15M-26MAY280730-30,combined_KXBTC15M-26MAY280730-30.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 11:28:02.434000+00:00,K+NP,0.50463472,0.49536528,0.009585376882468282,0,0.49536528,0.4857799031175317,saved_thresholds_test
test,KXBTC15M-26MAY281015-15,combined_KXBTC15M-26MAY281015-15.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 14:14:13.003000+00:00,NK+P,0.55026768,0.44973231999999996,0.000942976493966504,1,-0.55026768,0.44878934350603344,saved_thresholds_test
test,KXBTC15M-26MAY281045-45,combined_KXBTC15M-26MAY281045-45.csv,0.07881355932203389,0.13288135593220338,1m,2026-05-28 14:44:28.951000+00:00,K+NP,0.45081052,0.54918948,0.0500039243150493,0,0.54918948,0.4991855556849507,saved_thresholds_test
test,KXBTC15M-26MAY281100-00,combined_KXBTC15M-26MAY281100-00.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 14:58:12.427000+00:00,NK+P,0.5431730000000001,0.45682699999999987,0.017482970627893734,0,0.45682699999999987,0.43934402937210615,saved_thresholds_test
test,KXBTC15M-26MAY281215-15,combined_KXBTC15M-26MAY281215-15.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 16:13:02.077000+00:00,NK+P,0.239273,0.7607269999999999,0.003881311388573279,0,0.7607269999999999,0.7568456886114266,saved_thresholds_test
test,KXBTC15M-26MAY281245-45,combined_KXBTC15M-26MAY281245-45.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 16:43:00.473000+00:00,NK+P,0.65900657,0.34099343000000004,0.028215822053884794,0,0.34099343000000004,0.31277760794611525,saved_thresholds_test
test,KXBTC15M-26MAY281600-00,combined_KXBTC15M-26MAY281600-00.csv,0.07881355932203389,0.13288135593220338,1m,2026-05-28 19:59:14.164000+00:00,NK+P,0.79189825,0.20810174999999997,0.08502392918575177,1,-0.79189825,0.1230778208142482,saved_thresholds_test
test,KXBTC15M-26MAY281745-45,combined_KXBTC15M-26MAY281745-45.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 21:43:13.549000+00:00,NK+P,0.5146397199999999,0.4853602800000001,0.021699682701245008,0,0.4853602800000001,0.4636605972987551,saved_thresholds_test
test,KXBTC15M-26MAY281945-45,combined_KXBTC15M-26MAY281945-45.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-28 23:43:00.765000+00:00,K+NP,0.52463472,0.47536528,0.022955145360622202,0,0.47536528,0.4524101346393778,saved_thresholds_test
test,KXBTC15M-26MAY282000-00,combined_KXBTC15M-26MAY282000-00.csv,0.07881355932203389,0.13288135593220338,1m,2026-05-28 23:59:28.494000+00:00,NK+P,0.19165888,0.80834112,0.022430444128648922,0,0.80834112,0.7859106758713511,saved_thresholds_test
test,KXBTC15M-26MAY282100-00,combined_KXBTC15M-26MAY282100-00.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-29 00:58:02.939000+00:00,K+NP,0.81983472,0.18016527999999998,0.023864648090418297,0,0.18016527999999998,0.15630063190958168,saved_thresholds_test
test,KXBTC15M-26MAY290330-30,combined_KXBTC15M-26MAY290330-30.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-29 07:29:28.271000+00:00,K+NP,0.5146397199999999,0.4853602800000001,0.043134615318336206,0,0.4853602800000001,0.4422256646816639,saved_thresholds_test
test,KXBTC15M-26MAY290400-00,combined_KXBTC15M-26MAY290400-00.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-29 07:58:21.435000+00:00,NK+P,0.5342565300000001,0.46574346999999994,0.05514614699012885,0,0.46574346999999994,0.41059732300987106,saved_thresholds_test
test,KXBTC15M-26MAY290430-30,combined_KXBTC15M-26MAY290430-30.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-29 08:28:00.297000+00:00,NK+P,0.49568936999999996,0.50431063,0.013338049804397518,0,0.50431063,0.49097258019560247,saved_thresholds_test
test,KXBTC15M-26MAY290600-00,combined_KXBTC15M-26MAY290600-00.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-29 09:58:00.993000+00:00,K+NP,0.54459472,0.45540528,0.03337490172529567,0,0.45540528,0.42203037827470435,saved_thresholds_test
test,KXBTC15M-26MAY290930-30,combined_KXBTC15M-26MAY290930-30.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-29 13:28:00.790000+00:00,K+NP,0.6293529999999999,0.37064700000000006,0.004326686220143197,0,0.37064700000000006,0.36632031377985685,saved_thresholds_test
test,KXBTC15M-26MAY291030-30,combined_KXBTC15M-26MAY291030-30.csv,0.07881355932203389,0.13288135593220338,2m,2026-05-29 14:28:01.057000+00:00,K+NP,0.50463472,0.49536528,0.013685433296099312,0,0.49536528,0.4816798467039007,saved_thresholds_test
calibration,KXBTC15M-26MAY170215-15,combined_KXBTC15M-26MAY170215-15.csv,0.17,0.295,2m,2026-05-17 06:13:14.365000+00:00,NK+P,0.7375665699999999,0.2624334300000001,0.05719085573078073,0,0.2624334300000001,0.20524257426921935,calibration_optimal_calibration
calibration,KXBTC15M-26MAY170315-15,combined_KXBTC15M-26MAY170315-15.csv,0.17,0.295,2m,2026-05-17 07:13:29.594000+00:00,K+NP,0.7894369999999999,0.21056300000000006,0.06453549114899704,0,0.21056300000000006,0.14602750885100302,calibration_optimal_calibration
calibration,KXBTC15M-26MAY170830-30,combined_KXBTC15M-26MAY170830-30.csv,0.17,0.295,2m,2026-05-17 12:28:00.932000+00:00,K+NP,0.251872,0.748128,0.1684450709848348,1,-0.251872,0.5796829290151653,calibration_optimal_calibration
calibration,KXBTC15M-26MAY171030-30,combined_KXBTC15M-26MAY171030-30.csv,0.17,0.295,2m,2026-05-17 14:29:22.710000+00:00,NK+P,0.814717,0.18528299999999998,0.07360609429485014,1,-0.814717,0.11167690570514983,calibration_optimal_calibration
calibration,KXBTC15M-26MAY171315-15,combined_KXBTC15M-26MAY171315-15.csv,0.17,0.295,2m,2026-05-17 17:13:00.062000+00:00,K+NP,0.69515888,0.30484111999999997,0.04665396367473189,0,0.30484111999999997,0.25818715632526806,calibration_optimal_calibration
calibration,KXBTC15M-26MAY171530-30,combined_KXBTC15M-26MAY171530-30.csv,0.17,0.295,2m,2026-05-17 19:28:51.331000+00:00,NK+P,0.7340450000000001,0.26595499999999994,0.08253037492787865,0,0.26595499999999994,0.1834246250721213,calibration_optimal_calibration
calibration,KXBTC15M-26MAY172030-30,combined_KXBTC15M-26MAY172030-30.csv,0.17,0.295,2m,2026-05-18 00:28:00.875000+00:00,NK+P,0.756073,0.243927,0.12010598884403455,0,0.243927,0.12382101115596546,calibration_optimal_calibration
calibration,KXBTC15M-26MAY172115-15,combined_KXBTC15M-26MAY172115-15.csv,0.17,0.295,2m,2026-05-18 01:13:18.488000+00:00,NK+P,0.798105,0.20189500000000005,0.12818048470251334,1,-0.798105,0.07371451529748671,calibration_optimal_calibration
calibration,KXBTC15M-26MAY180145-45,combined_KXBTC15M-26MAY180145-45.csv,0.17,0.295,2m,2026-05-18 05:43:00.328000+00:00,K+NP,0.79606657,0.20393342999999997,0.006473514514886628,0,0.20393342999999997,0.19745991548511335,calibration_optimal_calibration
calibration,KXBTC15M-26MAY180315-15,combined_KXBTC15M-26MAY180315-15.csv,0.17,0.295,2m,2026-05-18 07:14:11.568000+00:00,NK+P,0.69503412,0.30496588,0.13501745672651613,0,0.30496588,0.1699484232734839,calibration_optimal_calibration
calibration,KXBTC15M-26MAY180445-45,combined_KXBTC15M-26MAY180445-45.csv,0.17,0.295,2m,2026-05-18 08:43:01.412000+00:00,K+NP,0.7534913200000001,0.24650867999999992,0.1688405737107762,0,0.24650867999999992,0.07766810628922372,calibration_optimal_calibration
calibration,KXBTC15M-26MAY180545-45,combined_KXBTC15M-26MAY180545-45.csv,0.17,0.295,2m,2026-05-18 09:43:07.772000+00:00,K+NP,0.808447,0.19155299999999997,0.15639967028968654,0,0.19155299999999997,0.03515332971031343,calibration_optimal_calibration
calibration,KXBTC15M-26MAY180600-00,combined_KXBTC15M-26MAY180600-00.csv,0.17,0.295,2m,2026-05-18 09:59:58.767000+00:00,K+NP,0.6437947199999999,0.35620528000000007,0.08682501288108925,0,0.35620528000000007,0.26938026711891083,calibration_optimal_calibration
calibration,KXBTC15M-26MAY180845-45,combined_KXBTC15M-26MAY180845-45.csv,0.17,0.295,2m,2026-05-18 12:43:32.072000+00:00,NK+P,0.5378282500000001,0.4621717499999999,0.034228354482555685,0,0.4621717499999999,0.4279433955174442,calibration_optimal_calibration
calibration,KXBTC15M-26MAY181530-30,combined_KXBTC15M-26MAY181530-30.csv,0.17,0.295,2m,2026-05-18 19:28:12.488000+00:00,K+NP,0.783988,0.21601199999999998,0.10913491190407573,1,-0.783988,0.10687708809592425,calibration_optimal_calibration
calibration,KXBTC15M-26MAY181830-30,combined_KXBTC15M-26MAY181830-30.csv,0.17,0.295,2m,2026-05-18 22:29:38.679000+00:00,NK+P,0.711388,0.288612,0.09302256508867228,1,-0.711388,0.1955894349113277,calibration_optimal_calibration
calibration,KXBTC15M-26MAY181900-00,combined_KXBTC15M-26MAY181900-00.csv,0.17,0.295,2m,2026-05-18 22:59:55.037000+00:00,NK+P,0.38486436999999996,0.61513563,0.0850565028893069,1,-0.38486436999999996,0.5300791271106932,calibration_optimal_calibration
calibration,KXBTC15M-26MAY190215-15,combined_KXBTC15M-26MAY190215-15.csv,0.17,0.295,2m,2026-05-19 06:13:38.770000+00:00,NK+P,0.66779248,0.33220752,0.08826087556622243,0,0.33220752,0.24394664443377756,calibration_optimal_calibration
calibration,KXBTC15M-26MAY190615-15,combined_KXBTC15M-26MAY190615-15.csv,0.17,0.295,2m,2026-05-19 10:13:32.494000+00:00,K+NP,0.8127730000000001,0.18722699999999992,0.13298819175011797,0,0.18722699999999992,0.05423880824988195,calibration_optimal_calibration
calibration,KXBTC15M-26MAY191000-00,combined_KXBTC15M-26MAY191000-00.csv,0.17,0.295,2m,2026-05-19 13:59:11.153000+00:00,NK+P,0.78206437,0.21793563000000005,0.052452120783697674,0,0.21793563000000005,0.16548350921630237,calibration_optimal_calibration
calibration,KXBTC15M-26MAY191245-45,combined_KXBTC15M-26MAY191245-45.csv,0.17,0.295,2m,2026-05-19 16:43:01.089000+00:00,NK+P,0.81013972,0.18986028,0.05291489777243274,0,0.18986028,0.13694538222756725,calibration_optimal_calibration
calibration,KXBTC15M-26MAY191415-15,combined_KXBTC15M-26MAY191415-15.csv,0.17,0.295,2m,2026-05-19 18:13:01.138000+00:00,NK+P,0.7397043299999999,0.2602956700000001,0.05033348097916047,0,0.2602956700000001,0.20996218902083963,calibration_optimal_calibration
calibration,KXBTC15M-26MAY191600-00,combined_KXBTC15M-26MAY191600-00.csv,0.17,0.295,2m,2026-05-19 19:59:58.622000+00:00,K+NP,0.72243472,0.27756528,0.041739219909778566,0,0.27756528,0.23582606009022145,calibration_optimal_calibration
calibration,KXBTC15M-26MAY191900-00,combined_KXBTC15M-26MAY191900-00.csv,0.17,0.295,2m,2026-05-19 22:58:51.907000+00:00,K+NP,0.5851499200000001,0.4148500799999999,0.14304726289813596,0,0.4148500799999999,0.27180281710186394,calibration_optimal_calibration
calibration,KXBTC15M-26MAY200345-45,combined_KXBTC15M-26MAY200345-45.csv,0.17,0.295,2m,2026-05-20 07:44:28.636000+00:00,K+NP,0.8186930000000001,0.18130699999999988,0.15766605296787556,0,0.18130699999999988,0.023640947032124326,calibration_optimal_calibration
calibration,KXBTC15M-26MAY200530-30,combined_KXBTC15M-26MAY200530-30.csv,0.17,0.295,2m,2026-05-20 09:28:39.238000+00:00,NK+P,0.66648628,0.33351372,0.15553011182739102,0,0.33351372,0.177983608172609,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201015-15,combined_KXBTC15M-26MAY201015-15.csv,0.17,0.295,2m,2026-05-20 14:13:01.124000+00:00,K+NP,0.49101051999999995,0.5089894800000001,0.0068626769419456194,0,0.5089894800000001,0.5021268030580545,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201100-00,combined_KXBTC15M-26MAY201100-00.csv,0.17,0.295,2m,2026-05-20 14:58:15.530000+00:00,NK+P,0.5886724799999999,0.41132752000000006,0.06150571787924782,0,0.41132752000000006,0.34982180212075226,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201115-15,combined_KXBTC15M-26MAY201115-15.csv,0.17,0.295,2m,2026-05-20 15:13:00.849000+00:00,K+NP,0.7462724799999999,0.2537275200000001,0.06637841867714216,0,0.2537275200000001,0.18734910132285792,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201300-00,combined_KXBTC15M-26MAY201300-00.csv,0.17,0.295,2m,2026-05-20 16:59:25.683000+00:00,K+NP,0.80043472,0.19956527999999996,0.09411246196796817,1,-0.80043472,0.10545281803203178,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201400-00,combined_KXBTC15M-26MAY201400-00.csv,0.17,0.295,2m,2026-05-20 17:58:02.113000+00:00,K+NP,0.65686825,0.34313174999999996,0.05042265455466234,0,0.34313174999999996,0.29270909544533763,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201415-15,combined_KXBTC15M-26MAY201415-15.csv,0.17,0.295,2m,2026-05-20 18:13:44.006000+00:00,K+NP,0.64700325,0.35299674999999997,0.07120102937154708,0,0.35299674999999997,0.2817957206284529,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201515-15,combined_KXBTC15M-26MAY201515-15.csv,0.17,0.295,1m,2026-05-20 19:14:05.938000+00:00,NK+P,0.817897,0.18210300000000001,0.29336738363734916,0,0.18210300000000001,-0.11126438363734914,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201645-45,combined_KXBTC15M-26MAY201645-45.csv,0.17,0.295,2m,2026-05-20 20:44:29.029000+00:00,NK+P,0.7517597199999999,0.2482402800000001,0.0005731386194544873,0,0.2482402800000001,0.2476671413805456,calibration_optimal_calibration
calibration,KXBTC15M-26MAY201745-45,combined_KXBTC15M-26MAY201745-45.csv,0.17,0.295,2m,2026-05-20 21:43:39.149000+00:00,NK+P,0.6252679999999999,0.37473200000000007,0.06333833390942298,0,0.37473200000000007,0.31139366609057706,calibration_optimal_calibration
calibration,KXBTC15M-26MAY202215-15,combined_KXBTC15M-26MAY202215-15.csv,0.17,0.295,2m,2026-05-21 02:13:54.844000+00:00,K+NP,0.813295,0.186705,0.05960338427761473,1,-0.813295,0.12710161572238526,calibration_optimal_calibration
calibration,KXBTC15M-26MAY210000-00,combined_KXBTC15M-26MAY210000-00.csv,0.17,0.295,2m,2026-05-21 03:58:35.319000+00:00,NK+P,0.72457388,0.27542612,0.0910408565342667,0,0.27542612,0.1843852634657333,calibration_optimal_calibration
calibration,KXBTC15M-26MAY210630-30,combined_KXBTC15M-26MAY210630-30.csv,0.17,0.295,2m,2026-05-21 10:29:29.245000+00:00,K+NP,0.34319472,0.6568052799999999,0.0004060427747448292,0,0.6568052799999999,0.6563992372252551,calibration_optimal_calibration
calibration,KXBTC15M-26MAY210645-45,combined_KXBTC15M-26MAY210645-45.csv,0.17,0.295,2m,2026-05-21 10:44:22.030000+00:00,K+NP,0.81695088,0.18304911999999995,0.10695215446391987,0,0.18304911999999995,0.07609696553608009,calibration_optimal_calibration
calibration,KXBTC15M-26MAY210830-30,combined_KXBTC15M-26MAY210830-30.csv,0.17,0.295,2m,2026-05-21 12:28:33.433000+00:00,K+NP,0.46879248000000007,0.5312075199999999,0.00570197873728428,0,0.5312075199999999,0.5255055412627156,calibration_optimal_calibration
calibration,KXBTC15M-26MAY211030-30,combined_KXBTC15M-26MAY211030-30.csv,0.17,0.295,2m,2026-05-21 14:29:58.120000+00:00,K+NP,0.76151472,0.23848528000000002,0.06324575380855328,0,0.23848528000000002,0.17523952619144673,calibration_optimal_calibration
calibration,KXBTC15M-26MAY211115-15,combined_KXBTC15M-26MAY211115-15.csv,0.17,0.295,1m,2026-05-21 15:14:01.165000+00:00,NK+P,0.55455972,0.44544028,0.008847622132318957,0,0.44544028,0.4365926578676811,calibration_optimal_calibration
calibration,KXBTC15M-26MAY211515-15,combined_KXBTC15M-26MAY211515-15.csv,0.17,0.295,2m,2026-05-21 19:13:00.626000+00:00,NK+P,0.6437947199999999,0.35620528000000007,0.045371955059116315,0,0.35620528000000007,0.3108333249408838,calibration_optimal_calibration
calibration,KXBTC15M-26MAY211700-00,combined_KXBTC15M-26MAY211700-00.csv,0.17,0.295,2m,2026-05-21 20:58:46.342000+00:00,NK+P,0.818972,0.18102799999999997,0.11688548985855735,0,0.18102799999999997,0.06414251014144262,calibration_optimal_calibration
calibration,KXBTC15M-26MAY211900-00,combined_KXBTC15M-26MAY211900-00.csv,0.17,0.295,2m,2026-05-21 22:59:24.985000+00:00,K+NP,0.69067933,0.30932066999999996,0.12768282560532498,0,0.30932066999999996,0.18163784439467498,calibration_optimal_calibration
calibration,KXBTC15M-26MAY212000-00,combined_KXBTC15M-26MAY212000-00.csv,0.17,0.295,2m,2026-05-21 23:58:01.574000+00:00,K+NP,0.55455972,0.44544028,0.01689103873214984,0,0.44544028,0.42854924126785016,calibration_optimal_calibration
calibration,KXBTC15M-26MAY212230-30,combined_KXBTC15M-26MAY212230-30.csv,0.17,0.295,2m,2026-05-22 02:29:16.267000+00:00,K+NP,0.8170853299999999,0.18291467000000006,0.07355058791985015,0,0.18291467000000006,0.1093640820801499,calibration_optimal_calibration
calibration,KXBTC15M-26MAY212300-00,combined_KXBTC15M-26MAY212300-00.csv,0.17,0.295,2m,2026-05-22 02:58:39.407000+00:00,NK+P,0.7616987199999999,0.23830128000000006,0.15060202013326024,0,0.23830128000000006,0.08769925986673982,calibration_optimal_calibration
calibration,KXBTC15M-26MAY212330-30,combined_KXBTC15M-26MAY212330-30.csv,0.17,0.295,2m,2026-05-22 03:28:59.674000+00:00,NK+P,0.39498937,0.60501063,0.10469007628121874,0,0.60501063,0.5003205537187813,calibration_optimal_calibration
calibration,KXBTC15M-26MAY220345-45,combined_KXBTC15M-26MAY220345-45.csv,0.17,0.295,2m,2026-05-22 07:44:43.103000+00:00,K+NP,0.52463472,0.47536528,0.08747075868695298,0,0.47536528,0.387894521313047,calibration_optimal_calibration
calibration,KXBTC15M-26MAY220445-45,combined_KXBTC15M-26MAY220445-45.csv,0.17,0.295,2m,2026-05-22 08:43:01.009000+00:00,K+NP,0.5167788799999999,0.48322112000000006,0.04707932039238086,0,0.48322112000000006,0.43614179960761923,calibration_optimal_calibration
calibration,KXBTC15M-26MAY220530-30,combined_KXBTC15M-26MAY220530-30.csv,0.17,0.295,2m,2026-05-22 09:28:00.776000+00:00,NK+P,0.56665388,0.43334611999999995,0.04487738855321885,0,0.43334611999999995,0.38846873144678107,calibration_optimal_calibration
calibration,KXBTC15M-26MAY220745-45,combined_KXBTC15M-26MAY220745-45.csv,0.17,0.295,2m,2026-05-22 11:44:21.918000+00:00,NK+P,0.5953893699999999,0.4046106300000001,0.1278431728437425,0,0.4046106300000001,0.2767674571562576,calibration_optimal_calibration
calibration,KXBTC15M-26MAY220845-45,combined_KXBTC15M-26MAY220845-45.csv,0.17,0.295,2m,2026-05-22 12:43:23.106000+00:00,NK+P,0.8125030000000001,0.1874969999999999,0.15059700238870666,0,0.1874969999999999,0.036899997611293256,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221130-30,combined_KXBTC15M-26MAY221130-30.csv,0.17,0.295,2m,2026-05-22 15:29:11.276000+00:00,NK+P,0.55562937,0.44437063,0.05114597303588616,0,0.44437063,0.39322465696411385,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221215-15,combined_KXBTC15M-26MAY221215-15.csv,0.17,0.295,2m,2026-05-22 16:13:19.526000+00:00,NK+P,0.7188647699999999,0.28113523000000007,0.10495089920954327,0,0.28113523000000007,0.1761843307904568,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221230-30,combined_KXBTC15M-26MAY221230-30.csv,0.17,0.295,2m,2026-05-22 16:29:08.739000+00:00,NK+P,0.52570437,0.47429562999999997,0.14575394998394112,0,0.47429562999999997,0.3285416800160589,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221500-00,combined_KXBTC15M-26MAY221500-00.csv,0.17,0.295,2m,2026-05-22 18:59:01.727000+00:00,K+NP,0.48204433,0.51795567,0.10765663840279958,0,0.51795567,0.4102990315972004,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221530-30,combined_KXBTC15M-26MAY221530-30.csv,0.17,0.295,2m,2026-05-22 19:29:05.142000+00:00,NK+P,0.8025070000000001,0.19749299999999992,0.028443908766944154,0,0.19749299999999992,0.16904909123305575,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221545-45,combined_KXBTC15M-26MAY221545-45.csv,0.17,0.295,2m,2026-05-22 19:43:01.243000+00:00,K+NP,0.49461972,0.50538028,0.009747376650839615,0,0.50538028,0.4956329033491604,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221800-00,combined_KXBTC15M-26MAY221800-00.csv,0.17,0.295,2m,2026-05-22 21:58:40.010000+00:00,NK+P,0.798377,0.201623,0.1486373092961504,0,0.201623,0.05298569070384959,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221815-15,combined_KXBTC15M-26MAY221815-15.csv,0.17,0.295,2m,2026-05-22 22:13:26.957000+00:00,K+NP,0.54279973,0.45720026999999996,0.06153682518500839,0,0.45720026999999996,0.3956634448149916,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221845-45,combined_KXBTC15M-26MAY221845-45.csv,0.17,0.295,2m,2026-05-22 22:43:02.084000+00:00,K+NP,0.6853338800000001,0.31466611999999994,0.037027240875882154,0,0.31466611999999994,0.2776388791241178,calibration_optimal_calibration
calibration,KXBTC15M-26MAY221915-15,combined_KXBTC15M-26MAY221915-15.csv,0.17,0.295,2m,2026-05-22 23:13:00.902000+00:00,NK+P,0.56451472,0.43548528,0.0387020068485842,0,0.43548528,0.39678327315141576,calibration_optimal_calibration
calibration,KXBTC15M-26MAY222100-00,combined_KXBTC15M-26MAY222100-00.csv,0.17,0.295,2m,2026-05-23 00:58:01.284000+00:00,NK+P,0.5730680000000001,0.42693199999999987,0.026121453590792057,0,0.42693199999999987,0.4008105464092078,calibration_optimal_calibration
calibration,KXBTC15M-26MAY222130-30,combined_KXBTC15M-26MAY222130-30.csv,0.17,0.295,2m,2026-05-23 01:29:24.898000+00:00,NK+P,0.53461972,0.46538028,0.05155115675735755,0,0.46538028,0.4138291232426424,calibration_optimal_calibration
calibration,KXBTC15M-26MAY222215-15,combined_KXBTC15M-26MAY222215-15.csv,0.17,0.295,2m,2026-05-23 02:14:38.126000+00:00,NK+P,0.41413972000000004,0.5858602799999999,0.1283361169158493,1,-0.41413972000000004,0.45752416308415056,calibration_optimal_calibration
calibration,KXBTC15M-26MAY222245-45,combined_KXBTC15M-26MAY222245-45.csv,0.17,0.295,2m,2026-05-23 02:44:50.132000+00:00,NK+P,0.61413972,0.38586028000000006,0.05127195058342117,0,0.38586028000000006,0.3345883294165789,calibration_optimal_calibration
calibration,KXBTC15M-26MAY222300-00,combined_KXBTC15M-26MAY222300-00.csv,0.17,0.295,2m,2026-05-23 02:58:56.568000+00:00,NK+P,0.6536597199999999,0.34634028000000006,0.021237575245863317,0,0.34634028000000006,0.3251027047541367,calibration_optimal_calibration
calibration,KXBTC15M-26MAY222330-30,combined_KXBTC15M-26MAY222330-30.csv,0.17,0.295,2m,2026-05-23 03:28:00.881000+00:00,K+NP,0.56082,0.43918,0.16566465357745708,0,0.43918,0.27351534642254294,calibration_optimal_calibration
calibration,KXBTC15M-26MAY230145-45,combined_KXBTC15M-26MAY230145-45.csv,0.17,0.295,2m,2026-05-23 05:43:01.254000+00:00,K+NP,0.33625200000000005,0.663748,0.127498598427999,0,0.663748,0.536249401572001,calibration_optimal_calibration
calibration,KXBTC15M-26MAY230230-30,combined_KXBTC15M-26MAY230230-30.csv,0.17,0.295,2m,2026-05-23 06:28:04.368000+00:00,K+NP,0.782512,0.21748800000000001,0.12590583038837233,0,0.21748800000000001,0.09158216961162768,calibration_optimal_calibration
calibration,KXBTC15M-26MAY230745-45,combined_KXBTC15M-26MAY230745-45.csv,0.17,0.295,2m,2026-05-23 11:43:01.803000+00:00,K+NP,0.64994977,0.35005023,0.024546810288973004,0,0.35005023,0.32550341971102703,calibration_optimal_calibration
calibration,KXBTC15M-26MAY230800-00,combined_KXBTC15M-26MAY230800-00.csv,0.17,0.295,1m,2026-05-23 11:59:52.555000+00:00,NK+P,0.42530437,0.57469563,0.028235527965791235,0,0.57469563,0.5464601020342088,calibration_optimal_calibration
calibration,KXBTC15M-26MAY230930-30,combined_KXBTC15M-26MAY230930-30.csv,0.17,0.295,2m,2026-05-23 13:28:58.181000+00:00,NK+P,0.711388,0.288612,0.08146343970703832,0,0.288612,0.20714856029296166,calibration_optimal_calibration
calibration,KXBTC15M-26MAY231615-15,combined_KXBTC15M-26MAY231615-15.csv,0.17,0.295,2m,2026-05-23 20:14:12.785000+00:00,NK+P,0.45445972,0.54554028,0.11043151161347717,0,0.54554028,0.4351087683865228,calibration_optimal_calibration
calibration,KXBTC15M-26MAY231630-30,combined_KXBTC15M-26MAY231630-30.csv,0.17,0.295,2m,2026-05-23 20:29:06.079000+00:00,K+NP,0.58760325,0.41239675,0.08686091092395594,0,0.41239675,0.32553583907604405,calibration_optimal_calibration
calibration,KXBTC15M-26MAY231830-30,combined_KXBTC15M-26MAY231830-30.csv,0.17,0.295,2m,2026-05-23 22:29:07.813000+00:00,K+NP,0.52570437,0.47429562999999997,0.09029221612459551,0,0.47429562999999997,0.3840034138754045,calibration_optimal_calibration
calibration,KXBTC15M-26MAY231900-00,combined_KXBTC15M-26MAY231900-00.csv,0.17,0.295,2m,2026-05-23 22:59:10.251000+00:00,NK+P,0.80449468,0.19550531999999998,0.10812189543812675,0,0.19550531999999998,0.08738342456187323,calibration_optimal_calibration
calibration,KXBTC15M-26MAY232000-00,combined_KXBTC15M-26MAY232000-00.csv,0.17,0.295,2m,2026-05-23 23:58:00.934000+00:00,NK+P,0.721193,0.278807,0.023644567191832003,0,0.278807,0.255162432808168,calibration_optimal_calibration
