feature,importance,importance_normalized,importance_type
k_yes_p_no_entry_cost_std,0.11300879843981952,0.002357001475348556,abs_scaled_logit_coefficient
k_plus_np_std,0.11300879843981554,0.0023570014753484733,abs_scaled_logit_coefficient
kalshi_distance_to_target_min,0.11182247917564367,0.0023322586562539356,abs_scaled_logit_coefficient
best_entry_cost_std,0.11139256550289797,0.002323292034407463,abs_scaled_logit_coefficient
entry_edge_std,0.1113925655028974,0.002323292034407451,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_max,0.10965631376252115,0.002287079385745209,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_change,0.10948697983897418,0.0022835476226158156,abs_scaled_logit_coefficient
polymarket_distance_to_target_min,0.109123031296772,0.002275956822051926,abs_scaled_logit_coefficient
kalshi_distance_to_target_range,0.10712944359757867,0.0022343769697474375,abs_scaled_logit_coefficient
price_spread_abs_min,0.10682004931074757,0.0022279239961684495,abs_scaled_logit_coefficient
arb_available_min,0.10293754128104658,0.0021469473175346077,abs_scaled_logit_coefficient
arb_available_range,0.10293754128104654,0.002146947317534607,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_range,0.10127105718573218,0.0021121897984252205,abs_scaled_logit_coefficient
polymarket_distance_to_target_max,0.10040422486334206,0.0020941104533568687,abs_scaled_logit_coefficient
polymarket_yes_mid_std,0.09924078717695667,0.002069844870666448,abs_scaled_logit_coefficient
best_entry_cost_range,0.09816087697229701,0.00204732140363762,abs_scaled_logit_coefficient
entry_edge_range,0.09816087697229701,0.00204732140363762,abs_scaled_logit_coefficient
spread_vs_distance_ratio_std,0.09515489540756261,0.0019846262588279653,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_last,0.0924155894451704,0.0019274931127019332,abs_scaled_logit_coefficient
nk_plus_p_last,0.09241558944517,0.0019274931127019248,abs_scaled_logit_coefficient
feeds_on_same_side_max,0.0921326874465198,0.0019215926833778074,abs_scaled_logit_coefficient
polymarket_distance_to_target_mean,0.08928703028204293,0.00186224139190664,abs_scaled_logit_coefficient
implied_prob_spread_mean,0.08747167144330217,0.0018243788226175982,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_min,0.08620666055624936,0.0017979947483837385,abs_scaled_logit_coefficient
k_plus_np_min,0.08620666055624418,0.0017979947483836305,abs_scaled_logit_coefficient
