threshold,contracts,mean_proxy_return,total_proxy_return,diverge_rate
0.01,0,,0.0,
0.014915254237288136,0,,0.0,
0.01983050847457627,1,0.026632070000000008,0.026632070000000008,0.0
0.024745762711864405,4,0.11828228499999999,0.47312913999999995,0.25
0.02966101694915254,10,0.131766162,1.31766162,0.2
0.034576271186440674,17,0.22137141705882357,3.7633140900000006,0.11764705882352941
0.039491525423728815,23,0.22613788086956516,5.201171259999999,0.08695652173913043
0.04440677966101695,25,0.21639161520000003,5.4097903800000005,0.08
0.049322033898305084,35,0.22814833142857144,7.9851916,0.05714285714285714
0.05423728813559322,43,0.22143404441860462,9.52166391,0.046511627906976744
0.05915254237288135,45,0.21207980688888886,9.543591309999998,0.044444444444444446
0.06406779661016948,60,0.15229527549999997,9.137716529999999,0.05
0.06898305084745762,68,0.1389560563235294,9.449011829999998,0.04411764705882353
0.07389830508474575,82,0.13604510609756099,11.1556987,0.036585365853658534
0.07881355932203389,97,0.12020195855670102,11.659589979999998,0.030927835051546393
0.08372881355932202,111,0.10090951900900899,11.200956609999999,0.036036036036036036
0.08864406779661016,121,0.07901559504132231,9.560887,0.049586776859504134
0.0935593220338983,130,0.06771797223076922,8.803336389999998,0.05384615384615385
0.09847457627118643,136,0.050914653750000004,6.924392910000001,0.07352941176470588
0.10338983050847457,143,0.04704216776223775,6.727029989999998,0.07692307692307693
0.1083050847457627,150,0.0342140266,5.13210399,0.08666666666666667
0.11322033898305084,153,0.035249124117647065,5.393115990000001,0.08496732026143791
0.11813559322033897,160,0.0263869374375,4.22190999,0.09375
0.12305084745762711,163,0.027659846993865023,4.508555059999999,0.09202453987730061
0.12796610169491526,166,0.028665331686746984,4.75844506,0.09036144578313253
0.13288135593220338,166,0.028665331686746984,4.75844506,0.09036144578313253
0.13779661016949152,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.14271186440677966,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.1476271186440678,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.15254237288135594,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.15745762711864406,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.1623728813559322,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.16728813559322034,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.17220338983050848,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.17711864406779662,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.18203389830508473,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.18694915254237288,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.19186440677966102,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.19677966101694916,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.20169491525423727,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.20661016949152541,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.21152542372881356,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2164406779661017,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.22135593220338984,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.22627118644067795,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2311864406779661,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.23610169491525423,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.24101694915254238,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.24593220338983052,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.25084745762711863,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.25576271186440674,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2606779661016949,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.265593220338983,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2705084745762712,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2754237288135593,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2803389830508474,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2852542372881356,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2901694915254237,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.2950847457627119,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
0.3,167,0.029493114131736525,4.9253500599999995,0.08982035928143713
