mean_predicted,observed_fraction
0.026478951945357754,0.034482758620689655
0.049503399475853145,0.06896551724137931
0.0602611635105494,0.034482758620689655
0.06938308118446655,0.0
0.07904586351394341,0.034482758620689655
0.08927699637401075,0.10344827586206896
0.10315253983773714,0.10344827586206896
0.13835741666037873,0.2413793103448276
