feature,importance,importance_normalized,importance_type
price_spread_change,0.25765262169512276,0.004918590184354174,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_std,0.25148000957011285,0.004800754979689248,abs_scaled_logit_coefficient
nk_plus_p_last,0.24881616925896768,0.004749902251233066,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_last,0.24881616925896743,0.0047499022512330616,abs_scaled_logit_coefficient
arb_available_std,0.24839520177931568,0.004741865979373202,abs_scaled_logit_coefficient
price_spread_last,0.24486412989444808,0.004674457794667401,abs_scaled_logit_coefficient
arb_available_min,0.23999999613422718,0.004581601450295644,abs_scaled_logit_coefficient
spread_vs_distance_ratio_min,0.23859990682294024,0.004554873736452065,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_range,0.23247945107835344,0.004438034197420631,abs_scaled_logit_coefficient
arb_available_range,0.23026983737367537,0.004395852657766421,abs_scaled_logit_coefficient
k_no_p_yes_kalshi_fee_change,0.22995710542379197,0.004389882602857177,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_change,0.228803468358886,0.004367859663962078,abs_scaled_logit_coefficient
polymarket_yes_mid_last,0.2195514356207161,0.004191238300236411,abs_scaled_logit_coefficient
k_no_p_yes_total_fee_std,0.2165765273513487,0.004134447282482364,abs_scaled_logit_coefficient
kalshi_yes_mid_change,0.21543853382042008,0.0041127229787502355,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_last,0.21218626118915346,0.00405063707356616,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_last,0.20330287461382063,0.0038810531674301,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_last,0.2008890550735459,0.003834973337077563,abs_scaled_logit_coefficient
price_between_targets_min,0.19994960369165823,0.003817039204231446,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_last,0.19867884648224368,0.0037927804410339203,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_mean,0.19714615635099345,0.003763521376695175,abs_scaled_logit_coefficient
k_plus_np_mean,0.1971461563509929,0.0037635213766951644,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_mean,0.19692364024373848,0.003759273542794614,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_mean,0.196923640243738,0.0037592735427946053,abs_scaled_logit_coefficient
price_spread_roll10_std_min,0.19666691828451682,0.0037543727189627884,abs_scaled_logit_coefficient
best_total_fee_std,0.1949021876563637,0.00372068400006462,abs_scaled_logit_coefficient
kalshi_last_price_last,0.19434928317137698,0.003710129049935065,abs_scaled_logit_coefficient
spread_vs_distance_ratio_mean,0.19264585917662708,0.003677610675057885,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_mean,0.19236180759764931,0.003672188128611362,abs_scaled_logit_coefficient
polymarket_yes_mid_max,0.19155348711890885,0.003656757285539057,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_mean,0.18506970021953628,0.0035329817524554683,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_range,0.1844743417184196,0.0035216163548883925,abs_scaled_logit_coefficient
feeds_on_same_side_mean,0.18130874935729635,0.0034611851766118084,abs_scaled_logit_coefficient
implied_prob_spread_last,0.18126906649771057,0.003460427630570314,abs_scaled_logit_coefficient
elapsed_fraction_std,0.18092028062625093,0.0034537693060692235,abs_scaled_logit_coefficient
time_to_close_seconds_std,0.18092028062622026,0.003453769306068638,abs_scaled_logit_coefficient
k_no_p_yes_polymarket_fee_last,0.17804201641013603,0.003398823223905494,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_mean,0.1766639878979331,0.0033725166508565235,abs_scaled_logit_coefficient
k_yes_p_no_kalshi_fee_max,0.17387869072933113,0.0033193453102201924,abs_scaled_logit_coefficient
kalshi_distance_to_target_change,0.17346793974899308,0.0033115040713971107,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_mean,0.17015973372157975,0.0032483503973253962,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_min,0.169796182792714,0.0032414102077846594,abs_scaled_logit_coefficient
fee_adjusted_edge_mean,0.1662182849983921,0.003173108116170013,abs_scaled_logit_coefficient
entry_edge_mean,0.1662182849983921,0.003173108116170013,abs_scaled_logit_coefficient
best_all_in_cost_mean,0.16621828499838945,0.003173108116169962,abs_scaled_logit_coefficient
best_entry_cost_mean,0.16621828499838945,0.003173108116169962,abs_scaled_logit_coefficient
kalshi_last_price_max,0.1648321532261404,0.0031466468518352524,abs_scaled_logit_coefficient
k_no_p_yes_kalshi_fee_std,0.16425129412612272,0.003135558247927234,abs_scaled_logit_coefficient
k_yes_p_no_kalshi_fee_std,0.1640252235668378,0.0031312425595148487,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_min,0.16336928783001317,0.00311872074213342,abs_scaled_logit_coefficient
kalshi_distance_to_target_std,0.16252018385637362,0.003102511341884501,abs_scaled_logit_coefficient
arb_available_mean,0.1614628005676029,0.003082325888187073,abs_scaled_logit_coefficient
best_raw_entry_cost_mean,0.16055350160152443,0.003064967365150233,abs_scaled_logit_coefficient
k_yes_p_no_total_fee_std,0.15651530211897216,0.002987878111384174,abs_scaled_logit_coefficient
k_yes_p_no_total_fee_range,0.15279591069710596,0.0029168749055211675,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_max,0.15259787958812418,0.0029130944903931304,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_max,0.15226420555690484,0.0029067246510181936,abs_scaled_logit_coefficient
kalshi_yes_mid_max,0.15006948679077792,0.0028648274558355133,abs_scaled_logit_coefficient
k_yes_p_no_kalshi_fee_min,0.14869770836107096,0.0028386401969010817,abs_scaled_logit_coefficient
k_yes_p_no_kalshi_fee_range,0.1480219901852537,0.002825740732633657,abs_scaled_logit_coefficient
polymarket_yes_mid_change,0.1474536700254012,0.002814891497173019,abs_scaled_logit_coefficient
kalshi_last_price_min,0.14530997300139661,0.002773968307371462,abs_scaled_logit_coefficient
polymarket_yes_mid_range,0.1446281814009692,0.002760952901389661,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_range,0.1434091625288889,0.0027376818233804047,abs_scaled_logit_coefficient
price_spread_roll10_std_mean,0.1421863547946958,0.0027143384159693537,abs_scaled_logit_coefficient
feeds_on_same_side_max,0.14108223403458955,0.0026932607436473298,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_mean,0.14053570361418574,0.0026828274744511403,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_max,0.14013898536666128,0.0026752541205865834,abs_scaled_logit_coefficient
polymarket_yes_mid_std,0.13692731632929203,0.002613943338267858,abs_scaled_logit_coefficient
time_to_close_seconds_mean,0.13582797765609678,0.002592956956015333,abs_scaled_logit_coefficient
elapsed_fraction_mean,0.13582797765601964,0.0025929569560138605,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_std,0.13496414298343673,0.0025764663466285665,abs_scaled_logit_coefficient
entry_edge_change,0.13479701307858913,0.002573275835683686,abs_scaled_logit_coefficient
fee_adjusted_edge_change,0.1347970130785891,0.0025732758356836853,abs_scaled_logit_coefficient
best_entry_cost_change,0.134797013078589,0.0025732758356836836,abs_scaled_logit_coefficient
best_all_in_cost_change,0.134797013078589,0.0025732758356836836,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_last,0.13364939686694663,0.0025513678349156216,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_min,0.13238311707202224,0.0025271945455891463,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_std,0.13192684721505432,0.002518484351122138,abs_scaled_logit_coefficient
implied_prob_spread_mean,0.13118844509330477,0.0025043882499287983,abs_scaled_logit_coefficient
polymarket_yes_mid_min,0.13107427857941914,0.0025022088104537203,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_last,0.1309400483563302,0.002499646354642538,abs_scaled_logit_coefficient
best_raw_entry_cost_change,0.13000778613081168,0.002481849462837162,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_max,0.12385105566500965,0.0023643174391473703,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_change,0.12372608712480218,0.0023619317889212108,abs_scaled_logit_coefficient
kalshi_last_price_mean,0.1235642870568895,0.0023588430245972646,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_max,0.12262320328942423,0.0023408777295001047,abs_scaled_logit_coefficient
elapsed_fraction_min,0.1219742912721534,0.002328489994969561,abs_scaled_logit_coefficient
time_to_close_seconds_max,0.12197429127214877,0.0023284899949694727,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_range,0.12170393053790356,0.002323328806835836,abs_scaled_logit_coefficient
implied_prob_spread_std,0.12067698151619996,0.0023037243434899887,abs_scaled_logit_coefficient
best_total_fee_min,0.1180469661660884,0.0022535173337547396,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_std,0.11746526879439002,0.002242412727235013,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_change,0.11613578378073897,0.002217032849881668,abs_scaled_logit_coefficient
kalshi_distance_to_target_range,0.1145982631106665,0.0021876815705261306,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_std,0.11309864513304656,0.0021590538538102094,abs_scaled_logit_coefficient
target_spread_mean,0.11181695662506771,0.002134586412053673,abs_scaled_logit_coefficient
target_spread_last,0.11181695662506771,0.002134586412053673,abs_scaled_logit_coefficient
target_spread_min,0.11181695662506771,0.002134586412053673,abs_scaled_logit_coefficient
target_spread_max,0.11181695662506771,0.002134586412053673,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_min,0.11169989438093414,0.0021323516930697724,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_min,0.11006662315172956,0.00210117253493235,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_min,0.109526261641738,0.002090857030275105,abs_scaled_logit_coefficient
k_no_p_yes_kalshi_fee_max,0.10590884303772873,0.0020218004861525542,abs_scaled_logit_coefficient
k_no_p_yes_total_fee_range,0.10576061604098591,0.002018970831843435,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_change,0.10502929000545186,0.0020050098131808853,abs_scaled_logit_coefficient
implied_prob_spread_change,0.1045334841476943,0.0019955448762077337,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_std,0.10451095077760604,0.001995114714029653,abs_scaled_logit_coefficient
k_plus_np_std,0.1045109507776053,0.001995114714029639,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_std,0.10393690948188264,0.001984156262048908,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_std,0.10393690948188246,0.0019841562620489047,abs_scaled_logit_coefficient
time_to_close_seconds_range,0.1007079919496434,0.0019225162058535798,abs_scaled_logit_coefficient
time_to_close_seconds_change,0.1007079919496434,0.0019225162058535798,abs_scaled_logit_coefficient
window_actual_seconds,0.10070799194964206,0.0019225162058535542,abs_scaled_logit_coefficient
elapsed_fraction_range,0.1007079919496272,0.0019225162058532706,abs_scaled_logit_coefficient
elapsed_fraction_change,0.1007079919496272,0.0019225162058532706,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_change,0.09974893865263104,0.0019042078723232527,abs_scaled_logit_coefficient
kalshi_yes_mid_last,0.09785667342108628,0.0018680845170364437,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_mean,0.09615711299783268,0.0018356398977636631,abs_scaled_logit_coefficient
k_yes_p_no_total_fee_max,0.09482070145970828,0.0018101277930141358,abs_scaled_logit_coefficient
k_no_p_yes_kalshi_fee_range,0.09186254615249954,0.0017536565894140852,abs_scaled_logit_coefficient
best_total_fee_mean,0.0914010243225173,0.001744846134748881,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_min,0.09097060277821997,0.001736629384734901,abs_scaled_logit_coefficient
k_plus_np_min,0.09097060277821942,0.0017366293847348904,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_max,0.09038491738735242,0.0017254486469039096,abs_scaled_logit_coefficient
target_spread_abs_min,0.09037558847098107,0.0017252705578311382,abs_scaled_logit_coefficient
target_spread_abs_last,0.09037558847098107,0.0017252705578311382,abs_scaled_logit_coefficient
target_spread_abs_max,0.09037558847098107,0.0017252705578311382,abs_scaled_logit_coefficient
target_spread_abs_mean,0.09037558847098107,0.0017252705578311382,abs_scaled_logit_coefficient
kalshi_yes_mid_mean,0.09028464716705586,0.0017235344877616935,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_std,0.0894253172421477,0.0017071298740381176,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_min,0.08937108484135928,0.0017060945771626699,abs_scaled_logit_coefficient
kalshi_distance_to_target_last,0.08848672276643035,0.001689212099536234,abs_scaled_logit_coefficient
best_total_fee_range,0.08844251589862095,0.0016883681901490217,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_max,0.08747950131752001,0.0016699842356802878,abs_scaled_logit_coefficient
kalshi_distance_to_target_max,0.0874528783239315,0.0016694760025636169,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_last,0.08740762327067492,0.0016686120833095614,abs_scaled_logit_coefficient
k_plus_np_last,0.0874076232706747,0.001668612083309557,abs_scaled_logit_coefficient
k_no_p_yes_total_fee_min,0.0873402073514078,0.0016673251129826346,abs_scaled_logit_coefficient
k_no_p_yes_kalshi_fee_min,0.08669899583327126,0.0016550843810294658,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_change,0.0855129734678448,0.0016324432065417719,abs_scaled_logit_coefficient
kalshi_distance_to_target_mean,0.08530241353223773,0.0016284236160338955,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_max,0.08508994051430789,0.0016243675047723286,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_min,0.08508994051430772,0.0016243675047723255,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_max,0.08504992381641543,0.00162360358575544,abs_scaled_logit_coefficient
nk_plus_p_max,0.08504992381641528,0.0016236035857554371,abs_scaled_logit_coefficient
price_spread_roll10_std_max,0.08492056629814249,0.001621134149910139,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_max,0.08449213051991,0.0016129553081829472,abs_scaled_logit_coefficient
k_plus_np_max,0.08449213051990957,0.001612955308182939,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_max,0.0838881199635186,0.0016014247428257334,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_min,0.08388811996351858,0.0016014247428257332,abs_scaled_logit_coefficient
arb_available_last,0.08307299514875552,0.001585864004935547,abs_scaled_logit_coefficient
k_yes_p_no_entry_cost_change,0.0829658001236376,0.0015838176512253158,abs_scaled_logit_coefficient
k_plus_np_change,0.08296580012363722,0.0015838176512253084,abs_scaled_logit_coefficient
k_no_p_yes_polymarket_fee_min,0.08246594018899452,0.0015742753218986744,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_change,0.08186090737814382,0.0015627252416973412,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_change,0.08186090737814364,0.0015627252416973378,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_range,0.07938775042161006,0.001515512659691604,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_last,0.07891416644476057,0.0015064719385661047,abs_scaled_logit_coefficient
polymarket_distance_to_own_target_range,0.07831034443848428,0.001494944972631786,abs_scaled_logit_coefficient
polymarket_distance_to_target_range,0.07831034443848428,0.001494944972631786,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_range,0.07737979542823809,0.0014771807861168383,abs_scaled_logit_coefficient
nk_plus_p_range,0.07737979542823772,0.0014771807861168314,abs_scaled_logit_coefficient
k_no_p_yes_polymarket_fee_range,0.07571027585557352,0.0014453096468725736,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_range,0.07433429002534424,0.0014190420686354518,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_last,0.07406673877082331,0.001413934513487593,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_last,0.07406673877082315,0.0014139345134875898,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_range,0.07234736857400169,0.0013811117255115993,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_range,0.07234736857400166,0.0013811117255115987,abs_scaled_logit_coefficient
kalshi_distance_to_target_min,0.07223816661769972,0.0013790270594723198,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_range,0.07038580885152339,0.0013436655379528218,abs_scaled_logit_coefficient
polymarket_distance_to_target_last,0.06856188039917054,0.0013088467322147515,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_std,0.06765965447834758,0.001291623233656756,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_std,0.06765965447834747,0.0012916232336567539,abs_scaled_logit_coefficient
best_all_in_cost_min,0.06396303461330714,0.0012210547369581612,abs_scaled_logit_coefficient
best_entry_cost_min,0.06396303461330714,0.0012210547369581612,abs_scaled_logit_coefficient
fee_adjusted_edge_max,0.06396303461330696,0.0012210547369581578,abs_scaled_logit_coefficient
entry_edge_max,0.06396303461330696,0.0012210547369581578,abs_scaled_logit_coefficient
feeds_on_same_side_range,0.06378311720551588,0.0012176201125008806,abs_scaled_logit_coefficient
nk_plus_p_std,0.061684728850869855,0.0011775618654851065,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_std,0.061684728850868835,0.001177561865485087,abs_scaled_logit_coefficient
implied_prob_spread_max,0.06064579131300704,0.001157728541289648,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_change,0.05930480729910876,0.0011321291479485603,abs_scaled_logit_coefficient
k_yes_p_no_polymarket_fee_max,0.058867834323187096,0.0011237873310632675,abs_scaled_logit_coefficient
best_all_in_cost_max,0.05716771977910967,0.0010913321336204415,abs_scaled_logit_coefficient
best_entry_cost_max,0.05716771977910967,0.0010913321336204415,abs_scaled_logit_coefficient
entry_edge_min,0.057167719779109644,0.0010913321336204409,abs_scaled_logit_coefficient
fee_adjusted_edge_min,0.057167719779109644,0.0010913321336204409,abs_scaled_logit_coefficient
polymarket_distance_to_own_target_last,0.0569780233528314,0.0010877108276381431,abs_scaled_logit_coefficient
kalshi_last_price_range,0.05604314548867652,0.0010698640032745887,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_change,0.055675120666446025,0.001062838407081108,abs_scaled_logit_coefficient
arb_available_change,0.05413772074234937,0.0010334894327670159,abs_scaled_logit_coefficient
price_between_targets_last,0.053858121993016046,0.001028151890866682,abs_scaled_logit_coefficient
best_raw_entry_cost_min,0.053638915028920826,0.0010239672285300549,abs_scaled_logit_coefficient
polymarket_yes_mid_mean,0.052391289088365434,0.0010001500414019429,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_change,0.051566150967238246,0.000984398149429677,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_change,0.05156615096723821,0.0009843981494296764,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_change,0.05120045295366311,0.0009774169720282032,abs_scaled_logit_coefficient
nk_plus_p_change,0.051200452953661504,0.0009774169720281726,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_change,0.05028518080628292,0.0009599444209223816,abs_scaled_logit_coefficient
implied_prob_spread_min,0.05014336943306396,0.0009572372409070742,abs_scaled_logit_coefficient
k_yes_p_no_total_fee_change,0.04845115673643283,0.0009249328897821777,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_max,0.04810235095095998,0.0009182741851224487,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_min,0.0481023509509598,0.0009182741851224452,abs_scaled_logit_coefficient
polymarket_bid_ask_spread_yes_std,0.04771097806149769,0.0009108028741772437,abs_scaled_logit_coefficient
spread_vs_distance_ratio_std,0.047450552327482076,0.000905831345261081,abs_scaled_logit_coefficient
price_spread_range,0.046262351316886385,0.000883148580423271,abs_scaled_logit_coefficient
best_total_fee_change,0.043912401683280235,0.0008382880269946362,abs_scaled_logit_coefficient
feeds_on_same_side_own_targets_max,0.0432221447903465,0.0008251110185251316,abs_scaled_logit_coefficient
k_no_p_yes_fee_adjusted_edge_mean,0.04200941814058996,0.0008019600590799938,abs_scaled_logit_coefficient
k_no_p_yes_all_in_cost_mean,0.042009418140588194,0.00080196005907996,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_range,0.041118377894969284,0.0007849500951326432,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_std,0.04077135969200654,0.000778325515434384,abs_scaled_logit_coefficient
nk_plus_p_mean,0.04044047781003837,0.0007720089782063831,abs_scaled_logit_coefficient
k_no_p_yes_entry_cost_mean,0.040440477810037775,0.0007720089782063717,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_min,0.03976713324107956,0.0007591548261089597,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_std,0.03973222069535505,0.0007584883453893705,abs_scaled_logit_coefficient
best_all_in_cost_std,0.03946913747175179,0.0007534660849801036,abs_scaled_logit_coefficient
best_entry_cost_std,0.03946913747175179,0.0007534660849801036,abs_scaled_logit_coefficient
entry_edge_std,0.039469137471751785,0.0007534660849801035,abs_scaled_logit_coefficient
fee_adjusted_edge_std,0.039469137471751785,0.0007534660849801035,abs_scaled_logit_coefficient
k_no_p_yes_total_fee_mean,0.037699668632665675,0.0007196869136051349,abs_scaled_logit_coefficient
price_spread_abs_std,0.03670273292673154,0.000700655404647923,abs_scaled_logit_coefficient
k_yes_p_no_fee_adjusted_edge_range,0.035650024477858096,0.0006805591936738213,abs_scaled_logit_coefficient
k_yes_p_no_all_in_cost_range,0.0356500244778579,0.0006805591936738175,abs_scaled_logit_coefficient
