mean_predicted,observed_fraction
0.009806359376903193,0.034482758620689655
0.02459209438685894,0.0
0.03968263947626256,0.0
0.055599686664236106,0.0
0.07282487386023705,0.06896551724137931
0.09284717231134675,0.10344827586206896
0.12444376310342768,0.1724137931034483
0.1808285988967255,0.2413793103448276
