mean_predicted,observed_fraction
0.029762771701639285,0.06896551724137931
0.04992595723849847,0.0
0.06309554877775989,0.034482758620689655
0.0711858139149767,0.0
0.07895154280967359,0.034482758620689655
0.08625553191735494,0.10344827586206896
0.09735859366725665,0.2413793103448276
0.11356032685218255,0.13793103448275862
