threshold,contracts,mean_proxy_return,total_proxy_return,diverge_rate
0.01,0,,0.0,
0.014915254237288136,0,,0.0,
0.01983050847457627,0,,0.0,
0.024745762711864405,0,,0.0,
0.02966101694915254,0,,0.0,
0.034576271186440674,1,0.04653700000000005,0.04653700000000005,0.0
0.039491525423728815,1,0.04653700000000005,0.04653700000000005,0.0
0.04440677966101695,2,0.025978500000000015,0.05195700000000003,0.0
0.049322033898305084,3,0.02094566666666664,0.06283699999999992,0.0
0.05423728813559322,5,0.0372522,0.186261,0.0
0.05915254237288135,8,0.04632449999999999,0.3705959999999999,0.0
0.06406779661016948,14,-0.03466611499999999,-0.48532560999999985,0.07142857142857142
0.06898305084745762,26,-0.010041831153846142,-0.2610876099999997,0.038461538461538464
0.07389830508474575,39,-0.07272540025641024,-2.8362906099999994,0.10256410256410256
0.07881355932203389,72,-0.05099220291666665,-3.671438609999999,0.08333333333333333
0.08372881355932202,85,-0.062283203999999995,-5.29407234,0.09411764705882353
0.08864406779661016,101,-0.045683846138613836,-4.614068459999998,0.07920792079207921
0.0935593220338983,109,-0.05652243541284402,-6.160945459999998,0.09174311926605505
0.09847457627118643,117,-0.0596783458119658,-6.982366459999999,0.09401709401709402
0.10338983050847457,121,-0.06540855752066115,-7.914435459999998,0.09917355371900827
0.1083050847457627,121,-0.06540855752066115,-7.914435459999998,0.09917355371900827
0.11322033898305084,121,-0.06540855752066115,-7.914435459999998,0.09917355371900827
0.11813559322033897,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.12305084745762711,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.12796610169491526,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.13288135593220338,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.13779661016949152,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.14271186440677966,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.1476271186440678,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.15254237288135594,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.15745762711864406,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.1623728813559322,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.16728813559322034,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.17220338983050848,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.17711864406779662,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.18203389830508473,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.18694915254237288,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.19186440677966102,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.19677966101694916,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.20169491525423727,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.20661016949152541,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.21152542372881356,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2164406779661017,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.22135593220338984,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.22627118644067795,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2311864406779661,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.23610169491525423,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.24101694915254238,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.24593220338983052,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.25084745762711863,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.25576271186440674,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2606779661016949,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.265593220338983,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2705084745762712,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2754237288135593,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2803389830508474,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2852542372881356,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2901694915254237,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.2950847457627119,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
0.3,122,-0.0646254381967213,-7.884303459999998,0.09836065573770492
