price_col,low,high,spot_mode,min_favorable_distance,max_abs_distance,trades,contracts,total_opportunities,skipped_opportunities,total_contracts,successes,failures,success_rate,avg_price,gross_profit,fees,net_profit,net_per_contract,net_per_total_contract,roi_on_cost
mid_p,0.5,0.65,agrees,50.0,75.0,7,14.0,157,150,314.0,6,1,0.8571428571428571,0.5985714285714285,3.62,0.23319800000000007,3.386802,0.24191442857142856,0.010785993630573249,0.40415298329355615
mid_p,0.5,0.65,agrees,50.0,100.0,11,22.0,157,146,314.0,7,4,0.6363636363636364,0.6072727272727273,0.6400000000000001,0.36013600000000007,0.27986400000000033,0.012721090909090925,0.0008912866242038228,0.020947904191616788
mid_p,0.5,0.65,agrees,50.0,150.0,15,30.0,157,142,314.0,11,4,0.7333333333333333,0.606,3.8200000000000003,0.49413000000000007,3.32587,0.11086233333333334,0.010591942675159236,0.18294114411441145
mid_p,0.5,0.65,agrees,50.0,200.0,20,40.0,157,137,314.0,13,7,0.65,0.6014999999999999,1.9400000000000004,0.66283,1.2771700000000004,0.031929250000000006,0.004067420382165606,0.05308270989193685
mid_p,0.5,0.65,agrees,75.0,,14,28.0,157,143,314.0,8,6,0.5714285714285714,0.5964285714285714,-0.7,0.4646180000000001,-1.1646179999999993,-0.04159349999999997,-0.0037089745222929913,-0.06973760479041911
mid_p,0.5,0.65,agrees,75.0,100.0,4,8.0,157,153,314.0,1,3,0.25,0.6224999999999999,-2.9799999999999995,0.12693800000000002,-3.1069379999999995,-0.38836724999999994,-0.009894707006369425,-0.6238831325301204
mid_p,0.5,0.65,agrees,75.0,150.0,8,16.0,157,149,314.0,5,3,0.625,0.6125,0.2000000000000004,0.26093200000000005,-0.06093199999999954,-0.0038082499999999714,-0.00019405095541401128,-0.006217551020408116
mid_p,0.5,0.65,agrees,75.0,200.0,13,26.0,157,144,314.0,7,6,0.5384615384615384,0.6030769230769232,-1.68,0.42963200000000007,-2.1096319999999995,-0.08113969230769229,-0.006718573248407642,-0.1345428571428571
mid_p,0.5,0.675,none,,,55,110.0,157,102,314.0,33,22,0.6,0.5821818181818181,1.9599999999999989,1.8400480000000006,0.11995199999999939,0.0010904727272727217,0.00038201273885350126,0.0018730793254216021
mid_p,0.5,0.675,agrees,,,37,74.0,157,120,314.0,24,13,0.6486486486486487,0.5954054054054054,3.9400000000000004,1.233162,2.7068380000000003,0.036578891891891896,0.008620503184713376,0.06143527008624603
mid_p,0.5,0.675,agrees,,75.0,23,46.0,157,134,314.0,16,7,0.6956521739130435,0.5947826086956521,4.64,0.7685439999999998,3.871456,0.08416208695652173,0.012329477707006369,0.14150058479532165
mid_p,0.5,0.675,agrees,,100.0,27,54.0,157,130,314.0,17,10,0.6296296296296297,0.5988888888888888,1.66,0.895482,0.7645179999999997,0.014157740740740735,0.002434770700636942,0.02364001236858379
mid_p,0.5,0.675,agrees,,150.0,31,62.0,157,126,314.0,21,10,0.6774193548387096,0.5993548387096773,4.84,1.0294759999999998,3.810524,0.06146006451612903,0.012135426751592357,0.10254370290635093
mid_p,0.5,0.675,agrees,,200.0,36,72.0,157,121,314.0,23,13,0.6388888888888888,0.5977777777777777,2.959999999999999,1.1981760000000004,1.7618239999999998,0.024469777777777774,0.005610904458598726,0.04093457249070632
