timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-16T15:34:03.837Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.815,0.675,0.81,0.82,0.18,0.19,0.67,0.68,0.15,0.16,buy_kalshi_no_buy_polymarket_yes,0.19,0.68,0.21839080459770113,0.7816091954022988,0.14942528735632177,1.1494252873563218
2026-05-16T15:35:35.257Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.775,0.675,0.77,0.78,0.22,0.23,0.67,0.68,0.12,0.13,buy_kalshi_yes_buy_polymarket_no,0.78,0.13,0.8571428571428571,0.14285714285714285,0.09890109890109877,1.0989010989010988
2026-05-16T15:36:17.316Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.785,0.675,0.78,0.79,0.21,0.22,0.67,0.68,0.11,0.12,buy_kalshi_no_buy_polymarket_yes,0.22,0.68,0.24444444444444444,0.7555555555555555,0.11111111111111116,1.1111111111111112
2026-05-16T15:44:01.958Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9964999999999999,0.955,0.995,0.998,0.002,0.005,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.005,0.96,0.0051813471502590676,0.9948186528497409,0.0362694300518136,1.0362694300518136
2026-05-16T15:44:17.558Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:21.750Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:25.829Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:30.015Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:33.958Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:38.092Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:42.281Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:46.479Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:50.934Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:55.440Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:44:59.606Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:45:03.813Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
2026-05-16T15:45:08.232Z,KXBTC15M-26MAY161145-45,btc-updown-15m-1778945400,0.9995,0.955,0.999,1.0,,0.001,0.95,0.96,0.04,0.01,buy_kalshi_no_buy_polymarket_yes,0.001,0.96,0.001040582726326743,0.9989594172736732,0.04058272632674309,1.040582726326743
