timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-16T16:32:53.147Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.435,0.46499999999999997,0.43,0.44,0.56,0.57,0.46,0.47,0.5,0.51,buy_kalshi_yes_buy_polymarket_no,0.44,0.51,0.4631578947368421,0.5368421052631579,0.05263157894736836,1.0526315789473684
2026-05-16T16:34:36.571Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.335,0.46499999999999997,0.33,0.34,0.66,0.67,0.46,0.47,0.69,0.7,,,,,,0.0,
2026-05-16T16:34:41.029Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.335,0.46499999999999997,0.33,0.34,0.66,0.67,0.46,0.47,0.69,0.7,,,,,,0.0,
2026-05-16T16:34:45.415Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.335,0.46499999999999997,0.33,0.34,0.66,0.67,0.46,0.47,0.7,0.71,,,,,,0.0,
2026-05-16T16:34:49.795Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.335,0.46499999999999997,0.33,0.34,0.66,0.67,0.46,0.47,0.6,0.61,buy_kalshi_yes_buy_polymarket_no,0.34,0.61,0.3578947368421053,0.6421052631578947,0.05263157894736836,1.0526315789473684
2026-05-16T16:34:54.241Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.425,0.46499999999999997,0.42,0.43,0.57,0.58,0.46,0.47,0.56,0.57,,,,,,0.0,
2026-05-16T16:34:58.048Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.425,0.46499999999999997,0.42,0.43,0.57,0.58,0.46,0.47,0.4,0.41,buy_kalshi_yes_buy_polymarket_no,0.43,0.41,0.5119047619047619,0.4880952380952381,0.19047619047619047,1.1904761904761905
2026-05-16T16:35:04.359Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.425,0.46499999999999997,0.42,0.43,0.57,0.58,0.46,0.47,0.37,0.39,buy_kalshi_yes_buy_polymarket_no,0.43,0.39,0.5243902439024389,0.47560975609756095,0.2195121951219512,1.2195121951219512
2026-05-16T16:35:09.986Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.425,0.46499999999999997,0.42,0.43,0.57,0.58,0.46,0.47,0.4,0.41,buy_kalshi_yes_buy_polymarket_no,0.43,0.41,0.5119047619047619,0.4880952380952381,0.19047619047619047,1.1904761904761905
2026-05-16T16:35:16.002Z,KXBTC15M-26MAY161245-45,btc-updown-15m-1778949000,0.425,0.46499999999999997,0.42,0.43,0.57,0.58,0.46,0.47,0.43,0.44,buy_kalshi_yes_buy_polymarket_no,0.43,0.44,0.4942528735632184,0.5057471264367817,0.14942528735632177,1.1494252873563218
