timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-16T21:30:24.596Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.595,0.585,0.59,0.6,0.4,0.41,0.58,0.59,0.41,0.42,,,,,,0.0,
2026-05-16T21:30:26.017Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.605,0.585,0.6,0.61,0.39,0.4,0.58,0.59,0.41,0.42,buy_kalshi_no_buy_polymarket_yes,0.4,0.59,0.4040404040404041,0.5959595959595959,0.010101010101010166,1.0101010101010102
2026-05-16T21:30:28.194Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.605,0.625,0.6,0.61,0.39,0.4,0.62,0.63,0.37,0.38,buy_kalshi_yes_buy_polymarket_no,0.61,0.38,0.6161616161616161,0.38383838383838387,0.010101010101010166,1.0101010101010102
2026-05-16T21:30:30.176Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.615,0.615,0.61,0.62,0.38,0.39,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:32.196Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.61,0.615,0.6,0.62,0.38,0.4,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:34.190Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.61,0.615,0.6,0.62,0.38,0.4,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:36.277Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.605,0.615,0.6,0.61,0.39,0.4,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:38.220Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.605,0.615,0.6,0.61,0.39,0.4,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:40.208Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.615,0.615,0.61,0.62,0.38,0.39,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:42.106Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.615,0.615,0.61,0.62,0.38,0.39,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:44.179Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.615,0.615,0.61,0.62,0.38,0.39,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:46.351Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.605,0.615,0.6,0.61,0.39,0.4,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:48.052Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.605,0.615,0.6,0.61,0.39,0.4,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:50.193Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.605,0.625,0.6,0.61,0.39,0.4,0.62,0.63,0.37,0.38,buy_kalshi_yes_buy_polymarket_no,0.61,0.38,0.6161616161616161,0.38383838383838387,0.010101010101010166,1.0101010101010102
2026-05-16T21:30:52.212Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.615,0.625,0.61,0.62,0.38,0.39,0.62,0.63,0.37,0.38,,,,,,0.0,
2026-05-16T21:30:54.174Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.615,0.615,0.61,0.62,0.38,0.39,0.61,0.62,0.38,0.39,,,,,,0.0,
2026-05-16T21:30:56.180Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.585,0.585,0.58,0.59,0.41,0.42,0.58,0.59,0.41,0.42,,,,,,0.0,
2026-05-16T21:30:58.199Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.595,0.565,0.59,0.6,0.4,0.41,0.56,0.57,0.43,0.44,buy_kalshi_no_buy_polymarket_yes,0.41,0.57,0.4183673469387755,0.5816326530612245,0.020408163265306145,1.0204081632653061
2026-05-16T21:31:00.195Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.59,0.565,0.58,0.6,0.4,0.42,0.56,0.57,0.43,0.44,buy_kalshi_no_buy_polymarket_yes,0.42,0.57,0.42424242424242425,0.5757575757575757,0.010101010101010166,1.0101010101010102
2026-05-16T21:31:02.201Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.595,0.565,0.59,0.6,0.4,0.41,0.56,0.57,0.43,0.44,buy_kalshi_no_buy_polymarket_yes,0.41,0.57,0.4183673469387755,0.5816326530612245,0.020408163265306145,1.0204081632653061
2026-05-16T21:31:03.943Z,KXBTC15M-26MAY161745-45,btc-updown-15m-1778967000,0.595,0.565,0.59,0.6,0.4,0.41,0.56,0.57,0.43,0.44,buy_kalshi_no_buy_polymarket_yes,0.41,0.57,0.4183673469387755,0.5816326530612245,0.020408163265306145,1.0204081632653061
