timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-18T01:30:21.925Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.56,0.57,0.54,0.56,0.44,0.46,0.56,0.57,0.43,0.44,,,,,,0.0,
2026-05-18T01:30:39.492Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.46,0.47,0.45,0.46,0.54,0.55,0.46,0.47,0.53,0.54,,,,,,0.0,
2026-05-18T01:30:42.187Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.47,0.48,0.46,0.47,0.53,0.54,0.46,0.48,0.52,0.54,,,,,,0.0,
2026-05-18T01:30:44.216Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.48,0.48,0.47,0.48,0.52,0.53,0.47,0.48,0.52,0.53,,,,,,0.0,
2026-05-18T01:30:46.524Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.44,0.44,0.43,0.44,0.56,0.57,0.43,0.44,0.56,0.57,,,,,,0.0,
2026-05-18T01:30:49.069Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.44,0.44,0.43,0.44,0.56,0.57,0.43,0.44,0.56,0.57,,,,,,0.0,
2026-05-18T01:30:50.993Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.43,0.42,0.42,0.43,0.57,0.58,0.41,0.42,0.58,0.59,,,,,,0.0,
2026-05-18T01:30:53.207Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.43,0.42,0.42,0.43,0.57,0.58,0.41,0.42,0.58,0.59,,,,,,0.0,
2026-05-18T01:30:56.447Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.45,0.44,0.44,0.45,0.55,0.56,0.43,0.44,0.56,0.57,,,,,,0.0,
2026-05-18T01:30:58.415Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.45,0.45,0.44,0.45,0.55,0.56,0.44,0.45,0.55,0.56,,,,,,0.0,
2026-05-18T01:31:00.526Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.44,0.45,0.43,0.44,0.56,0.57,0.44,0.45,0.55,0.56,,,,,,0.0,
2026-05-18T01:31:02.639Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.42,0.42,0.41,0.42,0.58,0.59,0.41,0.42,0.58,0.59,,,,,,0.0,
2026-05-18T01:31:04.325Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.42,0.42,0.41,0.42,0.58,0.59,0.41,0.42,0.58,0.59,,,,,,0.0,
2026-05-18T01:31:06.635Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.42,0.42,0.41,0.42,0.58,0.59,0.41,0.42,0.58,0.59,,,,,,0.0,
2026-05-18T01:31:08.778Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.46,0.44,0.45,0.46,0.54,0.55,0.43,0.44,0.56,0.57,buy_kalshi_no_buy_polymarket_yes,0.55,0.44,0.5555555555555556,0.4444444444444445,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:10.864Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.45,0.45,0.44,0.45,0.55,0.56,0.44,0.45,0.55,0.56,,,,,,0.0,
2026-05-18T01:31:12.903Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.44,0.44,0.43,0.44,0.56,0.57,0.43,0.44,0.56,0.57,,,,,,0.0,
2026-05-18T01:31:17.396Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.48,0.49,0.47,0.48,0.52,0.53,0.48,0.49,0.51,0.52,,,,,,0.0,
2026-05-18T01:31:19.724Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.48,0.48,0.47,0.48,0.52,0.53,0.45,0.48,0.52,0.55,,,,,,0.0,
2026-05-18T01:31:21.816Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.46,0.45,0.45,0.46,0.54,0.55,0.44,0.45,0.55,0.56,,,,,,0.0,
2026-05-18T01:31:24.173Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.43,0.45,0.42,0.43,0.57,0.58,0.44,0.45,0.55,0.56,buy_kalshi_yes_buy_polymarket_no,0.43,0.56,0.43434343434343436,0.5656565656565657,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:26.138Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.43,0.45,0.42,0.43,0.57,0.58,0.44,0.45,0.55,0.56,buy_kalshi_yes_buy_polymarket_no,0.43,0.56,0.43434343434343436,0.5656565656565657,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:28.007Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.43,0.43,0.42,0.43,0.57,0.58,0.42,0.43,0.57,0.58,,,,,,0.0,
2026-05-18T01:31:30.173Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.44,0.44,0.43,0.44,0.56,0.57,0.42,0.44,0.56,0.57,,,,,,0.0,
2026-05-18T01:31:32.358Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.43,0.44,0.42,0.43,0.57,0.58,0.43,0.44,0.56,0.57,,,,,,0.0,
2026-05-18T01:31:35.394Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.42,0.43,0.41,0.42,0.58,0.59,0.42,0.43,0.57,0.58,,,,,,0.0,
2026-05-18T01:31:37.306Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.41,0.43,0.4,0.41,0.59,0.6,0.42,0.43,0.57,0.58,buy_kalshi_yes_buy_polymarket_no,0.41,0.58,0.41414141414141414,0.5858585858585859,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:39.639Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.41,0.43,0.4,0.41,0.59,0.6,0.42,0.43,0.57,0.58,buy_kalshi_yes_buy_polymarket_no,0.41,0.58,0.41414141414141414,0.5858585858585859,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:41.369Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.42,0.44,0.41,0.42,0.58,0.59,0.43,0.44,0.56,0.57,buy_kalshi_yes_buy_polymarket_no,0.42,0.57,0.42424242424242425,0.5757575757575757,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:43.596Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.42,0.44,0.4,0.42,0.58,0.6,0.43,0.44,0.56,0.57,buy_kalshi_yes_buy_polymarket_no,0.42,0.57,0.42424242424242425,0.5757575757575757,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:45.795Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.4,0.44,0.39,0.4,0.6,0.61,0.43,0.44,0.56,0.57,buy_kalshi_yes_buy_polymarket_no,0.4,0.57,0.4123711340206186,0.5876288659793814,0.030927835051546504,1.0309278350515465
2026-05-18T01:31:47.953Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.35,0.41,0.34,0.35,0.65,0.66,0.4,0.41,0.59,0.6,buy_kalshi_yes_buy_polymarket_no,0.35,0.6,0.3684210526315789,0.631578947368421,0.05263157894736836,1.0526315789473684
2026-05-18T01:31:49.690Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.39,0.41,0.38,0.39,0.61,0.62,0.4,0.41,0.59,0.6,buy_kalshi_yes_buy_polymarket_no,0.39,0.6,0.393939393939394,0.6060606060606061,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:51.944Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.4,0.42,0.39,0.4,0.6,0.61,0.41,0.42,0.58,0.59,buy_kalshi_yes_buy_polymarket_no,0.4,0.59,0.4040404040404041,0.5959595959595959,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:53.954Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.41,0.43,0.4,0.41,0.59,0.6,0.42,0.43,0.57,0.58,buy_kalshi_yes_buy_polymarket_no,0.41,0.58,0.41414141414141414,0.5858585858585859,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:56.034Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.42,0.44,0.41,0.42,0.58,0.59,0.43,0.44,0.56,0.57,buy_kalshi_yes_buy_polymarket_no,0.42,0.57,0.42424242424242425,0.5757575757575757,0.010101010101010166,1.0101010101010102
2026-05-18T01:31:57.752Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.44,0.47,0.43,0.44,0.56,0.57,0.46,0.47,0.53,0.54,buy_kalshi_yes_buy_polymarket_no,0.44,0.54,0.4489795918367347,0.5510204081632654,0.020408163265306145,1.0204081632653061
2026-05-18T01:32:00.033Z,KXBTC15M-26MAY172145-45,btc-updown-15m-1779067800,0.44,0.47,0.42,0.44,0.56,0.58,0.46,0.47,0.53,0.54,buy_kalshi_yes_buy_polymarket_no,0.44,0.54,0.4489795918367347,0.5510204081632654,0.020408163265306145,1.0204081632653061
