timestamp_utc,ticker,title,event_ticker,close_time,status,yes_bid,yes_ask,no_bid,no_ask,yes_mid,last_price,volume,open_interest,best_yes_bid_qty,best_no_bid_qty,yes_levels_json,no_levels_json
2026-05-17T01:43:24.926Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,5701.5,[],"[[0.01,""6653.15""],[0.02,""315.96""],[0.03,""277.37""],[0.04,""85.9""],[0.05,""126.71""],[0.06,""69.34""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""159.42""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1755.46""],[0.96,""700.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""5701.5""]]"
2026-05-17T01:43:26.755Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,5681.5,[],"[[0.01,""6658.15""],[0.02,""315.96""],[0.03,""277.37""],[0.04,""85.9""],[0.05,""126.71""],[0.06,""205.14""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1155.46""],[0.96,""700.56""],[0.97,""760.48""],[0.98,""426.37""],[0.99,""5681.5""]]"
2026-05-17T01:43:28.801Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,5582.5,[],"[[0.01,""6653.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""85.9""],[0.05,""126.71""],[0.06,""205.14""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1461.46""],[0.96,""700.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""5582.5""]]"
2026-05-17T01:43:30.825Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,30418.52,[],"[[0.01,""6653.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""85.9""],[0.05,""126.71""],[0.06,""205.14""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""795.8""],[0.95,""1555.46""],[0.96,""700.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""30418.52""]]"
2026-05-17T01:43:32.820Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,30411.94,[],"[[0.01,""6653.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""85.9""],[0.05,""126.71""],[0.06,""205.14""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""795.8""],[0.95,""1155.46""],[0.96,""700.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""30411.94""]]"
2026-05-17T01:43:34.785Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,30462.44,[],"[[0.01,""6653.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""85.9""],[0.05,""126.71""],[0.06,""205.14""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1855.46""],[0.96,""700.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""30462.44""]]"
2026-05-17T01:43:36.799Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,30561.44,[],"[[0.01,""6653.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""85.9""],[0.05,""126.71""],[0.06,""205.14""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1155.46""],[0.96,""1100.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""30561.44""]]"
2026-05-17T01:43:38.747Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,30442.44,[],"[[0.01,""6658.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""271.92""],[0.05,""126.71""],[0.06,""69.34""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1355.46""],[0.96,""700.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""30442.44""]]"
2026-05-17T01:43:40.803Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,30442.44,[],"[[0.01,""6653.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""271.92""],[0.05,""126.71""],[0.06,""69.34""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1155.46""],[0.96,""700.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""30442.44""]]"
2026-05-17T01:43:42.829Z,btc-updown-15m-1778981400,"Bitcoin Up or Down - May 16, 9:30PM-9:45PM ET",btc-updown-15m-1778981400,2026-05-17T01:45:00Z,,0.24,0.01,0.99,0.76,0.125,0.23,18687.512053000024,,,31742.44,[],"[[0.01,""6653.15""],[0.02,""265.96""],[0.03,""277.37""],[0.04,""271.92""],[0.05,""126.71""],[0.06,""69.34""],[0.07,""74.29""],[0.08,""50.21""],[0.09,""67.02""],[0.1,""49.41""],[0.11,""62.4""],[0.12,""40.64""],[0.13,""59.2""],[0.14,""37.95""],[0.15,""61.96""],[0.16,""351.94""],[0.17,""55.08""],[0.18,""39.36""],[0.19,""153.67""],[0.2,""38.11""],[0.21,""932.8""],[0.22,""37.6""],[0.23,""52.3""],[0.24,""32.1""],[0.25,""105.9""],[0.26,""31.8""],[0.27,""58.2""],[0.28,""37.8""],[0.29,""57.6""],[0.3,""52.4""],[0.31,""57.2""],[0.32,""42""],[0.33,""367.8""],[0.34,""30.8""],[0.35,""84.28""],[0.36,""37.6""],[0.37,""85.6""],[0.38,""30.5""],[0.39,""50.5""],[0.4,""56.2""],[0.41,""50.4""],[0.42,""42.1""],[0.43,""70.4""],[0.44,""35.3""],[0.45,""60.3""],[0.46,""30.2""],[0.47,""55.2""],[0.48,""30.2""],[0.49,""60.2""],[0.5,""30.2""],[0.51,""63.2""],[0.52,""40.97""],[0.53,""50.2""],[0.54,""30.2""],[0.55,""50.3""],[0.56,""30.3""],[0.57,""81.34""],[0.58,""30.3""],[0.59,""64.4""],[0.6,""30.4""],[0.61,""50.5""],[0.62,""30.5""],[0.63,""50.6""],[0.64,""30.6""],[0.65,""52.84""],[0.66,""81.25""],[0.67,""50.9""],[0.68,""36""],[0.69,""51.1""],[0.7,""36.2""],[0.71,""56.3""],[0.72,""31.4""],[0.73,""65.6""],[0.74,""36.8""],[0.75,""56.99""],[0.76,""32.1""],[0.77,""52.3""],[0.78,""32.6""],[0.79,""52.8""],[0.8,""33.1""],[0.81,""78.4""],[0.82,""53.8""],[0.83,""74.19""],[0.84,""54.69""],[0.85,""124.15""],[0.86,""55.8""],[0.87,""76.5""],[0.88,""112.3""],[0.89,""88.3""],[0.9,""114.4""],[0.91,""149.41""],[0.92,""145.8""],[0.93,""600""],[0.94,""595.8""],[0.95,""1555.46""],[0.96,""1000.56""],[0.97,""660.48""],[0.98,""526.37""],[0.99,""31742.44""]]"
