timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-16T21:58:15.541Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.994,0.525,0.991,0.997,0.003,0.009,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.009,0.53,0.01669758812615955,0.9833024118738404,0.8552875695732838,1.8552875695732838
2026-05-16T21:58:29.310Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9944999999999999,0.535,0.992,0.997,0.003,0.008,0.53,0.54,0.46,0.47,buy_kalshi_no_buy_polymarket_yes,0.008,0.54,0.014598540145985401,0.9854014598540146,0.824817518248175,1.824817518248175
2026-05-16T21:58:31.371Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9935,0.525,0.991,0.996,0.004,0.009,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.009,0.53,0.01669758812615955,0.9833024118738404,0.8552875695732838,1.8552875695732838
2026-05-16T21:58:33.339Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9915,0.525,0.991,0.992,0.008,0.009,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.009,0.53,0.01669758812615955,0.9833024118738404,0.8552875695732838,1.8552875695732838
2026-05-16T21:58:35.361Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9955,0.545,0.995,0.996,0.004,0.005,0.54,0.55,0.45,0.46,buy_kalshi_no_buy_polymarket_yes,0.005,0.55,0.009009009009009009,0.990990990990991,0.8018018018018016,1.8018018018018016
2026-05-16T21:58:37.394Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.994,0.545,0.992,0.996,0.004,0.008,0.54,0.55,0.45,0.46,buy_kalshi_no_buy_polymarket_yes,0.008,0.55,0.014336917562724013,0.985663082437276,0.7921146953405016,1.7921146953405016
2026-05-16T21:58:39.308Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.996,0.575,0.995,0.997,0.003,0.005,0.57,0.58,0.42,0.43,buy_kalshi_no_buy_polymarket_yes,0.005,0.58,0.008547008547008548,0.9914529914529915,0.7094017094017095,1.7094017094017095
2026-05-16T21:58:41.333Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9964999999999999,0.585,0.995,0.998,0.002,0.005,0.58,0.59,0.41,0.42,buy_kalshi_no_buy_polymarket_yes,0.005,0.59,0.008403361344537816,0.9915966386554622,0.680672268907563,1.680672268907563
2026-05-16T21:58:43.313Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.997,0.595,0.996,0.998,0.002,0.004,0.59,0.6,0.4,0.41,buy_kalshi_no_buy_polymarket_yes,0.004,0.6,0.006622516556291391,0.9933774834437086,0.6556291390728477,1.6556291390728477
2026-05-16T21:58:45.320Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9964999999999999,0.585,0.995,0.998,0.002,0.005,0.58,0.59,0.41,0.42,buy_kalshi_no_buy_polymarket_yes,0.005,0.59,0.008403361344537816,0.9915966386554622,0.680672268907563,1.680672268907563
2026-05-16T21:58:47.324Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.996,0.575,0.994,0.998,0.002,0.006,0.57,0.58,0.42,0.43,buy_kalshi_no_buy_polymarket_yes,0.006,0.58,0.010238907849829353,0.9897610921501706,0.7064846416382253,1.7064846416382253
2026-05-16T21:58:49.303Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9955,0.575,0.994,0.997,0.003,0.006,0.57,0.58,0.42,0.43,buy_kalshi_no_buy_polymarket_yes,0.006,0.58,0.010238907849829353,0.9897610921501706,0.7064846416382253,1.7064846416382253
2026-05-16T21:58:51.352Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.9964999999999999,0.585,0.994,0.999,0.001,0.006,0.58,0.59,0.41,0.42,buy_kalshi_no_buy_polymarket_yes,0.006,0.59,0.010067114093959733,0.9899328859060402,0.6778523489932886,1.6778523489932886
2026-05-16T21:58:53.464Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.998,0.595,0.997,0.999,0.001,0.003,0.59,0.6,0.4,0.41,buy_kalshi_no_buy_polymarket_yes,0.003,0.6,0.004975124378109453,0.9950248756218906,0.6583747927031509,1.658374792703151
2026-05-16T21:58:55.332Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.998,0.595,0.997,0.999,0.001,0.003,0.59,0.6,0.4,0.41,buy_kalshi_no_buy_polymarket_yes,0.003,0.6,0.004975124378109453,0.9950248756218906,0.6583747927031509,1.658374792703151
2026-05-16T21:58:57.339Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.999,0.595,0.999,,,0.001,0.59,0.6,0.4,0.41,buy_kalshi_no_buy_polymarket_yes,0.001,0.6,0.0016638935108153079,0.9983361064891847,0.6638935108153079,1.663893510815308
2026-05-16T21:58:59.325Z,KXBTC15M-26MAY161800-00,btc-updown-15m-1778967900,0.999,0.585,0.999,,,0.001,0.58,0.59,0.41,0.42,buy_kalshi_no_buy_polymarket_yes,0.001,0.59,0.0016920473773265653,0.9983079526226735,0.6920473773265652,1.6920473773265652
