timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,kalshi_btc_settlement_avg,kalshi_btc_settlement_sample_count,kalshi_btc_settlement_window_start,kalshi_btc_settlement_window_end,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T03:19:14.185Z,2026-05-17T03:19:11.809Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.76,0.77,0.23,0.24,0.765,0.8,175133.02,103328.09,1144.88,1840.15,2026-05-17T03:19:12.355Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.73,0.74,0.26,0.27,0.735,0.5,152.79254500000002,,28.08,167.64,2026-05-17T03:19:14.185Z,BRTI,77974.51,77935.35,,,,,Polymarket RTDS,77971.58737387921,77929.86498865283,1.04,0.98,
2026-05-17T03:19:16.734Z,2026-05-17T03:19:15.210Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.8,175133.02,103328.09,985.02,120.0,2026-05-17T03:19:15.669Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.73,0.74,0.26,0.27,0.735,0.5,152.79254500000002,,110.0,260.05,2026-05-17T03:19:16.734Z,BRTI,77972.78,77935.35,,,,,Polymarket RTDS,77971.18272425405,77929.86498865283,1.03,0.99,
2026-05-17T03:19:17.982Z,2026-05-17T03:19:16.974Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.8,175133.02,103328.09,1749.96,1835.15,2026-05-17T03:19:17.162Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.73,0.74,0.26,0.27,0.735,0.5,152.79254500000002,,122.8,241.46,2026-05-17T03:19:17.982Z,BRTI,77966.26,77935.35,,,,,Polymarket RTDS,77970.28057652127,77929.86498865283,1.03,0.99,
2026-05-17T03:19:22.648Z,2026-05-17T03:19:19.502Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.8,175133.02,103328.09,962.94,1602.27,2026-05-17T03:19:20.057Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.73,0.74,0.26,0.27,0.735,0.5,152.79254500000002,,116.77,118.76,2026-05-17T03:19:22.648Z,BRTI,77971.57,77935.35,,,,,Polymarket RTDS,77970.27557652126,77929.86498865283,1.03,0.99,
2026-05-17T03:19:24.573Z,2026-05-17T03:19:23.421Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.77,0.23,0.25,0.76,0.8,175133.02,103328.09,2798.79,1746.8,2026-05-17T03:19:23.662Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.73,0.74,0.26,0.27,0.735,0.5,152.79254500000002,,146.02,67.42,2026-05-17T03:19:24.573Z,BRTI,77972.78,77935.35,,,,,Polymarket RTDS,77970.26536165872,77929.86498865283,1.04,0.99,
2026-05-17T03:19:26.058Z,2026-05-17T03:19:24.888Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.76,0.77,0.23,0.24,0.765,0.8,175133.02,103328.09,1074.0,1656.8,2026-05-17T03:19:25.115Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.73,0.74,0.26,0.27,0.735,0.5,152.79254500000002,,121.02,75.1,2026-05-17T03:19:26.058Z,BRTI,77974.51,77935.35,,,,,Polymarket RTDS,77970.26883196559,77929.86498865283,1.04,0.98,
2026-05-17T03:19:29.706Z,2026-05-17T03:19:27.580Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.8,175133.02,103328.09,1158.0,3160.8,2026-05-17T03:19:28.043Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,32.93,205.83,2026-05-17T03:19:29.706Z,BRTI,77971.57,77935.35,,,,,Polymarket RTDS,77967.3521525127,77929.86498865283,1.05,0.97,
2026-05-17T03:19:34.432Z,2026-05-17T03:19:30.513Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.75,185212.95,110830.35,1019.4,1804.89,2026-05-17T03:19:32.153Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,75.12,192.84,2026-05-17T03:19:34.432Z,BRTI,77979.61,77935.35,,,,,Polymarket RTDS,77967.2188971965,77929.86498865283,1.05,0.97,
2026-05-17T03:19:37.516Z,2026-05-17T03:19:35.154Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.75,185212.95,110830.35,793.5,505.35,2026-05-17T03:19:35.613Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,91.44,64.13,2026-05-17T03:19:37.516Z,BRTI,77970.3,77935.35,,,,,Polymarket RTDS,77967.40886219649,77929.86498865283,1.05,0.97,
2026-05-17T03:19:40.631Z,2026-05-17T03:19:38.225Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.75,185212.95,110830.35,996.0,1623.35,2026-05-17T03:19:38.788Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,86.44,58.64,2026-05-17T03:19:40.631Z,BRTI,77973.28,77935.35,,,,,Polymarket RTDS,77967.3070271965,77929.86498865283,1.05,0.97,
2026-05-17T03:19:43.107Z,2026-05-17T03:19:41.430Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.75,0.76,0.24,0.25,0.755,0.75,185212.95,110830.35,759.78,215.0,2026-05-17T03:19:41.998Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,183.97,68.5,2026-05-17T03:19:43.107Z,BRTI,77966.26,77935.35,,,,,Polymarket RTDS,77967.3192071965,77929.86498865283,1.05,0.97,
2026-05-17T03:19:44.514Z,2026-05-17T03:19:43.379Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.76,0.77,0.23,0.24,0.765,0.75,185212.95,110830.35,1010.0,1716.0,2026-05-17T03:19:43.604Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,288.97,43.43,2026-05-17T03:19:44.514Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77967.27311756123,77929.86498865283,1.06,0.96,
2026-05-17T03:19:46.680Z,2026-05-17T03:19:45.342Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.74,0.76,0.24,0.26,0.75,0.75,185212.95,110830.35,2089.96,39.0,2026-05-17T03:19:45.579Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,162.11,57.45,2026-05-17T03:19:46.680Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77966.94562883495,77929.86498865283,1.05,0.98,
2026-05-17T03:19:48.453Z,2026-05-17T03:19:47.363Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.77,0.78,0.22,0.23,0.775,0.75,185212.95,110830.35,9782.81,3915.0,2026-05-17T03:19:47.576Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.71,0.72,0.28,0.29,0.715,0.5,152.79254500000002,,135.29,29.51,2026-05-17T03:19:48.453Z,BRTI,77966.26,77935.35,,,,,Polymarket RTDS,77966.87985109497,77929.86498865283,1.07,0.95,
2026-05-17T03:19:52.081Z,2026-05-17T03:19:49.873Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.66,0.67,0.33,0.34,0.665,0.75,185212.95,110830.35,200.0,96.45,2026-05-17T03:19:50.427Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.65,0.66,0.34,0.35,0.655,0.5,152.79254500000002,,255.3,140.8,2026-05-17T03:19:52.081Z,BRTI,77982.34,77935.35,,,,,Polymarket RTDS,77953.4787251272,77929.86498865283,1.02,1.0,
2026-05-17T03:19:54.436Z,2026-05-17T03:19:52.823Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.68,0.69,0.31,0.32,0.685,0.75,185212.95,110830.35,75.0,25.0,2026-05-17T03:19:53.497Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.61,0.62,0.38,0.39,0.615,0.5,152.79254500000002,,134.36,39.34,2026-05-17T03:19:54.436Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77952.3488334926,77929.86498865283,1.08,0.94,
2026-05-17T03:19:55.661Z,2026-05-17T03:19:54.673Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.68,0.69,0.31,0.32,0.685,0.75,185212.95,110830.35,75.0,10.0,2026-05-17T03:19:54.861Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.61,0.62,0.38,0.39,0.615,0.5,152.79254500000002,,126.04,34.25,2026-05-17T03:19:55.661Z,BRTI,77979.61,77935.35,,,,,Polymarket RTDS,77952.54782,77929.86498865283,1.08,0.94,
2026-05-17T03:19:59.688Z,2026-05-17T03:19:57.044Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.68,0.7,0.3,0.32,0.69,0.75,185212.95,110830.35,200.0,1169.43,2026-05-17T03:19:57.669Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.61,0.62,0.38,0.39,0.615,0.5,152.79254500000002,,18.89,61.65,2026-05-17T03:19:59.688Z,BRTI,77982.34,77935.35,,,,,Polymarket RTDS,77952.500385,77929.86498865283,1.0899999999999999,0.94,
2026-05-17T03:20:02.189Z,2026-05-17T03:20:00.427Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.61,0.62,0.38,0.39,0.615,0.61,203684.53,123763.02,603.15,809.97,2026-05-17T03:20:00.999Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.55,0.56,0.44,0.45,0.555,0.5,152.79254500000002,,68.8,57.0,2026-05-17T03:20:02.189Z,BRTI,77968.33,77935.35,,,,,Polymarket RTDS,77948.18420181972,77929.86498865283,1.07,0.9500000000000001,
2026-05-17T03:20:03.553Z,2026-05-17T03:20:02.417Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.58,0.59,0.41,0.42,0.585,0.61,203684.53,123763.02,1289.37,555.43,2026-05-17T03:20:02.662Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.54,0.56,0.44,0.46,0.55,0.5,152.79254500000002,,34.13,128.63,2026-05-17T03:20:03.553Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77945.53472614026,77929.86498865283,1.05,0.98,
2026-05-17T03:20:07.629Z,2026-05-17T03:20:05.431Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.53,0.54,0.46,0.47,0.535,0.61,203684.53,123763.02,569.09,1105.57,2026-05-17T03:20:06.068Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.5,0.53,0.47,0.5,0.515,0.5,152.79254500000002,,10.27,65.0,2026-05-17T03:20:07.629Z,BRTI,77973.28,77935.35,,,,,Polymarket RTDS,77934.91584024021,77929.86498865283,1.04,1.0,
2026-05-17T03:20:10.332Z,2026-05-17T03:20:08.471Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.49,0.5,0.5,0.51,0.495,0.61,203684.53,123763.02,118.0,1184.83,2026-05-17T03:20:09.390Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.48,0.49,0.51,0.52,0.485,0.5,152.79254500000002,,9.99,44.83,2026-05-17T03:20:10.332Z,BRTI,77933.23,77935.35,,,,,Polymarket RTDS,77930.12566753119,77929.86498865283,1.02,1.0,
2026-05-17T03:20:11.603Z,2026-05-17T03:20:10.563Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.48,0.49,0.51,0.52,0.485,0.61,203684.53,123763.02,131.91,1341.83,2026-05-17T03:20:10.763Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.47,0.48,0.52,0.53,0.475,0.5,152.79254500000002,,30.65,79.71,2026-05-17T03:20:11.603Z,BRTI,77933.23,77935.35,,,,,Polymarket RTDS,77930.10471325797,77929.86498865283,1.02,1.0,
2026-05-17T03:20:16.042Z,2026-05-17T03:20:13.126Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.48,0.49,0.51,0.52,0.485,0.61,203684.53,123763.02,2276.06,754.02,2026-05-17T03:20:13.764Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.47,0.5,0.52,0.53,0.485,0.5,152.79254500000002,,147.11,5.0,2026-05-17T03:20:16.042Z,BRTI,77982.34,77935.35,,,,,Polymarket RTDS,77930.09634242144,77929.86498865283,1.02,1.02,
2026-05-17T03:20:18.417Z,2026-05-17T03:20:16.781Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.6,0.61,0.39,0.4,0.605,0.61,203684.53,123763.02,1657.0,75.0,2026-05-17T03:20:17.367Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.6,0.61,0.39,0.4,0.605,0.5,152.79254500000002,,78.4,316.68,2026-05-17T03:20:18.417Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77939.36055068426,77929.86498865283,1.01,1.01,
2026-05-17T03:20:21.604Z,2026-05-17T03:20:19.136Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.61,0.62,0.38,0.39,0.615,0.61,203684.53,123763.02,1505.5,1181.29,2026-05-17T03:20:19.606Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.6,0.61,0.39,0.4,0.605,0.5,152.79254500000002,,50.28,422.27,2026-05-17T03:20:21.604Z,BRTI,77970.81,77935.35,,,,,Polymarket RTDS,77939.96283652895,77929.86498865283,1.02,1.0,
2026-05-17T03:20:23.943Z,2026-05-17T03:20:22.342Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.66,0.67,0.33,0.34,0.665,0.61,203684.53,123763.02,135.0,13.41,2026-05-17T03:20:22.998Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.58,0.59,0.41,0.42,0.585,0.5,152.79254500000002,,103.51,8.0,2026-05-17T03:20:23.943Z,BRTI,77970.81,77935.35,,,,,Polymarket RTDS,77941.1362360759,77929.86498865283,1.09,0.9299999999999999,
2026-05-17T03:20:25.295Z,2026-05-17T03:20:24.176Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.67,0.7,0.3,0.33,0.685,0.61,203684.53,123763.02,1208.17,111.88,2026-05-17T03:20:24.463Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.64,0.65,0.35,0.36,0.645,0.5,152.79254500000002,,98.97,42.8,2026-05-17T03:20:25.295Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77943.695,77929.86498865283,1.06,0.98,
2026-05-17T03:20:29.016Z,2026-05-17T03:20:26.550Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.68,0.7,0.3,0.32,0.69,0.61,203684.53,123763.02,1097.88,73.15,2026-05-17T03:20:27.267Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.64,0.65,0.35,0.36,0.645,0.5,152.79254500000002,,84.17,62.8,2026-05-17T03:20:29.016Z,BRTI,77948.21,77935.35,,,,,Polymarket RTDS,77947.94920697567,77929.86498865283,1.06,0.97,
2026-05-17T03:20:31.642Z,2026-05-17T03:20:29.740Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.69,0.7,0.3,0.31,0.695,0.61,203684.53,123763.02,2564.63,190.0,2026-05-17T03:20:30.394Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.64,0.65,0.35,0.36,0.645,0.69,3920.731728,,97.17,87.23,2026-05-17T03:20:31.642Z,BRTI,77982.34,77935.35,,,,,Polymarket RTDS,77948.0049298407,77929.86498865283,1.06,0.96,
2026-05-17T03:20:34.913Z,2026-05-17T03:20:32.429Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.68,0.7,0.3,0.32,0.69,0.69,223411.37,116428.63,270.18,4575.0,2026-05-17T03:20:32.996Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.57,0.58,0.42,0.43,0.575,0.69,3920.731728,,11.94,214.12,2026-05-17T03:20:34.913Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77948.00737760923,77929.86498865283,1.13,0.8999999999999999,
2026-05-17T03:20:37.429Z,2026-05-17T03:20:35.730Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.59,0.6,0.4,0.41,0.595,0.69,223411.37,116428.63,3148.0,1061.86,2026-05-17T03:20:36.485Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.55,0.56,0.44,0.45,0.555,0.69,3920.731728,,104.0,20.0,2026-05-17T03:20:37.429Z,BRTI,77982.34,77935.35,,,,,Polymarket RTDS,77941.59009690888,77929.86498865283,1.05,0.97,
2026-05-17T03:20:38.843Z,2026-05-17T03:20:37.679Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.6,0.61,0.39,0.4,0.605,0.69,223411.37,116428.63,167.58,967.88,2026-05-17T03:20:37.952Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.55,0.56,0.44,0.45,0.555,0.69,3920.731728,,132.48,12.44,2026-05-17T03:20:38.843Z,BRTI,77959.6,77935.35,,,,,Polymarket RTDS,77941.59009690888,77929.86498865283,1.06,0.9600000000000001,
2026-05-17T03:20:42.447Z,2026-05-17T03:20:40.133Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.6,0.61,0.39,0.4,0.605,0.69,223411.37,116428.63,189.92,51.54,2026-05-17T03:20:40.781Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.56,0.57,0.43,0.44,0.565,0.69,3920.731728,,105.5,36.83,2026-05-17T03:20:42.447Z,BRTI,77971.14,77935.35,,,,,Polymarket RTDS,77941.836865,77929.86498865283,1.05,0.97,
2026-05-17T03:20:45.165Z,2026-05-17T03:20:43.253Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.61,0.62,0.38,0.39,0.615,0.69,223411.37,116428.63,49.56,650.61,2026-05-17T03:20:43.902Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.56,0.57,0.43,0.44,0.565,0.69,3920.731728,,116.48,94.98,2026-05-17T03:20:45.165Z,BRTI,77948.21,77935.35,,,,,Polymarket RTDS,77942.44763670607,77929.86498865283,1.06,0.96,
2026-05-17T03:20:46.552Z,2026-05-17T03:20:45.417Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.6,0.61,0.39,0.4,0.605,0.69,223411.37,116428.63,200.0,973.0,2026-05-17T03:20:45.625Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.56,0.57,0.43,0.44,0.565,0.69,3920.731728,,121.48,88.49,2026-05-17T03:20:46.552Z,BRTI,77948.01,77935.35,,,,,Polymarket RTDS,77942.38791725549,77929.86498865283,1.05,0.97,
2026-05-17T03:20:48.535Z,2026-05-17T03:20:47.412Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.6,0.61,0.39,0.4,0.605,0.69,223411.37,116428.63,1457.72,667.45,2026-05-17T03:20:47.653Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.56,0.57,0.43,0.44,0.565,0.69,3920.731728,,107.91,27.22,2026-05-17T03:20:48.535Z,BRTI,77959.6,77935.35,,,,,Polymarket RTDS,77942.3901022555,77929.86498865283,1.05,0.97,
2026-05-17T03:20:50.647Z,2026-05-17T03:20:49.411Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.61,0.63,0.37,0.39,0.62,0.69,223411.37,116428.63,135.63,165.18,2026-05-17T03:20:49.729Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.56,0.57,0.43,0.44,0.565,0.69,3920.731728,,165.26,24.42,2026-05-17T03:20:50.647Z,BRTI,77933.7,77935.35,,,,,Polymarket RTDS,77942.4135972555,77929.86498865283,1.07,0.96,
2026-05-17T03:20:52.547Z,2026-05-17T03:20:51.404Z,KXBTC15M-26MAY162330-30,BTC price up in next 15 mins?,KXBTC15M-26MAY162330,2026-05-17T03:30:00Z,active,0.61,0.62,0.38,0.39,0.615,0.69,223411.37,116428.63,150.39,927.95,2026-05-17T03:20:51.646Z,btc-updown-15m-1778987700,"Bitcoin Up or Down - May 16, 11:15PM-11:30PM ET",btc-updown-15m-1778987700,2026-05-17T03:30:00Z,,0.56,0.57,0.43,0.44,0.565,0.69,3920.731728,,165.14,14.33,2026-05-17T03:20:52.547Z,BRTI,77933.23,77935.35,,,,,Polymarket RTDS,77942.4173122555,77929.86498865283,1.06,0.96,
