timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,kalshi_btc_60_sma,kalshi_btc_60_sma_sample_count,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T10:00:20.441Z,2026-05-17T10:00:19.952Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.45,0.46,0.54,0.55,0.455,0.45,2372.54,2323.54,929.38,2604.5,2026-05-17T10:00:20.005Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.41,0.42,0.58,0.59,0.415,0.51,172.326468,,122.56,23.67,2026-05-17T10:00:20.005Z,BRTI,78245.47,78228.9,78252.14033333333,60,Polymarket RTDS,78220.30584226793,78219.106845,1.05,0.97,
2026-05-17T10:00:22.514Z,2026-05-17T10:00:21.954Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.45,0.46,0.54,0.55,0.455,0.45,2372.54,2323.54,465.17,2661.01,2026-05-17T10:00:22.011Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.41,0.42,0.58,0.59,0.415,0.51,172.326468,,188.74,25.18,2026-05-17T10:00:22.011Z,BRTI,78223.74,78228.9,78234.60500000001,2,Polymarket RTDS,78220.00806990551,78219.106845,1.05,0.97,
2026-05-17T10:00:24.768Z,2026-05-17T10:00:23.961Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.45,0.46,0.54,0.55,0.455,0.45,2372.54,2323.54,625.0,2571.49,2026-05-17T10:00:24.013Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.41,0.42,0.58,0.59,0.415,0.51,172.326468,,124.54,12.0,2026-05-17T10:00:24.013Z,BRTI,78223.11,78228.9,78230.77333333333,3,Polymarket RTDS,78219.92704712498,78219.106845,1.05,0.97,
2026-05-17T10:00:26.481Z,2026-05-17T10:00:25.969Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.44,0.45,0.55,0.56,0.445,0.45,2372.54,2323.54,878.61,10.0,2026-05-17T10:00:26.016Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.42,0.43,0.57,0.58,0.425,0.51,172.326468,,14.25,71.73,2026-05-17T10:00:26.016Z,BRTI,78227.07,78228.9,78229.8475,4,Polymarket RTDS,78219.96261503156,78219.106845,1.03,0.99,
2026-05-17T10:00:28.478Z,2026-05-17T10:00:27.962Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.44,0.46,0.54,0.56,0.45,0.45,2372.54,2323.54,343.89,203.66,2026-05-17T10:00:28.013Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.42,0.43,0.57,0.58,0.425,0.51,172.326468,,184.21,31.29,2026-05-17T10:00:28.013Z,BRTI,78227.07,78228.9,78229.292,5,Polymarket RTDS,78220.00202958529,78219.106845,1.04,0.99,
2026-05-17T10:00:30.551Z,2026-05-17T10:00:29.949Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.49,0.5,0.5,0.51,0.495,0.45,2372.54,2323.54,559.73,87.07,2026-05-17T10:00:29.998Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.43,0.44,0.56,0.57,0.435,0.51,172.326468,,15.98,157.37,2026-05-17T10:00:29.998Z,BRTI,78227.09,78228.9,78228.925,6,Polymarket RTDS,78221.118885,78219.106845,1.0699999999999998,0.95,
2026-05-17T10:00:32.502Z,2026-05-17T10:00:31.974Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.49,0.5,0.5,0.51,0.495,0.45,2372.54,2323.54,990.84,67.75,2026-05-17T10:00:32.047Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.43,0.44,0.56,0.57,0.435,0.51,172.326468,,404.55,46.0,2026-05-17T10:00:32.047Z,BRTI,78224.65,78228.9,78228.31428571428,7,Polymarket RTDS,78224.964735,78219.106845,1.0699999999999998,0.95,
2026-05-17T10:00:34.478Z,2026-05-17T10:00:33.966Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.49,0.5,0.5,0.51,0.495,0.45,2372.54,2323.54,789.62,24.07,2026-05-17T10:00:34.015Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.46,0.47,0.53,0.54,0.46499999999999997,0.51,172.326468,,308.36,180.75,2026-05-17T10:00:34.015Z,BRTI,78223.77,78228.9,78227.74625,8,Polymarket RTDS,78226.452225,78219.106845,1.04,0.98,
2026-05-17T10:00:37.673Z,2026-05-17T10:00:35.955Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.5,0.51,0.49,0.5,0.505,0.45,2372.54,2323.54,559.0,1135.17,2026-05-17T10:00:36.000Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.46,0.47,0.53,0.54,0.46499999999999997,0.51,172.326468,,251.9,159.7,2026-05-17T10:00:36.000Z,BRTI,78223.77,78228.9,78227.30444444444,9,Polymarket RTDS,78226.495585,78219.106845,1.05,0.97,
2026-05-17T10:00:38.828Z,2026-05-17T10:00:38.154Z,KXBTC15M-26MAY170615-15,BTC price up in next 15 mins?,KXBTC15M-26MAY170615,2026-05-17T10:15:00Z,active,0.53,0.54,0.46,0.47,0.535,0.45,2372.54,2323.54,674.0,0.58,2026-05-17T10:00:38.211Z,btc-updown-15m-1779012000,"Bitcoin Up or Down - May 17, 6:00AM-6:15AM ET",btc-updown-15m-1779012000,2026-05-17T10:15:00Z,,0.46,0.47,0.53,0.54,0.46499999999999997,0.51,172.326468,,172.3,119.15,2026-05-17T10:00:38.211Z,BRTI,78227.07,78228.9,78227.281,10,Polymarket RTDS,78226.579595,78219.106845,1.08,0.94,
