timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-18T02:02:37.679Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.43,0.45,0.42,0.43,0.57,0.58,0.44,0.45,0.55,0.56,buy_kalshi_yes_buy_polymarket_no,0.43,0.56,0.43434343434343436,0.5656565656565657,0.010101010101010166,1.0101010101010102
2026-05-18T02:02:39.620Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.45,0.45,0.44,0.45,0.55,0.56,0.44,0.45,0.55,0.56,,,,,,0.0,
2026-05-18T02:02:41.823Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.45,0.48,0.44,0.45,0.55,0.56,0.47,0.48,0.52,0.53,buy_kalshi_yes_buy_polymarket_no,0.45,0.53,0.45918367346938777,0.5408163265306123,0.020408163265306145,1.0204081632653061
2026-05-18T02:02:43.857Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.47,0.48,0.46,0.47,0.53,0.54,0.47,0.48,0.52,0.53,,,,,,0.0,
2026-05-18T02:02:45.681Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.47,0.48,0.46,0.47,0.53,0.54,0.47,0.48,0.52,0.53,,,,,,0.0,
2026-05-18T02:02:47.680Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.5,0.55,0.49,0.5,0.5,0.51,0.54,0.55,0.45,0.46,buy_kalshi_yes_buy_polymarket_no,0.5,0.46,0.5208333333333334,0.4791666666666667,0.04166666666666674,1.0416666666666667
2026-05-18T02:02:49.911Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.5,0.55,0.49,0.5,0.5,0.51,0.54,0.55,0.45,0.46,buy_kalshi_yes_buy_polymarket_no,0.5,0.46,0.5208333333333334,0.4791666666666667,0.04166666666666674,1.0416666666666667
2026-05-18T02:02:51.939Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.5,0.55,0.49,0.5,0.5,0.51,0.54,0.55,0.45,0.46,buy_kalshi_yes_buy_polymarket_no,0.5,0.46,0.5208333333333334,0.4791666666666667,0.04166666666666674,1.0416666666666667
2026-05-18T02:02:54.089Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.53,0.56,0.52,0.53,0.47,0.48,0.54,0.56,0.44,0.46,buy_kalshi_yes_buy_polymarket_no,0.53,0.46,0.5353535353535354,0.4646464646464647,0.010101010101010166,1.0101010101010102
2026-05-18T02:02:56.306Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.53,0.56,0.52,0.53,0.47,0.48,0.55,0.56,0.44,0.45,buy_kalshi_yes_buy_polymarket_no,0.53,0.45,0.5408163265306123,0.45918367346938777,0.020408163265306145,1.0204081632653061
2026-05-18T02:02:58.739Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.51,0.54,0.5,0.51,0.49,0.5,0.53,0.54,0.46,0.47,buy_kalshi_yes_buy_polymarket_no,0.51,0.47,0.5204081632653061,0.47959183673469385,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:00.403Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.51,0.54,0.5,0.51,0.49,0.5,0.53,0.54,0.46,0.47,buy_kalshi_yes_buy_polymarket_no,0.51,0.47,0.5204081632653061,0.47959183673469385,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:02.585Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.52,0.55,0.51,0.52,0.48,0.49,0.54,0.55,0.45,0.46,buy_kalshi_yes_buy_polymarket_no,0.52,0.46,0.5306122448979592,0.46938775510204084,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:04.880Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.52,0.56,0.51,0.52,0.48,0.49,0.55,0.56,0.44,0.45,buy_kalshi_yes_buy_polymarket_no,0.52,0.45,0.5360824742268041,0.4639175257731959,0.030927835051546504,1.0309278350515465
2026-05-18T02:03:07.132Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.53,0.56,0.52,0.53,0.47,0.48,0.55,0.56,0.44,0.45,buy_kalshi_yes_buy_polymarket_no,0.53,0.45,0.5408163265306123,0.45918367346938777,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:08.804Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.54,0.56,0.53,0.54,0.46,0.47,0.55,0.56,0.44,0.45,buy_kalshi_yes_buy_polymarket_no,0.54,0.45,0.5454545454545455,0.4545454545454546,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:11.056Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.54,0.56,0.53,0.54,0.46,0.47,0.55,0.56,0.44,0.45,buy_kalshi_yes_buy_polymarket_no,0.54,0.45,0.5454545454545455,0.4545454545454546,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:12.986Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.55,0.58,0.54,0.55,0.45,0.46,0.57,0.58,0.42,0.43,buy_kalshi_yes_buy_polymarket_no,0.55,0.43,0.5612244897959184,0.4387755102040816,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:15.056Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.53,0.57,0.52,0.53,0.47,0.48,0.56,0.57,0.43,0.44,buy_kalshi_yes_buy_polymarket_no,0.53,0.44,0.5463917525773196,0.4536082474226804,0.030927835051546504,1.0309278350515465
2026-05-18T02:03:17.007Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.54,0.57,0.53,0.54,0.46,0.47,0.56,0.57,0.43,0.44,buy_kalshi_yes_buy_polymarket_no,0.54,0.44,0.5510204081632654,0.4489795918367347,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:19.028Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.55,0.57,0.54,0.55,0.45,0.46,0.56,0.57,0.43,0.44,buy_kalshi_yes_buy_polymarket_no,0.55,0.44,0.5555555555555556,0.4444444444444445,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:21.111Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.57,0.62,0.56,0.57,0.43,0.44,0.61,0.62,0.38,0.39,buy_kalshi_yes_buy_polymarket_no,0.57,0.39,0.59375,0.40625000000000006,0.04166666666666674,1.0416666666666667
2026-05-18T02:03:23.018Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.6,0.63,0.59,0.6,0.4,0.41,0.62,0.63,0.37,0.38,buy_kalshi_yes_buy_polymarket_no,0.6,0.38,0.6122448979591837,0.3877551020408163,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:25.234Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.6,0.63,0.59,0.6,0.4,0.41,0.62,0.63,0.37,0.38,buy_kalshi_yes_buy_polymarket_no,0.6,0.38,0.6122448979591837,0.3877551020408163,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:27.366Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.62,0.65,0.61,0.62,0.38,0.39,0.64,0.65,0.35,0.36,buy_kalshi_yes_buy_polymarket_no,0.62,0.36,0.6326530612244898,0.3673469387755102,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:29.399Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.65,0.67,0.64,0.65,0.35,0.36,0.66,0.67,0.33,0.34,buy_kalshi_yes_buy_polymarket_no,0.65,0.34,0.6565656565656566,0.3434343434343435,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:31.428Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.6,0.65,0.59,0.6,0.4,0.41,0.64,0.65,0.35,0.36,buy_kalshi_yes_buy_polymarket_no,0.6,0.36,0.625,0.375,0.04166666666666674,1.0416666666666667
2026-05-18T02:03:33.573Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.63,0.64,0.62,0.63,0.37,0.38,0.63,0.64,0.36,0.37,,,,,,0.0,
2026-05-18T02:03:35.549Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.64,0.67,0.63,0.64,0.36,0.37,0.66,0.67,0.33,0.34,buy_kalshi_yes_buy_polymarket_no,0.64,0.34,0.653061224489796,0.34693877551020413,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:37.484Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.65,0.67,0.64,0.65,0.35,0.36,0.66,0.67,0.33,0.34,buy_kalshi_yes_buy_polymarket_no,0.65,0.34,0.6565656565656566,0.3434343434343435,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:39.546Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.65,0.67,0.64,0.65,0.35,0.36,0.66,0.67,0.33,0.34,buy_kalshi_yes_buy_polymarket_no,0.65,0.34,0.6565656565656566,0.3434343434343435,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:41.310Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.65,0.67,0.64,0.65,0.35,0.36,0.66,0.67,0.33,0.34,buy_kalshi_yes_buy_polymarket_no,0.65,0.34,0.6565656565656566,0.3434343434343435,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:43.497Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.66,0.67,0.65,0.66,0.34,0.35,0.66,0.67,0.33,0.34,,,,,,0.0,
2026-05-18T02:03:45.525Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.66,0.67,0.65,0.66,0.34,0.35,0.66,0.67,0.33,0.34,,,,,,0.0,
2026-05-18T02:03:47.677Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.67,0.67,0.66,0.67,0.33,0.34,0.66,0.67,0.33,0.34,,,,,,0.0,
2026-05-18T02:03:49.593Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.67,0.69,0.66,0.67,0.33,0.34,0.68,0.69,0.31,0.32,buy_kalshi_yes_buy_polymarket_no,0.67,0.32,0.6767676767676768,0.32323232323232326,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:51.868Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.67,0.69,0.66,0.67,0.33,0.34,0.68,0.69,0.31,0.32,buy_kalshi_yes_buy_polymarket_no,0.67,0.32,0.6767676767676768,0.32323232323232326,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:53.793Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.67,0.69,0.66,0.67,0.33,0.34,0.68,0.69,0.31,0.32,buy_kalshi_yes_buy_polymarket_no,0.67,0.32,0.6767676767676768,0.32323232323232326,0.010101010101010166,1.0101010101010102
2026-05-18T02:03:56.361Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.66,0.69,0.64,0.66,0.34,0.36,0.68,0.69,0.31,0.32,buy_kalshi_yes_buy_polymarket_no,0.66,0.32,0.6734693877551021,0.326530612244898,0.020408163265306145,1.0204081632653061
2026-05-18T02:03:58.491Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.66,0.69,0.65,0.66,0.34,0.35,0.68,0.69,0.31,0.32,buy_kalshi_yes_buy_polymarket_no,0.66,0.32,0.6734693877551021,0.326530612244898,0.020408163265306145,1.0204081632653061
2026-05-18T02:04:00.824Z,KXBTC15M-26MAY172215-15,btc-updown-15m-1779069600,0.66,0.68,0.65,0.66,0.34,0.35,0.67,0.68,0.32,0.33,buy_kalshi_yes_buy_polymarket_no,0.66,0.33,0.6666666666666667,0.33333333333333337,0.010101010101010166,1.0101010101010102
