timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,kalshi_btc_60_sma,kalshi_btc_60_sma_sample_count,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T04:45:22.949Z,2026-05-17T04:45:22.460Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.55,0.56,0.44,0.45,0.555,0.54,8515.86,5842.03,417.48,2647.44,2026-05-17T04:45:22.507Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.45,0.5,0.5,0.55,0.475,0.47,416.758115,,275.94,68.58,2026-05-17T04:45:22.507Z,BRTI,78157.55,78158.51,78155.8695,60,Polymarket RTDS,78159.03034708052,78151.724095,1.11,0.95,
2026-05-17T04:45:24.991Z,2026-05-17T04:45:24.460Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.55,0.56,0.44,0.45,0.555,0.54,8515.86,5842.03,703.0,2309.67,2026-05-17T04:45:24.510Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.48,0.49,0.51,0.52,0.485,0.47,416.758115,,29.8,35.0,2026-05-17T04:45:24.510Z,BRTI,78162.28,78158.51,78159.91500000001,2,Polymarket RTDS,78161.73748288257,78151.724095,1.08,0.94,
2026-05-17T04:45:26.976Z,2026-05-17T04:45:26.469Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.55,0.56,0.44,0.45,0.555,0.54,8515.86,5842.03,638.01,668.48,2026-05-17T04:45:26.523Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.48,0.49,0.51,0.52,0.485,0.47,416.758115,,25.74,5.0,2026-05-17T04:45:26.523Z,BRTI,78157.54,78158.51,78159.12333333334,3,Polymarket RTDS,78161.93852838554,78151.724095,1.08,0.94,
2026-05-17T04:45:28.988Z,2026-05-17T04:45:28.450Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.56,0.57,0.43,0.44,0.565,0.54,8515.86,5842.03,601.0,21.0,2026-05-17T04:45:28.495Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.5,0.51,0.49,0.5,0.505,0.47,416.758115,,165.94,92.16,2026-05-17T04:45:28.495Z,BRTI,78157.54,78158.51,78158.7275,4,Polymarket RTDS,78161.62647754003,78151.724095,1.0699999999999998,0.95,
2026-05-17T04:45:30.988Z,2026-05-17T04:45:30.461Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.56,0.58,0.42,0.44,0.5700000000000001,0.54,8515.86,5842.03,651.0,125.0,2026-05-17T04:45:30.512Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.5,0.51,0.49,0.5,0.505,0.47,416.758115,,166.3,83.82,2026-05-17T04:45:30.512Z,BRTI,78157.38,78158.51,78158.458,5,Polymarket RTDS,78161.72721724701,78151.724095,1.08,0.95,
2026-05-17T04:45:33.015Z,2026-05-17T04:45:32.463Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.57,0.58,0.42,0.43,0.575,0.54,8515.86,5842.03,559.0,75.0,2026-05-17T04:45:32.511Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.5,0.51,0.49,0.5,0.505,0.47,416.758115,,149.3,7.91,2026-05-17T04:45:32.511Z,BRTI,78159.71,78158.51,78158.66666666667,6,Polymarket RTDS,78163.19241045829,78151.724095,1.08,0.94,
2026-05-17T04:45:34.963Z,2026-05-17T04:45:34.476Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.58,0.59,0.41,0.42,0.585,0.54,8515.86,5842.03,623.73,100.24,2026-05-17T04:45:34.521Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.52,0.53,0.47,0.48,0.525,0.47,416.758115,,25.0,19.29,2026-05-17T04:45:34.521Z,BRTI,78157.38,78158.51,78158.48285714285,7,Polymarket RTDS,78162.9514107983,78151.724095,1.0699999999999998,0.95,
2026-05-17T04:45:36.963Z,2026-05-17T04:45:36.472Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.59,0.61,0.39,0.41,0.6,0.54,8515.86,5842.03,5486.34,433.0,2026-05-17T04:45:36.522Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.52,0.53,0.47,0.48,0.525,0.47,416.758115,,158.96,4.17,2026-05-17T04:45:36.522Z,BRTI,78158.82,78158.51,78158.525,8,Polymarket RTDS,78163.17019678747,78151.724095,1.0899999999999999,0.94,
2026-05-17T04:45:38.932Z,2026-05-17T04:45:38.457Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.6,0.61,0.39,0.4,0.605,0.54,8515.86,5842.03,662.0,79.18,2026-05-17T04:45:38.505Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.56,0.57,0.43,0.44,0.565,0.47,416.758115,,2.72,49.05,2026-05-17T04:45:38.505Z,BRTI,78162.28,78158.51,78158.94222222222,9,Polymarket RTDS,78164.5916721588,78151.724095,1.05,0.97,
2026-05-17T04:45:40.940Z,2026-05-17T04:45:40.465Z,KXBTC15M-26MAY170100-00,BTC price up in next 15 mins?,KXBTC15M-26MAY170100,2026-05-17T05:00:00Z,active,0.62,0.63,0.37,0.38,0.625,0.54,8515.86,5842.03,212.85,179.16,2026-05-17T04:45:40.510Z,btc-updown-15m-1778993100,"Bitcoin Up or Down - May 17, 12:45AM-1:00AM ET",btc-updown-15m-1778993100,2026-05-17T05:00:00Z,,0.56,0.57,0.43,0.44,0.565,0.47,416.758115,,0.44,64.72,2026-05-17T04:45:40.510Z,BRTI,78160.84,78158.51,78159.13200000001,10,Polymarket RTDS,78166.351655978,78151.724095,1.07,0.95,
