timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-16T17:00:31.778Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.525,0.68,0.69,0.31,0.32,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.32,0.53,0.3764705882352941,0.6235294117647059,0.17647058823529393,1.176470588235294
2026-05-16T17:00:31.870Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.525,0.68,0.69,0.31,0.32,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.32,0.53,0.3764705882352941,0.6235294117647059,0.17647058823529393,1.176470588235294
2026-05-16T17:00:34.797Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.525,0.68,0.69,0.31,0.32,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.32,0.53,0.3764705882352941,0.6235294117647059,0.17647058823529393,1.176470588235294
2026-05-16T17:00:35.815Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.525,0.68,0.69,0.31,0.32,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.32,0.53,0.3764705882352941,0.6235294117647059,0.17647058823529393,1.176470588235294
2026-05-16T17:00:36.602Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.525,0.68,0.69,0.31,0.32,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.32,0.53,0.3764705882352941,0.6235294117647059,0.17647058823529393,1.176470588235294
2026-05-16T17:00:38.800Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.525,0.68,0.69,0.31,0.32,0.52,0.53,0.47,0.48,buy_kalshi_no_buy_polymarket_yes,0.32,0.53,0.3764705882352941,0.6235294117647059,0.17647058823529393,1.176470588235294
2026-05-16T17:00:40.513Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.535,0.68,0.69,0.31,0.32,0.53,0.54,0.46,0.47,buy_kalshi_no_buy_polymarket_yes,0.32,0.54,0.3720930232558139,0.627906976744186,0.16279069767441845,1.1627906976744184
2026-05-16T17:00:42.161Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.535,0.68,0.69,0.31,0.32,0.53,0.54,0.46,0.47,buy_kalshi_no_buy_polymarket_yes,0.32,0.54,0.3720930232558139,0.627906976744186,0.16279069767441845,1.1627906976744184
2026-05-16T17:00:40.791Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.535,0.68,0.69,0.31,0.32,0.53,0.54,0.46,0.47,buy_kalshi_no_buy_polymarket_yes,0.32,0.54,0.3720930232558139,0.627906976744186,0.16279069767441845,1.1627906976744184
2026-05-16T17:00:45.562Z,KXBTC15M-26MAY161315-15,btc-updown-15m-1778950800,0.685,0.545,0.68,0.69,0.31,0.32,0.54,0.55,0.45,0.46,buy_kalshi_no_buy_polymarket_yes,0.32,0.55,0.36781609195402293,0.632183908045977,0.14942528735632177,1.1494252873563218
