timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-16T14:54:13.155Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0225,0.435,0.022,0.023,0.977,0.978,0.43,0.44,0.95,0.96,buy_kalshi_yes_buy_polymarket_no,0.023,0.96,0.023397761953204477,0.9766022380467955,0.01729399796541209,1.017293997965412
2026-05-16T14:54:19.447Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0225,0.435,0.022,0.023,0.977,0.978,0.43,0.44,0.95,0.96,buy_kalshi_yes_buy_polymarket_no,0.023,0.96,0.023397761953204477,0.9766022380467955,0.01729399796541209,1.017293997965412
2026-05-16T14:54:48.829Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.035500000000000004,0.435,0.034,0.037,0.963,0.966,0.43,0.44,0.96,0.97,,,,,,0.0,
2026-05-16T14:56:56.426Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0445,0.235,0.042,0.047,0.953,0.958,0.23,0.24,0.954,0.955,,,,,,0.0,
2026-05-16T14:57:26.857Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0335,0.235,0.032,0.035,0.965,0.968,0.23,0.24,0.991,0.992,,,,,,0.0,
2026-05-16T14:57:28.867Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.991,buy_kalshi_yes_buy_polymarket_no,0.005,0.991,0.0050200803212851405,0.9949799196787149,0.004016064257028162,1.0040160642570282
2026-05-16T14:57:30.907Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.993,buy_kalshi_yes_buy_polymarket_no,0.005,0.993,0.00501002004008016,0.9949899799599199,0.002004008016031955,1.002004008016032
2026-05-16T14:57:32.841Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.993,buy_kalshi_yes_buy_polymarket_no,0.005,0.993,0.00501002004008016,0.9949899799599199,0.002004008016031955,1.002004008016032
2026-05-16T14:57:34.838Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.993,buy_kalshi_yes_buy_polymarket_no,0.005,0.993,0.00501002004008016,0.9949899799599199,0.002004008016031955,1.002004008016032
2026-05-16T14:57:37.059Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.994,buy_kalshi_yes_buy_polymarket_no,0.005,0.994,0.005005005005005005,0.994994994994995,0.0010010010010010895,1.001001001001001
2026-05-16T14:57:38.832Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.994,buy_kalshi_yes_buy_polymarket_no,0.005,0.994,0.005005005005005005,0.994994994994995,0.0010010010010010895,1.001001001001001
2026-05-16T14:57:40.914Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.994,buy_kalshi_yes_buy_polymarket_no,0.005,0.994,0.005005005005005005,0.994994994994995,0.0010010010010010895,1.001001001001001
2026-05-16T14:57:42.863Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.99,0.996,,,,,,0.0,
2026-05-16T14:57:44.838Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.991,0.996,,,,,,0.0,
2026-05-16T14:57:46.836Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.991,0.996,,,,,,0.0,
2026-05-16T14:57:48.899Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.992,0.995,,,,,,0.0,
2026-05-16T14:57:50.846Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.993,0.995,,,,,,0.0,
2026-05-16T14:57:52.825Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.991,0.995,,,,,,0.0,
2026-05-16T14:57:54.917Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.992,0.995,,,,,,0.0,
2026-05-16T14:57:56.892Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0045000000000000005,0.235,0.004,0.005,0.995,0.996,0.23,0.24,0.992,0.995,,,,,,0.0,
2026-05-16T14:57:58.940Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.993,0.995,buy_kalshi_yes_buy_polymarket_no,0.003,0.995,0.003006012024048096,0.996993987975952,0.002004008016031955,1.002004008016032
2026-05-16T14:58:01.947Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.993,0.995,buy_kalshi_yes_buy_polymarket_no,0.003,0.995,0.003006012024048096,0.996993987975952,0.002004008016031955,1.002004008016032
2026-05-16T14:58:02.836Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.992,0.993,buy_kalshi_yes_buy_polymarket_no,0.003,0.993,0.0030120481927710845,0.9969879518072289,0.004016064257028162,1.0040160642570282
2026-05-16T14:58:04.822Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.992,0.995,buy_kalshi_yes_buy_polymarket_no,0.003,0.995,0.003006012024048096,0.996993987975952,0.002004008016031955,1.002004008016032
2026-05-16T14:58:06.833Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.998,0.999,,,,,,0.0,
2026-05-16T14:58:08.828Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.998,0.999,,,,,,0.0,
2026-05-16T14:58:10.836Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.995,0.997,,,,,,0.0,
2026-05-16T14:58:12.838Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.994,0.997,,,,,,0.0,
2026-05-16T14:58:14.834Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.995,0.997,,,,,,0.0,
2026-05-16T14:58:16.850Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.998,0.999,,,,,,0.0,
2026-05-16T14:58:18.846Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.998,0.999,,,,,,0.0,
2026-05-16T14:58:20.878Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.996,0.998,,,,,,0.0,
2026-05-16T14:58:22.932Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.996,0.998,,,,,,0.0,
2026-05-16T14:58:24.964Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.996,0.999,,,,,,0.0,
2026-05-16T14:58:26.949Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0025,0.235,0.002,0.003,0.997,0.998,0.23,0.24,0.996,0.997,,,,,,0.0,
2026-05-16T14:58:28.931Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0015,0.235,0.001,0.002,0.998,0.999,0.23,0.24,0.996,0.999,,,,,,0.0,
2026-05-16T14:58:31.053Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0015,0.235,0.001,0.002,0.998,0.999,0.23,0.24,0.996,0.998,,,,,,0.0,
2026-05-16T14:58:32.908Z,KXBTC15M-26MAY161100-00,btc-updown-15m-1778942700,0.0015,0.235,0.001,0.002,0.998,0.999,0.23,0.24,0.996,0.997,buy_kalshi_yes_buy_polymarket_no,0.002,0.997,0.002002002002002002,0.997997997997998,0.0010010010010010895,1.001001001001001
