timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-18T01:45:25.029Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.48,0.46,0.46,0.48,0.52,0.54,0.45,0.46,0.54,0.55,,,,,,0.0,
2026-05-18T01:45:27.255Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.47,0.47,0.46,0.47,0.53,0.54,0.46,0.47,0.53,0.54,,,,,,0.0,
2026-05-18T01:45:29.207Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.47,0.46,0.46,0.47,0.53,0.54,0.45,0.46,0.54,0.55,,,,,,0.0,
2026-05-18T01:45:31.182Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.47,0.46,0.45,0.47,0.53,0.55,0.45,0.46,0.54,0.55,,,,,,0.0,
2026-05-18T01:45:33.310Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.45,0.44,0.44,0.45,0.55,0.56,0.43,0.44,0.56,0.57,,,,,,0.0,
2026-05-18T01:45:35.530Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.44,0.42,0.43,0.44,0.56,0.57,0.41,0.42,0.58,0.59,buy_kalshi_no_buy_polymarket_yes,0.57,0.42,0.5757575757575757,0.42424242424242425,0.010101010101010166,1.0101010101010102
2026-05-18T01:45:37.443Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.43,0.41,0.42,0.43,0.57,0.58,0.4,0.41,0.59,0.6,buy_kalshi_no_buy_polymarket_yes,0.58,0.41,0.5858585858585859,0.41414141414141414,0.010101010101010166,1.0101010101010102
2026-05-18T01:45:39.670Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.43,0.41,0.42,0.43,0.57,0.58,0.4,0.41,0.59,0.6,buy_kalshi_no_buy_polymarket_yes,0.58,0.41,0.5858585858585859,0.41414141414141414,0.010101010101010166,1.0101010101010102
2026-05-18T01:45:41.809Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.43,0.41,0.42,0.43,0.57,0.58,0.4,0.41,0.59,0.6,buy_kalshi_no_buy_polymarket_yes,0.58,0.41,0.5858585858585859,0.41414141414141414,0.010101010101010166,1.0101010101010102
2026-05-18T01:45:43.735Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.42,0.41,0.41,0.42,0.58,0.59,0.4,0.41,0.59,0.6,,,,,,0.0,
2026-05-18T01:45:45.816Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.42,0.41,0.41,0.42,0.58,0.59,0.4,0.41,0.59,0.6,,,,,,0.0,
2026-05-18T01:45:47.993Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.38,0.38,0.37,0.38,0.62,0.63,0.37,0.38,0.62,0.63,,,,,,0.0,
2026-05-18T01:45:49.560Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.35,0.34,0.34,0.35,0.65,0.66,0.33,0.34,0.66,0.67,,,,,,0.0,
2026-05-18T01:45:51.851Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.35,0.33,0.33,0.35,0.65,0.67,0.32,0.33,0.67,0.68,,,,,,0.0,
2026-05-18T01:45:54.343Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.37,0.35,0.36,0.37,0.63,0.64,0.34,0.35,0.65,0.66,buy_kalshi_no_buy_polymarket_yes,0.64,0.35,0.6464646464646465,0.35353535353535354,0.010101010101010166,1.0101010101010102
2026-05-18T01:45:56.240Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.36,0.34,0.35,0.36,0.64,0.65,0.33,0.34,0.66,0.67,buy_kalshi_no_buy_polymarket_yes,0.65,0.34,0.6565656565656566,0.3434343434343435,0.010101010101010166,1.0101010101010102
2026-05-18T01:45:58.248Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.34,0.32,0.33,0.34,0.66,0.67,0.31,0.32,0.68,0.69,buy_kalshi_no_buy_polymarket_yes,0.67,0.32,0.6767676767676768,0.32323232323232326,0.010101010101010166,1.0101010101010102
2026-05-18T01:46:00.451Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.34,0.31,0.33,0.34,0.66,0.67,0.29,0.31,0.69,0.71,buy_kalshi_no_buy_polymarket_yes,0.67,0.31,0.6836734693877552,0.3163265306122449,0.020408163265306145,1.0204081632653061
2026-05-18T01:46:02.856Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.42,0.36,0.41,0.42,0.58,0.59,0.35,0.36,0.64,0.65,buy_kalshi_no_buy_polymarket_yes,0.59,0.36,0.6210526315789474,0.37894736842105264,0.05263157894736836,1.0526315789473684
2026-05-18T01:46:05.132Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.39,0.37,0.38,0.39,0.61,0.62,0.36,0.37,0.63,0.64,buy_kalshi_no_buy_polymarket_yes,0.62,0.37,0.6262626262626263,0.37373737373737376,0.010101010101010166,1.0101010101010102
2026-05-18T01:46:07.520Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.45,0.41,0.44,0.45,0.55,0.56,0.39,0.41,0.59,0.61,buy_kalshi_no_buy_polymarket_yes,0.56,0.41,0.577319587628866,0.422680412371134,0.030927835051546504,1.0309278350515465
2026-05-18T01:46:09.664Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.45,0.43,0.44,0.45,0.55,0.56,0.42,0.43,0.57,0.58,buy_kalshi_no_buy_polymarket_yes,0.56,0.43,0.5656565656565657,0.43434343434343436,0.010101010101010166,1.0101010101010102
2026-05-18T01:46:11.325Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.43,0.41,0.42,0.43,0.57,0.58,0.4,0.41,0.59,0.6,buy_kalshi_no_buy_polymarket_yes,0.58,0.41,0.5858585858585859,0.41414141414141414,0.010101010101010166,1.0101010101010102
2026-05-18T01:46:13.591Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.5,0.48,0.49,0.5,0.5,0.51,0.47,0.48,0.52,0.53,buy_kalshi_no_buy_polymarket_yes,0.51,0.48,0.5151515151515151,0.48484848484848486,0.010101010101010166,1.0101010101010102
2026-05-18T01:46:15.520Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.49,0.48,0.48,0.49,0.51,0.52,0.47,0.48,0.52,0.53,,,,,,0.0,
2026-05-18T01:46:17.634Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.49,0.46,0.48,0.49,0.51,0.52,0.45,0.46,0.54,0.55,buy_kalshi_no_buy_polymarket_yes,0.52,0.46,0.5306122448979592,0.46938775510204084,0.020408163265306145,1.0204081632653061
2026-05-18T01:46:19.325Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.49,0.46,0.48,0.49,0.51,0.52,0.45,0.46,0.54,0.55,buy_kalshi_no_buy_polymarket_yes,0.52,0.46,0.5306122448979592,0.46938775510204084,0.020408163265306145,1.0204081632653061
2026-05-18T01:46:21.555Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.52,0.49,0.51,0.52,0.48,0.49,0.48,0.49,0.51,0.52,buy_kalshi_no_buy_polymarket_yes,0.49,0.49,0.5,0.5,0.020408163265306145,1.0204081632653061
2026-05-18T01:46:23.658Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.52,0.5,0.51,0.52,0.48,0.49,0.49,0.5,0.5,0.51,buy_kalshi_no_buy_polymarket_yes,0.49,0.5,0.494949494949495,0.5050505050505051,0.010101010101010166,1.0101010101010102
2026-05-18T01:46:25.716Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.51,0.5,0.5,0.51,0.49,0.5,0.49,0.5,0.5,0.51,,,,,,0.0,
2026-05-18T01:46:27.628Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.51,0.53,0.5,0.51,0.49,0.5,0.52,0.53,0.47,0.48,buy_kalshi_yes_buy_polymarket_no,0.51,0.48,0.5151515151515151,0.48484848484848486,0.010101010101010166,1.0101010101010102
2026-05-18T01:46:29.814Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.53,0.53,0.52,0.53,0.47,0.48,0.52,0.53,0.47,0.48,,,,,,0.0,
2026-05-18T01:46:31.836Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.54,0.53,0.53,0.54,0.46,0.47,0.52,0.53,0.47,0.48,,,,,,0.0,
2026-05-18T01:46:33.828Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.57,0.56,0.56,0.57,0.43,0.44,0.55,0.56,0.44,0.45,,,,,,0.0,
2026-05-18T01:46:35.638Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.57,0.57,0.56,0.57,0.43,0.44,0.56,0.57,0.43,0.44,,,,,,0.0,
2026-05-18T01:46:37.841Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.58,0.57,0.57,0.58,0.42,0.43,0.56,0.57,0.43,0.44,,,,,,0.0,
2026-05-18T01:46:39.876Z,KXBTC15M-26MAY172200-00,btc-updown-15m-1779068700,0.61,0.58,0.6,0.61,0.39,0.4,0.57,0.58,0.42,0.43,buy_kalshi_no_buy_polymarket_yes,0.4,0.58,0.40816326530612246,0.5918367346938775,0.020408163265306145,1.0204081632653061
