timestamp_utc,kalshi_ticker,polymarket_ticker,kalshi_price,polymarket_price,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,arbitrage_direction,arbitrage_kalshi_price,arbitrage_polymarket_price,kalshi_spend,polymarket_spend,expected_profit,guaranteed_payout
2026-05-18T02:15:04.394Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.46,0.51,0.44,0.46,0.54,0.56,0.5,0.51,0.49,0.5,buy_kalshi_yes_buy_polymarket_no,0.46,0.5,0.4791666666666667,0.5208333333333334,0.04166666666666674,1.0416666666666667
2026-05-18T02:15:06.867Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.46,0.51,0.45,0.46,0.54,0.55,0.5,0.51,0.49,0.5,buy_kalshi_yes_buy_polymarket_no,0.46,0.5,0.4791666666666667,0.5208333333333334,0.04166666666666674,1.0416666666666667
2026-05-18T02:15:09.446Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.48,0.52,0.47,0.48,0.52,0.53,0.51,0.52,0.48,0.49,buy_kalshi_yes_buy_polymarket_no,0.48,0.49,0.4948453608247423,0.5051546391752577,0.030927835051546504,1.0309278350515465
2026-05-18T02:15:11.740Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.46,0.5,0.45,0.46,0.54,0.55,0.49,0.5,0.5,0.51,buy_kalshi_yes_buy_polymarket_no,0.46,0.51,0.4742268041237114,0.5257731958762887,0.030927835051546504,1.0309278350515465
2026-05-18T02:15:13.345Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.47,0.52,0.45,0.47,0.53,0.55,0.51,0.52,0.48,0.49,buy_kalshi_yes_buy_polymarket_no,0.47,0.49,0.4895833333333333,0.5104166666666666,0.04166666666666674,1.0416666666666667
2026-05-18T02:15:15.596Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.45,0.52,0.44,0.45,0.55,0.56,0.51,0.52,0.48,0.49,buy_kalshi_yes_buy_polymarket_no,0.45,0.49,0.4787234042553192,0.5212765957446809,0.06382978723404253,1.0638297872340425
2026-05-18T02:15:18.178Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.45,0.51,0.44,0.45,0.55,0.56,0.5,0.51,0.49,0.5,buy_kalshi_yes_buy_polymarket_no,0.45,0.5,0.4736842105263158,0.5263157894736842,0.05263157894736836,1.0526315789473684
2026-05-18T02:15:19.906Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.45,0.51,0.44,0.45,0.55,0.56,0.5,0.51,0.49,0.5,buy_kalshi_yes_buy_polymarket_no,0.45,0.5,0.4736842105263158,0.5263157894736842,0.05263157894736836,1.0526315789473684
2026-05-18T02:15:21.960Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.45,0.51,0.44,0.45,0.55,0.56,0.5,0.51,0.49,0.5,buy_kalshi_yes_buy_polymarket_no,0.45,0.5,0.4736842105263158,0.5263157894736842,0.05263157894736836,1.0526315789473684
2026-05-18T02:15:24.086Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.45,0.5,0.44,0.45,0.55,0.56,0.49,0.5,0.5,0.51,buy_kalshi_yes_buy_polymarket_no,0.45,0.51,0.46875000000000006,0.53125,0.04166666666666674,1.0416666666666667
2026-05-18T02:15:26.210Z,KXBTC15M-26MAY172230-30,btc-updown-15m-1779070500,0.45,0.49,0.44,0.45,0.55,0.56,0.48,0.49,0.51,0.52,buy_kalshi_yes_buy_polymarket_no,0.45,0.52,0.4639175257731959,0.5360824742268041,0.030927835051546504,1.0309278350515465
