open_time_ts,open_time_utc,open,high,low,close,volume,close_time_ts,close_time_utc,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,binance_direction
1764132300,2025-11-26T04:45:00+00:00,87275.96,87338.05000000,87186.75000000,87230.23,63.95368000,1764133199,2025-11-26T04:59:59+00:00,5580625.57642520,19622,25.13814000,2193552.91074330,Down
1764133200,2025-11-26T05:00:00+00:00,87230.23,87463.50000000,87220.01000000,87415.65,52.23951000,1764134099,2025-11-26T05:14:59+00:00,4564532.86312730,21407,27.84457000,2432652.00878450,Up
1764134100,2025-11-26T05:15:00+00:00,87415.65,87691.09000000,87415.64000000,87549.48,116.99863000,1764134999,2025-11-26T05:29:59+00:00,10240973.78778920,33927,70.20372000,6144981.66381890,Up
1764135000,2025-11-26T05:30:00+00:00,87549.47,87741.50000000,87549.47000000,87635.58,131.59544000,1764135899,2025-11-26T05:44:59+00:00,11536737.78240550,23630,54.88052000,4811090.53003450,Up
1764135900,2025-11-26T05:45:00+00:00,87635.59,87647.12000000,87480.00000000,87519.53,90.44846000,1764136799,2025-11-26T05:59:59+00:00,7920242.95633890,26767,35.05828000,3069168.42441790,Down
1764136800,2025-11-26T06:00:00+00:00,87519.54,87706.00000000,87409.78000000,87652.63,254.72016000,1764137699,2025-11-26T06:14:59+00:00,22304850.22069390,36891,61.17163000,5358105.75908670,Up
1764137700,2025-11-26T06:15:00+00:00,87652.62,87670.05000000,87489.35000000,87613.54,96.48696000,1764138599,2025-11-26T06:29:59+00:00,8448224.23043720,28289,35.53347000,3110994.69450470,Down
1764138600,2025-11-26T06:30:00+00:00,87613.55,87697.43000000,87465.00000000,87670.09,103.80287000,1764139499,2025-11-26T06:44:59+00:00,9093591.60601300,27973,62.29500000,5458052.69654810,Up
1764139500,2025-11-26T06:45:00+00:00,87670.09,87889.00000000,87600.00000000,87794.0,112.74554000,1764140399,2025-11-26T06:59:59+00:00,9895491.72420340,27085,56.38567000,4949706.01899900,Up
1764140400,2025-11-26T07:00:00+00:00,87794.0,87861.70000000,87698.25000000,87823.99,94.47342000,1764141299,2025-11-26T07:14:59+00:00,8292918.07618410,31984,50.07112000,4395173.20358160,Up
1764141300,2025-11-26T07:15:00+00:00,87824.0,87887.99000000,87726.86000000,87799.99,82.33106000,1764142199,2025-11-26T07:29:59+00:00,7229564.29602120,26215,38.79360000,3406668.45023930,Down
1764142200,2025-11-26T07:30:00+00:00,87800.0,87800.00000000,87709.26000000,87789.33,88.60186000,1764143099,2025-11-26T07:44:59+00:00,7775486.86560370,21583,47.18119000,4140418.62281970,Down
1764143100,2025-11-26T07:45:00+00:00,87789.34,87970.00000000,87741.51000000,87935.05,80.95380000,1764143999,2025-11-26T07:59:59+00:00,7110712.80686570,20407,48.84893000,4290460.55513100,Up
1764144000,2025-11-26T08:00:00+00:00,87935.05,87941.58000000,87585.07000000,87617.99,99.75264000,1764144899,2025-11-26T08:14:59+00:00,8755849.45514650,29333,39.40154000,3458734.57060700,Down
1764144900,2025-11-26T08:15:00+00:00,87618.0,87678.85000000,87530.33000000,87557.31,81.02936000,1764145799,2025-11-26T08:29:59+00:00,7096819.82868220,22531,39.23709000,3436423.11621070,Down
1764145800,2025-11-26T08:30:00+00:00,87557.3,87619.74000000,87452.27000000,87538.9,92.74034000,1764146699,2025-11-26T08:44:59+00:00,8116402.14487700,21813,33.84387000,2962341.64500610,Down
1764146700,2025-11-26T08:45:00+00:00,87538.9,87573.83000000,87416.44000000,87424.8,78.76032000,1764147599,2025-11-26T08:59:59+00:00,6890753.45056810,23172,36.95787000,3233424.78631190,Down
1764147600,2025-11-26T09:00:00+00:00,87424.8,87453.47000000,87311.12000000,87362.01,171.56334000,1764148499,2025-11-26T09:14:59+00:00,14991290.53244210,27838,90.41237000,7899160.38992560,Down
1764148500,2025-11-26T09:15:00+00:00,87362.01,87362.01000000,87099.78000000,87115.23,198.41830000,1764149399,2025-11-26T09:29:59+00:00,17307329.27331880,29146,74.05238000,6457163.37499440,Down
1764149400,2025-11-26T09:30:00+00:00,87115.23,87132.00000000,86894.58000000,86960.93,446.66709000,1764150299,2025-11-26T09:44:59+00:00,38850622.51988530,30423,176.07038000,15310712.20418830,Down
1764150300,2025-11-26T09:45:00+00:00,86960.92,86970.46000000,86746.60000000,86825.27,195.50922000,1764151199,2025-11-26T09:59:59+00:00,16976542.79173620,30993,82.48767000,7162991.14638660,Down
1764151200,2025-11-26T10:00:00+00:00,86825.27,87078.59000000,86825.27000000,86921.36,178.22611000,1764152099,2025-11-26T10:14:59+00:00,15499055.63417500,35641,101.72886000,8846582.74837260,Up
1764152100,2025-11-26T10:15:00+00:00,86921.36,86927.48000000,86783.29000000,86868.08,103.98569000,1764152999,2025-11-26T10:29:59+00:00,9031186.18981630,25848,41.08427000,3568098.54295380,Down
1764153000,2025-11-26T10:30:00+00:00,86868.08,86934.60000000,86670.36000000,86893.42,107.39697000,1764153899,2025-11-26T10:44:59+00:00,9321483.41992540,33248,48.64006000,4222403.19316150,Up
1764153900,2025-11-26T10:45:00+00:00,86893.41,86997.74000000,86800.05000000,86955.17,80.09081000,1764154799,2025-11-26T10:59:59+00:00,6960548.20450100,20051,40.72332000,3539228.64778030,Up
1764154800,2025-11-26T11:00:00+00:00,86955.17,86999.54000000,86844.01000000,86989.83,97.02138000,1764155699,2025-11-26T11:14:59+00:00,8433896.97547310,24287,48.26175000,4194939.29964300,Up
1764155700,2025-11-26T11:15:00+00:00,86989.84,87009.10000000,86864.66000000,86896.44,89.94263000,1764156599,2025-11-26T11:29:59+00:00,7817897.99957290,25779,44.62387000,3878606.08998860,Down
1764156600,2025-11-26T11:30:00+00:00,86896.44,87058.52000000,86872.00000000,87053.72,105.07051000,1764157499,2025-11-26T11:44:59+00:00,9135326.23510330,27779,61.26714000,5327035.73092970,Up
1764157500,2025-11-26T11:45:00+00:00,87053.72,87095.83000000,86952.53000000,87095.79,73.35664000,1764158399,2025-11-26T11:59:59+00:00,6384266.42362440,19565,30.29675000,2636749.41376950,Up
1764158400,2025-11-26T12:00:00+00:00,87095.78,87175.99000000,86537.13000000,86559.81,285.51094000,1764159299,2025-11-26T12:14:59+00:00,24776433.80062520,68014,114.94499000,9975757.42694100,Down
1764159300,2025-11-26T12:15:00+00:00,86559.82,86605.99000000,86306.77000000,86520.98,263.38135000,1764160199,2025-11-26T12:29:59+00:00,22770618.25246330,63119,100.56661000,8695556.94808430,Down
1764160200,2025-11-26T12:30:00+00:00,86520.98,86687.32000000,86427.68000000,86618.62,120.17943000,1764161099,2025-11-26T12:44:59+00:00,10404562.88023510,38539,78.55678000,6801568.70655720,Up
1764161100,2025-11-26T12:45:00+00:00,86618.62,86725.74000000,86580.70000000,86643.08,121.09250000,1764161999,2025-11-26T12:59:59+00:00,10492017.51581790,28496,42.11073000,3649029.85673490,Up
1764162000,2025-11-26T13:00:00+00:00,86643.07,86697.54000000,86568.85000000,86592.28,105.07236000,1764162899,2025-11-26T13:14:59+00:00,9103197.01674200,39293,61.19476000,5301679.56930320,Down
1764162900,2025-11-26T13:15:00+00:00,86592.28,86823.99000000,86581.57000000,86718.6,170.87486000,1764163799,2025-11-26T13:29:59+00:00,14814948.00844770,38416,103.37510000,8961509.20864770,Up
1764163800,2025-11-26T13:30:00+00:00,86718.59,87132.64000000,86581.58000000,87000.99,344.46237000,1764164699,2025-11-26T13:44:59+00:00,29925711.33900640,56706,230.99542000,20067234.75975250,Up
1764164700,2025-11-26T13:45:00+00:00,87001.0,87136.33000000,86934.59000000,87128.51,182.46457000,1764165599,2025-11-26T13:59:59+00:00,15877445.94067250,44245,114.27989000,9944745.62890180,Up
1764165600,2025-11-26T14:00:00+00:00,87128.51,87348.33000000,86943.35000000,87315.43,172.19672000,1764166499,2025-11-26T14:14:59+00:00,15001234.07238750,45382,109.97683000,9582935.31756790,Up
1764166500,2025-11-26T14:15:00+00:00,87315.43,87357.19000000,87208.00000000,87308.45,211.14230000,1764167399,2025-11-26T14:29:59+00:00,18428741.81444660,48072,127.50877000,11128711.43396180,Down
1764167400,2025-11-26T14:30:00+00:00,87308.44,87583.50000000,87053.66000000,87300.39,637.96640000,1764168299,2025-11-26T14:44:59+00:00,55713206.94447380,131341,383.44403000,33490440.10364580,Down
1764168300,2025-11-26T14:45:00+00:00,87300.39,87693.21000000,86813.50000000,86899.73,398.69251000,1764169199,2025-11-26T14:59:59+00:00,34800889.60102450,116458,198.12665000,17297400.29321440,Down
1764169200,2025-11-26T15:00:00+00:00,86899.72,87216.45000000,86859.08000000,87025.57,230.30855000,1764170099,2025-11-26T15:14:59+00:00,20046028.86899850,100750,118.12303000,10280992.63897550,Up
1764170100,2025-11-26T15:15:00+00:00,87025.58,87325.09000000,86875.52000000,87261.25,259.41459000,1764170999,2025-11-26T15:29:59+00:00,22589754.37638180,102391,140.74394000,12256072.48809870,Up
1764171000,2025-11-26T15:30:00+00:00,87261.26,87349.41000000,86884.15000000,86884.16,335.77097000,1764171899,2025-11-26T15:44:59+00:00,29244558.19388720,85711,124.08935000,10808931.13417500,Down
1764171900,2025-11-26T15:45:00+00:00,86884.16,87009.29000000,86664.23000000,86978.0,359.73187000,1764172799,2025-11-26T15:59:59+00:00,31248217.18645700,75774,173.74788000,15091400.98175220,Up
1764172800,2025-11-26T16:00:00+00:00,86977.99,87574.81000000,86956.61000000,87564.07,419.31244000,1764173699,2025-11-26T16:14:59+00:00,36638069.48890000,74316,242.34709000,21177365.31971860,Up
1764173700,2025-11-26T16:15:00+00:00,87564.07,87849.78000000,87564.06000000,87594.44,299.52927000,1764174599,2025-11-26T16:29:59+00:00,26261689.88619350,76305,161.41267000,14151514.58971350,Up
1764174600,2025-11-26T16:30:00+00:00,87594.45,87946.00000000,87557.85000000,87623.27,267.57067000,1764175499,2025-11-26T16:44:59+00:00,23477590.61504550,73386,128.34233000,11264716.33083070,Up
1764175500,2025-11-26T16:45:00+00:00,87623.26,87858.77000000,87499.81000000,87820.01,262.51176000,1764176399,2025-11-26T16:59:59+00:00,23008364.10399100,56188,102.84925000,9014251.46325620,Up
1764176400,2025-11-26T17:00:00+00:00,87820.02,87993.66000000,87750.65000000,87863.15,180.62851000,1764177299,2025-11-26T17:14:59+00:00,15873365.08151000,56448,95.35507000,8380024.30356620,Up
1764177300,2025-11-26T17:15:00+00:00,87863.16,88826.00000000,87710.27000000,88663.14,685.14888000,1764178199,2025-11-26T17:29:59+00:00,60507405.60187850,96638,400.80723000,35397258.54196410,Up
1764178200,2025-11-26T17:30:00+00:00,88663.14,89513.00000000,88552.79000000,89512.99,770.52651000,1764179099,2025-11-26T17:44:59+00:00,68611123.14415110,153744,502.58765000,44760482.15752040,Up
1764179100,2025-11-26T17:45:00+00:00,89512.99,89962.90000000,89492.81000000,89830.79,833.53723000,1764179999,2025-11-26T17:59:59+00:00,74801072.38045020,125584,436.48667000,39167488.17539900,Up
1764180000,2025-11-26T18:00:00+00:00,89830.8,90111.71000000,89676.00000000,90050.57,774.19000000,1764180899,2025-11-26T18:14:59+00:00,69628367.79171980,135719,416.46824000,37459287.03622030,Up
1764180900,2025-11-26T18:15:00+00:00,90050.56,90418.39000000,90050.56000000,90349.26,530.48838000,1764181799,2025-11-26T18:29:59+00:00,47875525.05210050,122464,292.45903000,26393334.05527050,Up
1764181800,2025-11-26T18:30:00+00:00,90349.26,90369.71000000,89709.68000000,89729.98,600.13133000,1764182699,2025-11-26T18:44:59+00:00,54004493.00761720,90421,194.28643000,17479892.83162050,Down
1764182700,2025-11-26T18:45:00+00:00,89729.69,90168.96000000,89719.63000000,90145.69,223.38102000,1764183599,2025-11-26T18:59:59+00:00,20100641.91332590,61213,118.26918000,10642790.35383010,Up
1764183600,2025-11-26T19:00:00+00:00,90145.69,90197.83000000,89745.32000000,89822.0,541.81446000,1764184499,2025-11-26T19:14:59+00:00,48715737.97344450,77970,136.51678000,12274762.45981430,Down
1764184500,2025-11-26T19:15:00+00:00,89822.0,90017.96000000,89716.30000000,89790.41,552.28212000,1764185399,2025-11-26T19:29:59+00:00,49633056.11346780,62937,165.62295000,14880797.37813340,Down
1764185400,2025-11-26T19:30:00+00:00,89790.41,90036.00000000,89735.83000000,89874.78,422.51943000,1764186299,2025-11-26T19:44:59+00:00,37966298.85137920,63742,189.48045000,17028124.23731560,Up
1764186300,2025-11-26T19:45:00+00:00,89874.79,90056.15000000,89801.16000000,89957.36,146.86217000,1764187199,2025-11-26T19:59:59+00:00,13209626.55845660,45158,72.90715000,6557537.43128200,Up
1764187200,2025-11-26T20:00:00+00:00,89957.37,90000.00000000,89508.85000000,89976.84,259.22796000,1764188099,2025-11-26T20:14:59+00:00,23265899.67146900,67381,121.09095000,10871831.19815940,Up
1764188100,2025-11-26T20:15:00+00:00,89976.84,90114.67000000,89800.95000000,90000.35,643.56973000,1764188999,2025-11-26T20:29:59+00:00,57895805.26735730,60942,308.38036000,27742905.69804040,Up
1764189000,2025-11-26T20:30:00+00:00,90000.36,90068.02000000,89678.06000000,89678.06,608.31588000,1764189899,2025-11-26T20:44:59+00:00,54718383.92934370,55913,353.28744000,31784188.43434130,Down
1764189900,2025-11-26T20:45:00+00:00,89678.07,89944.85000000,89644.77000000,89866.82,134.50655000,1764190799,2025-11-26T20:59:59+00:00,12082220.90529330,57526,71.19518000,6395166.57187210,Up
1764190800,2025-11-26T21:00:00+00:00,89866.83,90022.57000000,89831.96000000,89831.96,149.66810000,1764191699,2025-11-26T21:14:59+00:00,13458762.02374370,47004,101.04073000,9085896.36813660,Down
1764191700,2025-11-26T21:15:00+00:00,89831.97,90282.00000000,89815.35000000,90270.0,265.85402000,1764192599,2025-11-26T21:29:59+00:00,23938293.42725660,41915,195.18484000,17570478.60399690,Up
1764192600,2025-11-26T21:30:00+00:00,90270.01,90491.28000000,90146.18000000,90231.64,269.71132000,1764193499,2025-11-26T21:44:59+00:00,24359309.20295410,47890,167.55269000,15131376.54931530,Down
1764193500,2025-11-26T21:45:00+00:00,90231.64,90384.81000000,90160.62000000,90195.99,117.88211000,1764194399,2025-11-26T21:59:59+00:00,10642376.94437710,34203,67.50411000,6094349.85652430,Down
1764194400,2025-11-26T22:00:00+00:00,90195.98,90656.08000000,90127.88000000,90324.12,235.34291000,1764195299,2025-11-26T22:14:59+00:00,21272822.08265930,47443,148.39901000,13413601.93515420,Up
1764195300,2025-11-26T22:15:00+00:00,90324.12,90538.60000000,90214.80000000,90336.91,162.20560000,1764196199,2025-11-26T22:29:59+00:00,14657934.94309610,52058,79.86639000,7217464.13210990,Up
1764196200,2025-11-26T22:30:00+00:00,90336.9,90369.73000000,90201.55000000,90241.84,181.33189000,1764197099,2025-11-26T22:44:59+00:00,16369826.33833270,40213,107.36260000,9692103.92859510,Down
1764197100,2025-11-26T22:45:00+00:00,90241.85,90461.53000000,90212.50000000,90386.57,107.14357000,1764197999,2025-11-26T22:59:59+00:00,9675701.77538100,27719,65.00441000,5869847.43652790,Up
1764198000,2025-11-26T23:00:00+00:00,90386.56,90600.00000000,90341.04000000,90512.61,166.32528000,1764198899,2025-11-26T23:14:59+00:00,15050555.74708010,41331,92.03133000,8328165.04300500,Up
1764198900,2025-11-26T23:15:00+00:00,90512.62,90514.58000000,90335.46000000,90337.44,146.32697000,1764199799,2025-11-26T23:29:59+00:00,13235462.10846290,31901,88.12105000,7970861.57267470,Down
1764199800,2025-11-26T23:30:00+00:00,90337.43,90453.19000000,90312.25000000,90417.22,70.41011000,1764200699,2025-11-26T23:44:59+00:00,6363550.54003340,24642,39.75903000,3593541.77212130,Up
1764200700,2025-11-26T23:45:00+00:00,90417.22,90575.95000000,90408.51000000,90484.02,185.84768000,1764201599,2025-11-26T23:59:59+00:00,16821622.81341380,27895,112.08471000,10143482.45100310,Up
1764201600,2025-11-27T00:00:00+00:00,90484.01,90554.49000000,90116.33000000,90179.01,350.72252000,1764202499,2025-11-27T00:14:59+00:00,31674349.95118030,52667,210.09805000,18973596.21094320,Down
1764202500,2025-11-27T00:15:00+00:00,90179.01,90268.01000000,90089.91000000,90218.01,211.82254000,1764203399,2025-11-27T00:29:59+00:00,19104355.54712870,42486,111.50409000,10056455.19297120,Up
1764203400,2025-11-27T00:30:00+00:00,90218.01,90394.97000000,90216.89000000,90361.67,121.98040000,1764204299,2025-11-27T00:44:59+00:00,11016820.31421510,31351,79.71477000,7199545.03548640,Up
1764204300,2025-11-27T00:45:00+00:00,90361.68,90597.32000000,90352.00000000,90485.85,179.03813000,1764205199,2025-11-27T00:59:59+00:00,16203608.34251970,48437,97.66868000,8838587.75887900,Up
1764205200,2025-11-27T01:00:00+00:00,90485.85,90931.00000000,90385.50000000,90688.06,397.28471000,1764206099,2025-11-27T01:14:59+00:00,36034173.29371470,71938,229.08903000,20779993.79881470,Up
1764206100,2025-11-27T01:15:00+00:00,90688.07,90818.00000000,90604.05000000,90719.2,243.22323000,1764206999,2025-11-27T01:29:59+00:00,22061773.76979790,43532,170.51525000,15467197.54981850,Up
1764207000,2025-11-27T01:30:00+00:00,90719.19,90736.54000000,90600.00000000,90706.52,86.33506000,1764207899,2025-11-27T01:44:59+00:00,7827814.26329210,28976,43.99179000,3988727.68798250,Down
1764207900,2025-11-27T01:45:00+00:00,90706.51,91236.00000000,90639.73000000,91145.78,396.49688000,1764208799,2025-11-27T01:59:59+00:00,36051724.01220400,54673,240.09201000,21831094.02496980,Up
1764208800,2025-11-27T02:00:00+00:00,91145.78,91213.68000000,90879.76000000,91029.89,269.17518000,1764209699,2025-11-27T02:14:59+00:00,24502020.90608810,81194,151.07487000,13752425.67211220,Down
1764209700,2025-11-27T02:15:00+00:00,91029.89,91480.00000000,91002.98000000,91480.0,648.08964000,1764210599,2025-11-27T02:29:59+00:00,59161920.45137290,85043,500.86713000,45730399.99704060,Up
1764210600,2025-11-27T02:30:00+00:00,91480.0,91887.00000000,91365.84000000,91823.4,879.09856000,1764211499,2025-11-27T02:44:59+00:00,80518484.72279620,100388,676.95171000,62006989.91503510,Up
1764211500,2025-11-27T02:45:00+00:00,91823.39,91950.00000000,91333.75000000,91389.21,1145.45832000,1764212399,2025-11-27T02:59:59+00:00,105129488.33647870,128465,827.34848000,75945847.32440050,Down
1764212400,2025-11-27T03:00:00+00:00,91389.73,91615.60000000,91309.81000000,91361.97,208.52723000,1764213299,2025-11-27T03:14:59+00:00,19061924.36272750,69955,110.40540000,10093423.97290020,Down
1764213300,2025-11-27T03:15:00+00:00,91361.96,91599.00000000,91312.63000000,91334.53,194.70559000,1764214199,2025-11-27T03:29:59+00:00,17803319.46747370,53569,103.83093000,9494662.20021700,Down
1764214200,2025-11-27T03:30:00+00:00,91334.53,91334.53000000,91088.76000000,91161.98,261.64568000,1764215099,2025-11-27T03:44:59+00:00,23855331.69858680,59737,80.83785000,7371608.23706910,Down
1764215100,2025-11-27T03:45:00+00:00,91161.99,91221.70000000,91044.14000000,91091.68,150.21364000,1764215999,2025-11-27T03:59:59+00:00,13686988.56434820,41965,73.81470000,6725277.66650020,Down
1764216000,2025-11-27T04:00:00+00:00,91091.68,91353.85000000,91057.77000000,91289.98,135.23762000,1764216899,2025-11-27T04:14:59+00:00,12335667.15367510,45925,66.67101000,6081300.10531880,Up
1764216900,2025-11-27T04:15:00+00:00,91289.99,91346.69000000,91119.30000000,91125.69,141.59602000,1764217799,2025-11-27T04:29:59+00:00,12921297.55889950,39461,65.46815000,5974233.26344020,Down
1764217800,2025-11-27T04:30:00+00:00,91125.7,91300.00000000,91075.00000000,91156.08,136.83872000,1764218699,2025-11-27T04:44:59+00:00,12474352.18454250,48883,58.93460000,5371925.22029740,Up
1764218700,2025-11-27T04:45:00+00:00,91156.08,91313.71000000,91156.07000000,91277.06,95.54821000,1764219599,2025-11-27T04:59:59+00:00,8717920.59397990,26498,43.89806000,4005436.63856220,Up
1764219600,2025-11-27T05:00:00+00:00,91277.06,91333.00000000,91154.00000000,91298.36,90.02172000,1764220499,2025-11-27T05:14:59+00:00,8213654.60939160,34096,47.36733000,4321679.79841950,Up
1764220500,2025-11-27T05:15:00+00:00,91298.36,91554.49000000,91241.62000000,91489.02,197.69546000,1764221399,2025-11-27T05:29:59+00:00,18076567.40886440,42617,134.88893000,12333767.22802140,Up
1764221400,2025-11-27T05:30:00+00:00,91489.02,91489.02000000,90889.11000000,90966.46,258.82739000,1764222299,2025-11-27T05:44:59+00:00,23587189.00387150,49732,91.65232000,8353166.98788060,Down
1764222300,2025-11-27T05:45:00+00:00,90966.45,91092.51000000,90921.85000000,90967.54,177.96852000,1764223199,2025-11-27T05:59:59+00:00,16193418.33777890,36883,94.16943000,8567984.06555530,Up
1764223200,2025-11-27T06:00:00+00:00,90967.53,91300.05000000,90967.53000000,91287.72,279.38731000,1764224099,2025-11-27T06:14:59+00:00,25478969.07294110,34467,202.80675000,18499498.53768180,Up
1764224100,2025-11-27T06:15:00+00:00,91287.72,91413.45000000,91215.01000000,91382.0,131.29309000,1764224999,2025-11-27T06:29:59+00:00,11989444.31927100,34054,79.07202000,7220173.62322930,Up
1764225000,2025-11-27T06:30:00+00:00,91382.0,91445.30000000,91280.00000000,91335.31,99.71362000,1764225899,2025-11-27T06:44:59+00:00,9109420.72396230,26982,59.25017000,5412661.53735570,Down
1764225900,2025-11-27T06:45:00+00:00,91335.32,91375.32000000,91195.79000000,91244.58,89.86933000,1764226799,2025-11-27T06:59:59+00:00,8202142.00301280,27685,45.50311000,4152657.91958730,Down
1764226800,2025-11-27T07:00:00+00:00,91244.59,91327.98000000,91135.88000000,91283.17,92.29030000,1764227699,2025-11-27T07:14:59+00:00,8420027.90093370,30111,48.69728000,4442433.30320710,Up
1764227700,2025-11-27T07:15:00+00:00,91283.16,91467.77000000,91241.45000000,91442.95,118.68897000,1764228599,2025-11-27T07:29:59+00:00,10844901.05848000,25648,78.81937000,7201635.15276330,Up
1764228600,2025-11-27T07:30:00+00:00,91442.95,91455.36000000,91350.00000000,91364.63,194.29158000,1764229499,2025-11-27T07:44:59+00:00,17757976.38774220,42512,47.74328000,4363421.53427840,Down
1764229500,2025-11-27T07:45:00+00:00,91364.63,91496.63000000,91327.46000000,91408.34,204.51563000,1764230399,2025-11-27T07:59:59+00:00,18694888.87541170,30818,45.74462000,4181841.33100630,Up
1764230400,2025-11-27T08:00:00+00:00,91408.34,91511.83000000,91221.17000000,91248.82,180.19857000,1764231299,2025-11-27T08:14:59+00:00,16463286.51461320,36511,81.22411000,7423011.19522580,Down
1764231300,2025-11-27T08:15:00+00:00,91248.83,91396.00000000,91248.82000000,91368.81,101.10698000,1764232199,2025-11-27T08:29:59+00:00,9233883.52460800,30523,63.59020000,5807468.41454230,Up
1764232200,2025-11-27T08:30:00+00:00,91368.8,91449.70000000,91284.86000000,91387.99,141.42674000,1764233099,2025-11-27T08:44:59+00:00,12922682.51320850,33049,52.34862000,4783060.45329070,Up
1764233100,2025-11-27T08:45:00+00:00,91388.0,91520.24000000,91371.55000000,91492.02,203.64271000,1764233999,2025-11-27T08:59:59+00:00,18623407.96281120,26778,89.53735000,8190194.76936220,Up
1764234000,2025-11-27T09:00:00+00:00,91492.01,91537.98000000,91475.39000000,91511.01,125.88351000,1764234899,2025-11-27T09:14:59+00:00,11518727.71695160,20612,66.79282000,6111566.56649910,Up
1764234900,2025-11-27T09:15:00+00:00,91511.0,91769.09000000,91511.00000000,91601.53,344.61009000,1764235799,2025-11-27T09:29:59+00:00,31588874.88430980,53784,149.91142000,13741346.82345830,Up
1764235800,2025-11-27T09:30:00+00:00,91601.53,91940.18000000,91601.53000000,91803.6,244.50798000,1764236699,2025-11-27T09:44:59+00:00,22443165.21114080,50381,125.26445000,11499184.02396910,Up
1764236700,2025-11-27T09:45:00+00:00,91803.6,91803.61000000,91540.00000000,91561.67,160.30674000,1764237599,2025-11-27T09:59:59+00:00,14694631.84436460,37506,52.83963000,4843010.86483660,Down
1764237600,2025-11-27T10:00:00+00:00,91561.67,91700.00000000,91545.99000000,91593.13,116.12044000,1764238499,2025-11-27T10:14:59+00:00,10638416.42916730,33707,64.89196000,5944803.44835420,Up
1764238500,2025-11-27T10:15:00+00:00,91593.13,91747.29000000,91593.11000000,91650.57,93.65721000,1764239399,2025-11-27T10:29:59+00:00,8587468.78970440,23875,42.83651000,3927404.31061190,Up
1764239400,2025-11-27T10:30:00+00:00,91650.57,91664.34000000,91347.02000000,91598.64,198.04090000,1764240299,2025-11-27T10:44:59+00:00,18116399.60174900,44077,83.69257000,7656096.14969560,Down
1764240300,2025-11-27T10:45:00+00:00,91598.64,91671.37000000,91492.01000000,91613.51,118.18660000,1764241199,2025-11-27T10:59:59+00:00,10823167.06498870,28088,59.37184000,5436892.55076940,Up
1764241200,2025-11-27T11:00:00+00:00,91613.52,91619.36000000,91500.00000000,91528.09,63.82547000,1764242099,2025-11-27T11:14:59+00:00,5843709.13738510,19338,25.67462000,2350823.18211820,Down
1764242100,2025-11-27T11:15:00+00:00,91528.1,91563.44000000,91361.38000000,91361.39,116.62086000,1764242999,2025-11-27T11:29:59+00:00,10666074.56704660,25262,45.46252000,4158314.23521160,Down
1764243000,2025-11-27T11:30:00+00:00,91361.39,91478.17000000,91307.69000000,91469.76,74.72265000,1764243899,2025-11-27T11:44:59+00:00,6830299.28976160,23688,36.05550000,3295744.40415220,Up
1764243900,2025-11-27T11:45:00+00:00,91469.77,91477.13000000,91362.23000000,91371.88,71.13396000,1764244799,2025-11-27T11:59:59+00:00,6502953.05595620,16102,25.40762000,2322800.88313760,Down
1764244800,2025-11-27T12:00:00+00:00,91371.87,91457.36000000,91307.63000000,91406.75,81.78954000,1764245699,2025-11-27T12:14:59+00:00,7474147.67967570,25414,37.48785000,3425859.97522130,Up
1764245700,2025-11-27T12:15:00+00:00,91406.76,91432.01000000,91190.00000000,91277.32,154.91463000,1764246599,2025-11-27T12:29:59+00:00,14141306.60964650,34711,72.13699000,6584435.61450400,Down
1764246600,2025-11-27T12:30:00+00:00,91277.33,91363.13000000,91100.00000000,91108.61,119.68226000,1764247499,2025-11-27T12:44:59+00:00,10915940.39977850,30541,34.22301000,3121857.10420200,Down
1764247500,2025-11-27T12:45:00+00:00,91108.62,91209.66000000,90950.00000000,90986.56,284.95596000,1764248399,2025-11-27T12:59:59+00:00,25938790.43560970,45315,78.34981000,7132217.21722920,Down
1764248400,2025-11-27T13:00:00+00:00,90986.56,91075.99000000,90750.00000000,90816.98,263.10715000,1764249299,2025-11-27T13:14:59+00:00,23918039.45221130,55048,101.35318000,9213921.95441640,Down
1764249300,2025-11-27T13:15:00+00:00,90817.03,90881.38000000,90438.43000000,90715.05,522.28023000,1764250199,2025-11-27T13:29:59+00:00,47308390.17483900,76839,188.98747000,17119710.40962570,Down
1764250200,2025-11-27T13:30:00+00:00,90715.05,90882.24000000,90494.71000000,90822.96,338.60271000,1764251099,2025-11-27T13:44:59+00:00,30703019.74513310,67500,134.09282000,12164011.50052900,Up
1764251100,2025-11-27T13:45:00+00:00,90822.96,91040.00000000,90702.37000000,90852.78,220.12251000,1764251999,2025-11-27T13:59:59+00:00,20004192.04451950,52002,139.14051000,12644455.64917730,Up
1764252000,2025-11-27T14:00:00+00:00,90852.79,90903.56000000,90768.48000000,90836.65,109.22476000,1764252899,2025-11-27T14:14:59+00:00,9921085.95762320,38547,53.21280000,4834062.33297030,Down
1764252900,2025-11-27T14:15:00+00:00,90836.66,90978.49000000,90623.03000000,90951.57,139.11676000,1764253799,2025-11-27T14:29:59+00:00,12627519.04655060,41531,75.88662000,6889629.70792080,Up
1764253800,2025-11-27T14:30:00+00:00,90951.56,90972.63000000,90579.77000000,90740.98,195.03173000,1764254699,2025-11-27T14:44:59+00:00,17696121.86311750,49793,82.53193000,7488661.94349170,Down
