timestamp_utc,seconds_to_expiry,min_distance_from_target,source_price_gap,direction,entry_req,hold_1_5_req,hold_2_req,hold_2_5_req
2026-05-17T12:09:10.618Z,349.382,31.04617000000144,3.7223899999953574,True,17.4691,26.203650000000003,34.9382,43.67275
2026-05-17T12:09:12.578Z,347.422,24.179999999993015,12.82598500000313,True,17.371100000000002,26.056650000000005,34.742200000000004,43.42775
2026-05-17T12:09:14.576Z,345.424,15.489999999990687,21.51765000000887,True,17.2712,25.9068,34.5424,43.178
2026-05-17T12:09:16.607Z,343.393,27.169999999998254,9.826469999999972,True,17.16965,25.754475,34.3393,42.924125000000004
2026-05-17T12:09:18.602Z,341.398,31.046046579329413,3.722266579323332,True,17.0699,25.60485,34.1398,42.67475
2026-05-17T12:09:20.641Z,339.359,24.179999999993015,12.721833528121351,True,16.96795,25.451924999999996,33.9359,42.419875
2026-05-17T12:09:22.621Z,337.379,6.4099999999889405,30.54055000000517,True,16.86895,25.303425000000004,33.7379,42.172375
2026-05-17T12:09:24.577Z,335.423,31.089120000004186,3.7653399999981048,True,16.771150000000002,25.156725,33.542300000000004,41.92787500000001
2026-05-17T12:09:26.592Z,333.408,24.04999999998836,12.922550000002957,True,16.6704,25.0056,33.3408,41.676
2026-05-17T12:09:28.606Z,331.394,5.879999999990105,31.090085000003455,True,16.5697,24.854550000000003,33.1394,41.42425
2026-05-17T12:09:30.646Z,329.354,27.169999999998254,9.799709999992047,True,16.4677,24.70155,32.9354,41.169250000000005
2026-05-17T12:09:34.588Z,325.412,6.4099999999889405,30.50828000000911,True,16.270599999999998,24.405899999999995,32.541199999999996,40.6765
2026-05-17T12:09:36.562Z,323.438,23.410100000008242,0.8263200000073994,True,16.1719,24.25785,32.3438,40.42975
2026-05-17T12:09:38.578Z,321.422,21.31663000000117,3.122849999999744,True,16.0711,24.106650000000002,32.1422,40.17775
2026-05-17T12:09:40.617Z,319.383,18.068490355013637,3.0452896450005937,True,15.969149999999999,23.953725,31.938299999999998,39.922875
2026-05-17T12:09:42.588Z,317.412,16.833915000010165,4.479865000001155,True,15.8706,23.8059,31.7412,39.6765
2026-05-17T12:09:44.603Z,315.397,16.83290500000294,5.7508749999979045,True,15.76985,23.654775,31.5397,39.424625
2026-05-17T12:09:46.587Z,313.413,16.337785000010626,4.775995000003604,True,15.670650000000002,23.505975000000003,31.341300000000004,39.176625
2026-05-17T12:09:48.615Z,311.385,16.09766500000842,6.486114999992424,True,15.56925,23.353875000000002,31.1385,38.923125
2026-05-17T12:09:50.583Z,309.417,15.43990000001213,2.883879999993951,True,15.470849999999999,23.206274999999998,30.941699999999997,38.677125
2026-05-17T12:09:52.650Z,307.35,15.437055000002147,5.676725000012084,True,15.367500000000001,23.051250000000003,30.735000000000003,38.41875
2026-05-17T12:09:54.599Z,305.401,15.437055000002147,11.886725000003935,True,15.270050000000001,22.905075000000004,30.540100000000002,38.175125
2026-05-17T12:09:56.590Z,303.41,15.243745000014314,5.609965000010561,True,15.170500000000002,22.755750000000003,30.341000000000005,37.92625
2026-05-17T12:09:58.612Z,301.388,15.684467149607372,2.5093128503940534,True,15.0694,22.6041,30.1388,37.6735
2026-05-17T12:10:00.685Z,299.315,15.235895000005257,5.602115000001504,True,14.96575,22.448625,29.9315,37.414375
2026-05-17T12:10:02.999Z,297.001,15.241920000000391,12.08186000000569,True,14.85005,22.275075,29.7001,37.125125
2026-05-17T12:10:04.615Z,295.385,15.269030000010389,2.924749999991036,True,14.76925,22.153875,29.5385,36.923125
2026-05-17T12:10:06.853Z,293.147,15.267540000000736,6.0462400000105845,True,14.657350000000001,21.986025,29.314700000000002,36.643375000000006
2026-05-17T12:10:08.962Z,291.038,14.669999999998254,6.447789999991073,True,14.551900000000002,21.82785,29.103800000000003,36.37975
2026-05-17T12:10:10.696Z,289.304,15.263325000007171,3.0604549999989104,True,14.4652,21.6978,28.9304,36.163
2026-05-17T12:10:12.599Z,287.401,15.264265000005253,2.9295149999961723,True,14.37005,21.555075000000002,28.7401,35.925125
2026-05-17T12:10:14.590Z,285.41,14.64999999999418,6.267775000000256,True,14.270500000000002,21.405750000000005,28.541000000000004,35.67625
2026-05-17T12:10:16.664Z,283.336,15.05000000000291,3.273780000003171,True,14.166800000000002,21.250200000000003,28.333600000000004,35.417
2026-05-17T12:10:18.585Z,281.415,15.05295000001206,6.26082999999926,True,14.070750000000002,21.106125000000002,28.141500000000004,35.176875
2026-05-17T12:10:20.602Z,279.398,15.051640000005136,3.2721400000009453,True,13.969900000000003,20.954850000000004,27.939800000000005,34.92475
2026-05-17T12:10:22.601Z,277.399,14.669999999998254,6.230100000000675,True,13.869950000000001,20.804925,27.739900000000002,34.674875
2026-05-17T12:10:24.615Z,275.385,14.649135000014212,5.4353550000087125,True,13.76925,20.653875,27.5385,34.423125
2026-05-17T12:10:26.580Z,273.42,14.650820000009844,6.4629600000043865,True,13.671000000000001,20.506500000000003,27.342000000000002,34.1775
2026-05-17T12:10:28.625Z,271.375,14.65008000000671,12.673699999999371,True,13.568750000000001,20.353125000000002,27.137500000000003,33.921875
2026-05-17T12:10:30.580Z,269.42,14.651605000006384,12.672174999999697,True,13.471000000000002,20.206500000000002,26.942000000000004,33.6775
2026-05-17T12:10:32.706Z,267.294,14.653690000006463,5.839909999995143,True,13.3647,20.04705,26.7294,33.41175
2026-05-17T12:10:34.588Z,265.412,14.65631000000576,7.927469999995083,True,13.2706,19.9059,26.5412,33.1765
2026-05-17T12:10:36.618Z,263.382,14.660020000010263,12.663759999995818,True,13.1691,19.75365,26.3382,32.92275
2026-05-17T12:10:38.586Z,261.414,14.636495000013383,12.687284999992698,True,13.0707,19.60605,26.1414,32.67675
2026-05-17T12:10:40.598Z,259.402,13.15999999998894,7.339675000010175,True,12.9701,19.45515,25.9402,32.42525
2026-05-17T12:10:42.673Z,257.327,13.15999999998894,7.344900000010966,True,12.86635,19.299525000000003,25.7327,32.165875
2026-05-17T12:10:44.601Z,255.399,14.648735000009765,5.834954999998445,True,12.769950000000001,19.154925000000002,25.539900000000003,31.924875000000004
2026-05-17T12:10:46.847Z,253.153,13.860000000000582,6.64542000000074,True,12.65765,18.986475,25.3153,31.644125000000003
2026-05-17T12:10:48.675Z,251.325,14.239999999990687,6.262329999997746,True,12.56625,18.849375000000002,25.1325,31.415625
2026-05-17T12:10:50.573Z,249.427,15.090617517533246,7.493162482467596,True,12.471350000000001,18.707025,24.942700000000002,31.178375000000003
2026-05-17T12:10:52.615Z,247.385,14.46849202629528,5.674712026288034,True,12.369250000000001,18.553875,24.738500000000002,30.923125000000002
2026-05-17T12:10:54.619Z,245.381,10.299999999988358,9.598285000000033,True,12.26905,18.403575,24.5381,30.672625
2026-05-17T12:10:56.605Z,243.395,10.299999999988358,9.456705000004149,True,12.16975,18.254625,24.3395,30.424375
2026-05-17T12:10:58.581Z,241.419,13.900585000010324,5.5168050000065705,True,12.070950000000002,18.106425,24.141900000000003,30.177375000000005
2026-05-17T12:11:00.613Z,239.387,13.523265000010724,4.7294850000034785,True,11.96935,17.954025,23.9387,29.923375
2026-05-17T12:11:02.731Z,237.269,13.497940000001108,5.114159999997355,True,11.86345,17.795175,23.7269,29.658625
2026-05-17T12:11:04.608Z,235.392,10.299999999988358,9.001889999999548,True,11.7696,17.654400000000003,23.5392,29.424
2026-05-17T12:11:06.617Z,233.383,13.450585000013234,9.133194999987609,True,11.669150000000002,17.503725000000003,23.338300000000004,29.172875000000005
2026-05-17T12:11:08.612Z,231.388,12.72926500000176,5.545484999995097,True,11.569400000000002,17.354100000000003,23.138800000000003,28.923500000000004
2026-05-17T12:11:10.574Z,229.426,12.730850000007194,3.9170699999958742,True,11.4713,17.20695,22.9426,28.67825
2026-05-17T12:11:12.628Z,227.372,12.724010000005364,4.340230000001611,True,11.3686,17.0529,22.7372,28.4215
2026-05-17T12:11:14.602Z,225.398,8.959999999991851,9.619870000009541,True,11.2699,16.90485,22.5398,28.17475
2026-05-17T12:11:16.576Z,223.424,12.709800000011455,9.873979999989388,True,11.1712,16.756800000000002,22.3424,27.928
2026-05-17T12:11:18.761Z,221.239,12.351560000010068,3.9677800000063144,True,11.061950000000001,16.592925,22.123900000000003,27.654875000000004
2026-05-17T12:11:20.616Z,219.384,12.351295000000391,3.967514999996638,True,10.9692,16.4538,21.9384,27.423000000000002
2026-05-17T12:11:22.710Z,217.29,8.959999999991851,9.254159999996773,True,10.8645,16.29675,21.729,27.16125
2026-05-17T12:11:24.648Z,215.352,12.265465000004042,3.4716849999967963,True,10.767600000000002,16.151400000000002,21.535200000000003,26.919000000000004
2026-05-17T12:11:26.778Z,213.222,12.269200000009732,4.265419999996084,True,10.661100000000001,15.991650000000002,21.322200000000002,26.652750000000005
2026-05-17T12:11:28.596Z,211.404,11.714845000009518,3.331065000005765,True,10.5702,15.8553,21.1404,26.4255
2026-05-17T12:11:30.603Z,209.397,11.715140000000247,2.9013599999889266,True,10.469850000000001,15.704775000000001,20.939700000000002,26.174625000000002
2026-05-17T12:11:32.583Z,207.417,8.959999999991851,8.461844999997993,True,10.37085,15.556275000000001,20.7417,25.927125000000004
2026-05-17T12:11:34.566Z,205.434,9.657503013208043,13.541283013211796,False,10.271700000000001,15.40755,20.543400000000002,25.679250000000003
2026-05-17T12:11:36.656Z,203.344,14.669999999998254,24.118733476658235,False,10.167200000000001,15.250800000000002,20.334400000000002,25.418000000000003
2026-05-17T12:11:38.647Z,201.353,9.739999999990687,20.332106113186455,False,10.06765,15.101475,20.1353,25.169125
2026-05-17T12:11:40.587Z,199.413,15.069999999992433,24.78348354753689,False,10.0,15.0,20.0,25.0
2026-05-17T12:11:42.583Z,197.417,13.15999999998894,23.75661479709379,False,10.0,15.0,20.0,25.0
2026-05-17T12:11:44.739Z,195.261,9.739999999990687,20.09474894950108,False,10.0,15.0,20.0,25.0
2026-05-17T12:11:46.587Z,193.413,13.039999999993597,27.01121339952806,False,10.0,15.0,20.0,25.0
2026-05-17T12:11:48.603Z,191.397,8.959999999991851,29.242844745502225,False,10.0,15.0,20.0,25.0
2026-05-17T12:11:50.593Z,189.407,13.039999999993597,36.14523514217581,False,10.0,15.0,20.0,25.0
2026-05-17T12:11:52.583Z,187.417,31.566948526728083,12.439271473267581,True,10.0,15.0,20.0,25.0
2026-05-17T12:11:54.619Z,185.381,31.54835229528544,12.457867704710225,True,10.0,15.0,20.0,25.0
2026-05-17T12:11:56.585Z,183.415,29.85231158863462,14.153908411361044,True,10.0,15.0,20.0,25.0
2026-05-17T12:11:58.579Z,181.421,14.239999999990687,39.95072852673184,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:00.607Z,179.393,13.039999999993597,39.81137051379483,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:02.842Z,177.158,33.01132648442581,10.994893515569856,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:05.008Z,174.992,22.430000000007567,4.736143513742718,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:06.608Z,173.392,10.299999999988358,27.854438055859646,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:08.627Z,171.373,13.039999999993597,32.17081500000495,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:10.666Z,169.334,25.34852499999397,18.657695000001695,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:12.935Z,167.065,13.039999999993597,32.34094500000356,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:14.597Z,165.403,25.17984999998589,18.826370000009774,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:16.603Z,163.397,13.15999999998894,32.51988500000152,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:18.610Z,161.39,13.860000000000582,33.25359500000195,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:20.701Z,159.299,13.860000000000582,33.26803000000655,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:22.613Z,157.387,25.26198499999009,13.394234999999753,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:24.588Z,155.412,25.25931499998842,18.746905000007246,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:26.583Z,153.417,22.430000000007567,3.153265000000829,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:28.779Z,151.221,13.039999999993597,32.34493500000099,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:30.635Z,149.365,25.15954999999667,11.796669999996084,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:32.602Z,147.398,25.16442499999539,11.791794999997364,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:34.582Z,145.418,14.239999999990687,33.67182999999204,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:36.583Z,143.417,26.410764999993262,9.645455000005313,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:38.583Z,141.417,9.739999999990687,30.298024999996414,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:40.574Z,139.426,8.959999999991851,29.53586999999243,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:42.674Z,137.326,10.299999999988358,30.874830000000657,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:44.611Z,135.389,26.416634999986854,12.23958500000299,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:46.582Z,133.418,22.430000000007567,1.879690000001574,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:48.598Z,131.402,8.959999999991851,29.69056499999715,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:50.607Z,129.393,8.959999999991851,29.71017999999458,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:52.585Z,127.415,26.605844999998226,9.45037500000035,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:54.637Z,125.363,22.430000000007567,1.6805250000033993,True,10.0,15.0,20.0,25.0
2026-05-17T12:12:56.634Z,123.366,9.739999999990687,30.48531499999808,False,10.0,15.0,20.0,25.0
2026-05-17T12:12:58.604Z,121.396,26.583734999992885,9.57248499999696,True,10.0,15.0,20.0,25.0
2026-05-17T12:13:00.663Z,119.337,26.60349499998847,12.052725000001374,True,10.0,15.0,20.0,25.0
2026-05-17T12:13:02.927Z,117.073,26.694049999990966,11.962169999998878,True,10.0,15.0,20.0,25.0
2026-05-17T12:13:04.644Z,115.356,27.063944999987143,8.992275000011432,True,10.0,15.0,20.0,25.0
